S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
19411970,7,151,1280,15115,1,1280,1280,193280
19412372,1,102,20,15116,1,20,20,2040
19412378,11,123,40,15117,1,40,40,4920
19412378,11,134,80,15118,1,80,80,10720
19412379,10,134,160,15119,2,216,96,21440
19412379,10,134,320,15120,2,432,192,42880
19412379,10,176,640,15121,3,1024,512,112640
19412379,10,176,1280,15122,2,1728,768,225280
19412380,587,166,2560,15123,3,4096,2048,424960
19412380,4049,171,5120,15124,3,8192,4096,875520
19413342,1462,78096,240,15125,2,324,144,18743040
19416808,11,259200,2000,15126,2,2700,1200,518400000
19417005,11,81154,2400,15127,3,3840,1920,194769600
19417814,1,63584,256,15128,3,410,205,16277504
19417852,5,86400,2000,15129,2,2700,1200,172800000
19417883,48965,259200,2000,15130,2,2700,1200,518400000
19421331,9,71624,480,15131,3,768,384,34379520
19422261,2947,62347,320,15132,2,432,192,19951040
19422298,19628,62245,320,15133,2,432,192,19918400
19422345,19581,62398,320,15134,1,320,320,19967360
19427166,0,115,32,15135,1,32,32,3680
19437371,5,229760,32,15136,1,32,32,7352320
19437547,0,118,32,15137,1,32,32,3776
19437961,1,259200,32,15138,1,32,32,8294400
19440126,0,45640,20,15139,1,20,20,912800
19440132,11,45255,20,15140,1,20,20,905100
19440132,11,45771,20,15141,1,20,20,915420
19440132,11,45978,20,15142,1,20,20,919560
19440133,10,47828,20,15143,1,20,20,956560
19440133,1793,79479,20,15144,1,20,20,1589580
19440133,1793,79989,20,15145,1,20,20,1599780
19440133,1793,79989,20,15146,1,20,20,1599780
19440134,1792,62600,20,15147,1,20,20,1252000
19440134,1792,63266,20,15148,1,20,20,1265320
19440134,1792,64970,20,15149,1,20,20,1299400
19440134,1792,80656,20,15150,1,20,20,1613120
19440135,1791,63328,20,15151,1,20,20,1266560
19440135,1791,63445,20,15152,1,20,20,1268900
19440135,1791,63823,20,15153,1,20,20,1276460
19440135,1791,79003,20,15154,1,20,20,1580060
19440135,1791,80103,20,15155,1,20,20,1602060
19440136,1790,63854,20,15156,1,20,20,1277080
19440136,1790,79727,20,15157,1,20,20,1594540
19440136,1790,80687,20,15158,1,20,20,1613740
19440137,1789,62748,20,15159,1,20,20,1254960
19440137,1789,63100,20,15160,1,20,20,1262000
19440137,1789,63750,20,15161,1,20,20,1275000
19440137,1789,79843,20,15162,1,20,20,1596860
19440137,1789,80603,20,15163,1,20,20,1612060
19440137,1789,80914,20,15164,1,20,20,1618280
19440137,1789,81661,20,15165,1,20,20,1633220
19440138,1788,55796,20,15166,1,20,20,1115920
19440138,1788,56058,20,15167,1,20,20,1121160
19440138,1788,64784,20,15168,1,20,20,1295680
19440138,1788,80836,20,15169,1,20,20,1616720
19440138,1788,81039,20,15170,1,20,20,1620780
19440138,1788,81588,20,15171,1,20,20,1631760
19440138,1788,83089,20,15172,1,20,20,1661780
19440139,1787,54310,20,15173,1,20,20,1086200
19440139,1787,55608,20,15174,1,20,20,1112160
19440139,1787,55608,20,15175,1,20,20,1112160
19440139,1787,55973,20,15176,1,20,20,1119460
19440139,1787,56279,20,15177,1,20,20,1125580
19440139,1787,63708,20,15178,1,20,20,1274160
19440139,1787,65612,20,15179,1,20,20,1312240
19440140,1786,55869,20,15180,1,20,20,1117380
19440140,1786,56843,20,15181,1,20,20,1136860
19440140,1786,56843,20,15182,1,20,20,1136860
19440140,1786,56978,20,15183,1,20,20,1139560
19440140,1786,57472,20,15184,1,20,20,1149440
19440140,1786,64302,20,15185,1,20,20,1286040
19440141,1785,56783,20,15186,1,20,20,1135660
19440141,1785,57410,20,15187,1,20,20,1148200
19440141,1785,57717,20,15188,2,27,12,1154340
19469983,0,10800,238,15189,1,238,238,2570400
19470285,0,1597,36,15190,1,36,36,57492
19470302,6,1660,36,15191,1,36,36,59760
19470687,4,514,1,15192,1,1,1,514
19470801,10,437,1,15193,1,1,1,437
19470878,11,1158,1,15194,1,1,1,1158
19470948,0,467,48,15195,1,48,48,22416
19471384,10,488,1,15196,1,1,1,488
19471390,4,488,1,15197,1,1,1,488
19472221,3,1200,1,15198,3,2,1,1200
19473071,10,99294,240,15199,3,384,192,23830560
19473102,1,199316,240,15200,2,324,144,47835840
19473140,5,142653,240,15201,3,384,192,34236720
19473173,0,198159,240,15202,2,324,144,47558160
19473201,0,163839,240,15203,2,324,144,39321360
19473283,3,198004,240,15204,2,324,144,47520960
19473285,1,128485,240,15205,3,384,192,30836400
19473289,8,198316,240,15206,2,324,144,47595840
19473292,5,110031,240,15207,1,240,240,26407440
19473533,1,1307,1,15208,3,2,1,1307
19473617,6,13560,400,15209,1,400,400,5424000
19473716,0,70,80,15210,1,80,80,5600
19473743,1,40007,80,15211,1,80,80,3200560
19473850,0,39487,80,15212,1,80,80,3158960
19474740,11,90,20,15213,1,20,20,1800
19474740,11,90,80,15214,1,80,80,7200
19474740,11,123,40,15215,1,40,40,4920
19474741,10,123,160,15216,3,256,128,19680
19474741,10,134,320,15217,2,432,192,42880
19474741,10,165,640,15218,2,864,384,105600
19474741,175,145,1280,15219,2,1728,768,185600
19474742,18158,119,2560,15220,2,3456,1536,304640
19474742,23440,1800,5120,15221,2,6912,3072,9216000
19474872,189,144,1280,15222,1,1280,1280,184320
19475218,1,330,20,15223,1,20,20,6600
19475224,11,500,1,15224,2,2,1,500
19475326,0,119,1280,15225,1,1280,1280,152320
19475775,2,462,20,15226,3,32,16,9240
19476026,1,119,1280,15227,2,1728,768,152320
19476373,1,84,300,15228,3,480,240,25200
19476457,1,405,1280,15229,3,2048,1024,518400
19476564,299,141,1280,15230,1,1280,1280,180480
19477400,0,157,20,15231,1,20,20,3140
19477405,11,196,40,15232,1,40,40,7840
19477406,10,180,80,15233,1,80,80,14400
19477406,10,196,160,15234,2,216,96,31360
19477406,10,228,320,15235,2,432,192,72960
19477406,10,228,640,15236,3,1024,512,145920
19477407,237,228,1280,15237,3,2048,1024,291840
19477407,15612,112,2560,15238,2,3456,1536,286720
19477407,49959,188,5120,15239,1,5120,5120,962560
19478281,5,244,20,15240,1,20,20,4880
19478609,1,184,20,15241,1,20,20,3680
19478686,2,252,20,15242,1,20,20,5040
19478686,2,305,40,15243,1,40,40,12200
19478687,1,305,80,15244,1,80,80,24400
19478687,1,305,160,15245,2,216,96,48800
19478687,1,358,320,15246,2,432,192,114560
19478687,1,358,640,15247,2,864,384,229120
19478687,830,346,1280,15248,3,2048,1024,442880
19478687,14444,157,2560,15249,3,4096,2048,401920
19478687,21437,268,5120,15250,1,5120,5120,1372160
19478777,0,354,20,15251,1,20,20,7080
19478783,11,377,40,15252,1,40,40,15080
19478783,11,377,80,15253,1,80,80,30160
19478783,11,408,160,15254,2,216,96,65280
19478783,210,451,320,15255,3,512,256,144320
19478784,262,471,640,15256,3,1024,512,301440
19478784,1079,445,1280,15257,3,2048,1024,569600
19478784,14504,239,2560,15258,3,4096,2048,611840
19478784,21608,438,5120,15259,1,5120,5120,2242560
19479047,10,321,20,15260,1,20,20,6420
19479115,0,87,20,15261,1,20,20,1740
19479204,9,74,20,15262,1,20,20,1480
19479267,4,107,20,15263,1,20,20,2140
19479427,1,435,48,15264,3,77,39,20880
19479809,1,10800,238,15265,1,238,238,2570400
19482263,6,213,20,15266,1,20,20,4260
19482330,0,315,48,15267,1,48,48,15120
19482592,0,81,20,15268,1,20,20,1620
19482645,0,326,48,15269,1,48,48,15648
19482703,1,70,20,15270,2,27,12,1400
19483053,0,174,1280,15271,1,1280,1280,222720
19483092,4,78,20,15272,1,20,20,1560
19483278,0,294,48,15273,1,48,48,14112
19483513,0,25033,48,15274,1,48,48,1201584
19483749,0,78,20,15275,1,20,20,1560
19483755,11,99,40,15276,1,40,40,3960
19483755,11,99,80,15277,1,80,80,7920
19483755,11,113,160,15278,2,216,96,18080
19483755,11,113,320,15279,2,432,192,36160
19483756,10,113,640,15280,3,1024,512,72320
19483756,935,89,1280,15281,1,1280,1280,113920
19483794,1,84,20,15282,1,20,20,1680
19483794,1,117,40,15283,1,40,40,4680
19483794,1,117,80,15284,1,80,80,9360
19483794,1,117,160,15285,3,256,128,18720
19483794,1,117,320,15286,3,512,256,37440
19483800,277,87,640,15287,3,1024,512,55680
19483801,979,108,1280,15288,3,2048,1024,138240
19483801,9726,109,2560,15289,3,4096,2048,279040
19483801,17029,1800,5120,15290,1,5120,5120,9216000
19483804,7,68,20,15291,1,20,20,1360
19483816,11,110,20,15292,1,20,20,2200
19483816,11,121,40,15293,1,40,40,4840
19483817,10,152,80,15294,1,80,80,12160
19483817,62,137,160,15295,2,216,96,21920
19483817,62,158,320,15296,2,432,192,50560
19483817,347,180,640,15297,3,1024,512,115200
19483818,1070,181,1280,15298,1,1280,1280,231680
19483822,57,158,20,15299,1,20,20,3160
19483822,57,170,40,15300,1,40,40,6800
19483822,57,198,80,15301,3,128,64,15840
19483822,57,198,320,15302,1,320,320,63360
19483822,57,232,160,15303,3,256,128,37120
19483822,354,221,640,15304,3,1024,512,141440
19483823,1246,236,1280,15305,1,1280,1280,302080
19483832,47,232,20,15306,1,20,20,4640
19483832,47,254,40,15307,1,40,40,10160
19483833,46,285,80,15308,3,128,64,22800
19483833,79,252,320,15309,1,320,320,80640
19483833,79,306,160,15310,2,216,96,48960
19483833,511,347,640,15311,3,1024,512,222080
19483834,1471,233,1280,15312,1,1280,1280,298240
19484285,0,81,20,15313,1,20,20,1620
19484697,5,89,20,15314,1,20,20,1780
19484787,4,205,100,15315,1,100,100,20500
19485015,0,113,100,15316,1,100,100,11300
19485069,11,79,100,15317,3,160,80,7900
19485489,49,113,1280,15318,3,2048,1024,144640
19485710,3,108,1280,15319,3,2048,1024,138240
19486063,4,344,1280,15320,3,2048,1024,440320
19487596,1,197,1280,15321,3,2048,1024,252160
19492747,2,3635,480,15322,2,648,288,1744800
19492877,1,3539,480,15323,3,768,384,1698720
19492923,6,3532,480,15324,3,768,384,1695360
19492977,11,3484,240,15325,3,384,192,836160
19493866,0,127,1280,15326,3,2048,1024,162560
19494609,0,252600,560,15327,3,896,448,141456000
19494629,3,252600,560,15328,3,896,448,141456000
19494643,1741,252600,560,15329,3,896,448,141456000
19495076,1,1318,240,15330,2,324,144,316320
19495098,7971,24297,2000,15331,3,3200,1600,48594000
19495099,1296,83626,240,15332,2,324,144,20070240
19495980,2,150,2560,15333,3,4096,2048,384000
19496078,54,155,2560,15334,2,3456,1536,396800
19496339,78,83434,480,15335,2,648,288,40048320
19496351,99,83412,240,15336,2,324,144,20018880
19496369,92,83412,480,15337,2,648,288,40037760
19496388,7,156,1280,15338,3,2048,1024,199680
19496406,66,83412,240,15339,3,384,192,20018880
19496417,1753,81725,480,15340,2,648,288,39228000
19496431,1739,81736,240,15341,3,384,192,19616640
19496761,1,208,1280,15342,3,2048,1024,266240
19496979,2,159,1280,15343,2,1728,768,203520
19497637,1,544,1280,15344,3,2048,1024,696320
19498192,8110,126,1280,15345,3,2048,1024,161280
19498207,4565,136,2560,15346,2,3456,1536,348160
19498218,4554,179,2560,15347,3,4096,2048,458240
19498222,4686,452,2560,15348,2,3456,1536,1157120
19498228,4723,118,2560,15349,2,3456,1536,302080
19499426,1,21088,238,15350,3,381,191,5018944
19501529,1540,171223,256,15351,2,346,154,43833088
19504101,8,279,2560,15352,3,4096,2048,714240
19504167,23387,1800,5120,15353,2,6912,3072,9216000
19504230,28792,1800,5120,15354,2,6912,3072,9216000
19504262,126,138,1280,15355,2,1728,768,176640
19504288,100,95,2560,15356,3,4096,2048,243200
19504304,25159,600,5120,15357,1,5120,5120,3072000
19505354,0,131,20,15358,1,20,20,2620
19505378,4,252,1,15359,1,1,1,252
19505841,6,171,3,15360,1,3,3,513
19506056,4,95,100,15361,1,100,100,9500
19506301,1,73,100,15362,1,100,100,7300
19506447,1,70,20,15363,1,20,20,1400
19506512,6,58,20,15364,1,20,20,1160
19506575,1,1668,20,15365,1,20,20,33360
19507774,1,1800,1,15366,1,1,1,1800
19507787,4,1800,3,15367,2,5,2,5400
19507850,14990,259200,2000,15368,1,2000,2000,518400000
19508200,2,83,200,15369,1,200,200,16600
19508281,4,73,100,15370,1,100,100,7300
19509776,1,106,100,15371,1,100,100,10600
19509828,2,161,100,15372,1,100,100,16100
19509937,0,199,40,15373,1,40,40,7960
19510133,3,233,20,15374,1,20,20,4660
19510551,0,53,12,15375,1,12,12,636
19510603,1,399,12,15376,1,12,12,4788
19510993,10,1618,12,15377,1,12,12,19416
19514468,1,4609,48,15378,1,48,48,221232
19514648,3,2599,48,15379,1,48,48,124752
19517191,1,571,48,15380,1,48,48,27408
19517642,0,108300,48,15381,1,48,48,5198400
19528537,1,179,48,15382,1,48,48,8592
19528645,2,190,48,15383,1,48,48,9120
19528714,3,10943,48,15384,1,48,48,525264
19554378,1,896,20,15385,1,20,20,17920
19555733,0,160,80,15386,1,80,80,12800
19555754,2,168,80,15387,2,108,48,13440
19556182,1,1018,5120,15388,1,5120,5120,5212160
19556398,5,7626,80,15389,1,80,80,610080
19556406,8,7788,80,15390,1,80,80,623040
19556594,0,200,160,15391,2,216,96,32000
19556794,0,158,640,15392,3,1024,512,101120
19556871,8,280,2560,15393,2,3456,1536,716800
19557235,8,135,300,15394,1,300,300,40500
19557257,0,31188,48,15395,2,65,29,1497024
19557461,1,1222,5120,15396,2,6912,3072,6256640
19557463,1221,198,5120,15397,2,6912,3072,1013760
19557463,1419,343,5120,15398,2,6912,3072,1756160
19557463,1762,201,5120,15399,3,8192,4096,1029120
19557463,1963,870,5120,15400,2,6912,3072,4454400
19557464,2832,697,5120,15401,2,6912,3072,3568640
19557497,0,231,2560,15402,3,4096,2048,591360
19557509,219,347,2560,15403,3,4096,2048,888320
19557522,278766,1800,10200,15404,3,16320,8160,18360000
19557740,0,105,300,15405,3,480,240,31500
19557945,4,210687,300,15406,1,300,300,63206100
19558122,0,112,80,15407,1,80,80,8960
19558223,0,115,80,15408,1,80,80,9200
19558370,10,104,80,15409,1,80,80,8320
19558541,5,627,80,15410,2,108,48,50160
19558631,2362,831,5120,15411,1,5120,5120,4254720
19559312,0,67,12,15412,3,20,10,804
19559481,1,87,220,15413,3,352,176,19140
19559579,2,236,220,15414,1,220,220,51920
19559695,1,6077,12,15415,2,17,8,72924
19559901,8,210,800,15416,3,1280,640,168000
19560661,0,6200,800,15417,2,1080,480,4960000
19561198,0,10800,238,15418,2,322,143,2570400
19562148,1,131,800,15419,3,1280,640,104800
19562237,0,41049,800,15420,3,1280,640,32839200
19562503,5,172800,500,15421,1,500,500,86400000
19564570,4,84,160,15422,1,160,160,13440
19564721,10,76,160,15423,1,160,160,12160
19564847,3,15494,160,15424,1,160,160,2479040
19564859,2,20670,160,15425,1,160,160,3307200
19564887,0,15479,160,15426,1,160,160,2476640
19564913,6,15458,160,15427,1,160,160,2473280
19564930,11,119,160,15428,1,160,160,19040
19565017,1,84,160,15429,1,160,160,13440
19565056,4,15333,160,15430,1,160,160,2453280
19565111,2,15291,160,15431,2,216,96,2446560
19565519,7,156,5120,15432,3,8192,4096,798720
19565805,10,106,5120,15433,2,6912,3072,542720
19565867,54,116,2560,15434,3,4096,2048,296960
19566051,0,116,5120,15435,2,6912,3072,593920
19566833,7,125,800,15436,3,1280,640,100000
19567021,6,88,800,15437,2,1080,480,70400
19567075,5,76953,800,15438,1,800,800,61562400
19567297,4,89,8,15439,1,8,8,712
19567408,0,358,8,15440,1,8,8,2864
19570592,1,1554,36,15441,1,36,36,55944
19570668,9,399,8,15442,1,8,8,3192
19571397,1,1023,8,15443,3,13,7,8184
19571638,4,616,5120,15444,1,5120,5120,3153920
19572516,0,109,8,15445,1,8,8,872
19572723,6,95,8,15446,3,13,7,760
19572769,0,268,2560,15447,1,2560,2560,686080
19572838,0,110,8,15448,3,13,7,880
19572953,84,109,5120,15449,1,5120,5120,558080
19572965,5,965,8,15450,1,8,8,7720
19573041,8,109,8,15451,1,8,8,872
19573154,4,109,8,15452,1,8,8,872
19573348,3,70,8,15453,1,8,8,560
19573440,0,70,8,15454,1,8,8,560
19573542,10,69,8,15455,1,8,8,552
19573621,0,112,8,15456,1,8,8,896
19573685,0,261,8,15457,2,11,5,2088
19573912,1,10800,238,15458,1,238,238,2570400
19573957,0,715,8,15459,1,8,8,5720
19573988,0,621,8,15460,3,13,7,4968
19574419,3,282,5120,15461,1,5120,5120,1443840
19574634,6,78,12,15462,1,12,12,936
19574747,2,1363,12,15463,1,12,12,16356
19574792,4,105,12,15464,1,12,12,1260
19574880,5,183,12,15465,1,12,12,2196
19575291,6,21323,12,15466,1,12,12,255876
19575773,5,719,8,15467,1,8,8,5752
19575920,9,625,8,15468,1,8,8,5000
19576511,0,194215,32,15469,1,32,32,6214880
19578722,3,131,8,15470,1,8,8,1048
19579065,0,220,8,15471,1,8,8,1760
19579351,7,590,8,15472,1,8,8,4720
19579666,1,528,12,15473,3,20,10,6336
19579803,48,233570,480,15474,2,648,288,112113600
19579812,6,168062,240,15475,2,324,144,40334880
19579822,51,195160,480,15476,3,768,384,93676800
19579833,29,170505,240,15477,3,384,192,40921200
19579845,50,147218,480,15478,2,648,288,70664640
19579862,22,158118,240,15479,1,240,240,37948320
19580297,3,20718,160,15480,1,160,160,3314880
19580307,4,20607,160,15481,1,160,160,3297120
19580321,1,21011,160,15482,1,160,160,3361760
19580332,1,20092,160,15483,1,160,160,3214720
19580348,7,20132,160,15484,1,160,160,3221120
19580355,11,20330,160,15485,1,160,160,3252800
19580370,7,506,12,15486,1,12,12,6072
19580640,0,203,8,15487,1,8,8,1624
19580866,0,2416,12,15488,3,20,10,28992
19581009,9,36000,800,15489,2,1080,480,28800000
19581331,8,20795,238,15490,2,322,143,4949210
19581726,1602,129,5120,15491,3,8192,4096,660480
19581726,1731,373,5120,15492,3,8192,4096,1909760
19581726,2104,1800,5120,15493,3,8192,4096,9216000
19581727,4027,1800,5120,15494,3,8192,4096,9216000
19581727,5969,1800,5120,15495,3,8192,4096,9216000
19581727,7904,118,5120,15496,1,5120,5120,604160
19582392,1,172733,12,15497,1,12,12,2072796
19583158,6,899,12,15498,1,12,12,10788
19583359,1,21447,12,15499,2,17,8,257364
19583936,88483,143845,1296,15500,3,2074,1037,186423120
19583958,92132,132653,1296,15501,3,2074,1037,171918288
19583972,92118,160198,1296,15502,1,1296,1296,207616608
19586526,0,105,200,15503,3,320,160,21000
19586682,2,172758,200,15504,2,270,120,34551600
19592628,83462,6943,2000,15505,3,3200,1600,13886000
19592741,83349,259200,2000,15506,3,3200,1600,518400000
19592852,83238,79419,2000,15507,2,2700,1200,158838000
19599362,0,1438,576,15508,3,922,461,828288
19600874,0,132,5120,15509,3,8192,4096,675840
19600956,50,261,5120,15510,3,8192,4096,1336320
19600968,299,1800,5120,15511,3,8192,4096,9216000
19600973,9,43372,256,15512,3,410,205,11103232
19601009,2166,1800,5120,15513,3,8192,4096,9216000
19601031,4086,261,5120,15514,3,8192,4096,1336320
19601043,4335,600,5120,15515,2,6912,3072,3072000
19601604,1,43389,256,15516,3,410,205,11107584
19601908,9,43367,256,15517,2,346,154,11101952
19601916,218,43378,256,15518,1,256,256,11104768
19677964,4,3378,32,15519,1,32,32,108096
19693669,9,77137,32,15520,2,44,20,2468384
19734545,20964,12062,2000,15521,3,3200,1600,24124000
19734578,32993,11709,2000,15522,3,3200,1600,23418000
19734669,36057,232,2000,15523,2,2700,1200,464000
19773415,1,172800,500,15524,3,800,400,86400000
19773438,0,116091,256,15525,3,410,205,29719296
19774408,0,43365,256,15526,2,346,154,11101440
19775183,5,43348,256,15527,3,410,205,11097088
19775623,1,36088,1000,15528,2,1350,600,36088000
19775898,3382,23382,1000,15529,1,1000,1000,23382000
19776168,1,61170,32,15530,3,52,26,1957440
19785770,1,17032,2000,15531,2,2700,1200,34064000
19785907,16755,259200,2000,15532,3,3200,1600,518400000
19785956,16847,259200,2000,15533,2,2700,1200,518400000
19785993,52252,259200,2000,15534,3,3200,1600,518400000
19786262,52157,156506,2000,15535,2,2700,1200,313012000
19786422,312026,170383,2000,15536,2,2700,1200,340766000
19786585,376372,259200,2000,15537,3,3200,1600,518400000
19813352,5,30003,1000,15538,2,1350,600,30003000
19813391,30,1760,480,15539,2,648,288,844800
19815228,6,28104,500,15540,3,800,400,14052000
19815264,1000,27085,500,15541,3,800,400,13542500
19815399,3137,148890,1296,15542,3,2074,1037,192961440
19816418,0,106,1280,15543,2,1728,768,135680
19816435,6,114,1280,15544,2,1728,768,145920
19816731,0,322,640,15545,3,1024,512,206080
19816738,5,310,1280,15546,2,1728,768,396800
19816766,0,364,2560,15547,1,2560,2560,931840
19817533,0,60,16,15548,3,26,13,960
19817791,1,101,640,15549,3,1024,512,64640
19817816,0,109,1280,15550,2,1728,768,139520
19817841,0,142,2560,15551,3,4096,2048,363520
19817940,0,325,2560,15552,3,4096,2048,832000
19818040,0,178,2560,15553,3,4096,2048,455680
19818359,10,167,2560,15554,2,3456,1536,427520
19818395,5,1741,5120,15555,3,8192,4096,8913920
19818442,1,93,800,15556,1,800,800,74400
19818535,1,15331,1,15557,1,1,1,15331
19818691,1,14451,1,15558,2,2,1,14451
19818790,19455,36000,800,15559,3,1280,640,28800000
19819617,2,97970,240,15560,3,384,192,23512800
19820116,25,333,5120,15561,2,6912,3072,1704960
19820430,44,251,5120,15562,2,6912,3072,1285120
19820679,46,120,5120,15563,1,5120,5120,614400
19820828,0,121,20,15564,3,32,16,2420
19821180,0,600,5120,15565,2,6912,3072,3072000
19821341,178720,111445,1296,15566,2,1750,778,144432720
19821689,16556,129600,361,15567,3,578,289,46785600
19821701,16544,129600,361,15568,3,578,289,46785600
19821734,16511,37092,361,15569,3,578,289,13390212
19821745,16500,37710,361,15570,3,578,289,13613310
19822762,9,3600,800,15571,2,1080,480,2880000
19823539,14706,43350,256,15572,3,410,205,11097600
19823581,14664,43381,256,15573,1,256,256,11105536
19823695,2,94,20,15574,2,27,12,1880
19824348,11940,53607,320,15575,2,432,192,17154240
19824487,11801,53272,320,15576,3,512,256,17047040
19824530,13715,86400,320,15577,2,432,192,27648000
19824568,13677,61977,320,15578,2,432,192,19832640
19824706,13539,3566,1500,15579,2,2026,900,5349000
19824763,13482,174,1440,15580,3,2304,1152,250560
19825008,0,13921,200,15581,3,320,160,2784200
19828326,18496,252600,560,15582,2,756,336,141456000
19828337,46029,252600,560,15583,2,756,336,141456000
19829980,1,590,800,15584,2,1080,480,472000
19830602,1,589,800,15585,1,800,800,471200
19830626,0,493,1,15586,1,1,1,493
