S_ime,R_time,Processors,Sigma,id,type,Max_resource,Min_resource,Total_cost
480949.103965,97.479011,2,1.403179,51,1,2,2,194.958022
491974.19245,44089.00966,14,1.17532,52,1,14,14,617246.1352400001
503752.141875,22681.20031,2,0.668241,53,1,2,2,45362.40062
504323.97699,222.363275,13,0.205654,54,1,13,13,2890.722575
505010.10299499996,46932.47002,12,1.017181,55,1,12,12,563189.64024
519449.4803649999,637.407869,2,0.915404,56,1,2,2,1274.815738
524028.53233,54.553556,14,1.345087,57,1,14,14,763.749784
531298.1978549999,2423571.758,9,0.425924,58,1,9,9,21812145.822
546460.4938749999,2926.886151,3,0.455021,59,1,3,3,8780.658453
553551.718145,30.980894,2,0.407656,60,2,3,2,61.961788
554306.44289,19.003666,29,1.257874,61,1,29,29,551.106314
579106.0933300001,358184.1021,2,0.493794,62,1,2,2,716368.2042
585030.9426549999,456305.5793,6,0.563694,63,1,6,6,2737833.4758
593162.014695,87825.80733,6,0.035886,64,1,6,6,526954.84398
617211.937675,58.860262,5,0.568106,65,1,5,5,294.30131
629157.07361,102436.2113,9,0.832186,66,1,9,9,921925.9017
630343.9419549999,330.471445,2,1.691556,67,3,4,2,660.94289
633288.2693549999,1008987.58,17,1.511337,68,1,17,17,17152788.86
654116.77473,157.304765,2,1.227968,69,1,2,2,314.60953
659655.17308,4.648143,3,0.121882,70,1,3,3,13.944429
672221.63837,19.998485,3,1.414277,71,1,3,3,59.99545499999999
675473.9619449999,2627183.526,2,0.629308,72,1,2,2,5254367.052
694750.291105,45.102172,13,0.427123,73,3,21,11,586.3282360000001
697994.4653899999,1467844.885,28,1.02764,74,3,45,23,41099656.78
717849.040645,16732.38775,31,0.278341,75,1,31,31,518704.02025000006
723421.81484,44402.26445,3,1.712024,76,2,5,2,133206.79335
734162.9458549999,14.897064,22,1.157831,77,2,30,14,327.735408
745106.5302299999,155.609916,17,0.959988,78,1,17,17,2645.368572
759766.115035,13685.29668,16,1.891246,79,1,16,16,218964.74688
761451.8586849999,25681.7398,15,1.581026,80,1,15,15,385226.097
768678.058575,922679.5058,16,0.885978,81,1,16,16,14762872.0928
804982.9917199999,2946618.954,13,0.572462,82,2,18,8,38306046.402
811611.8086199999,12866.05578,29,0.757459,83,1,29,29,373115.61762
813851.03006,42354.93384,6,1.185723,84,1,6,6,254129.60304
839545.38879,202484.1419,15,1.713812,85,1,15,15,3037262.1285
844408.7632149999,44722.25473,4,0.710195,86,1,4,4,178889.01892
849771.860535,250487.8055,4,0.695554,87,1,4,4,1001951.222
857436.28298,500.088348,3,0.355732,88,1,3,3,1500.265044
878938.48722,32578.05827,3,0.126131,89,1,3,3,97734.17481
886656.3702499999,402127.9207,13,1.802042,90,1,13,13,5227662.9691
887617.58633,1990021.657,3,1.350623,91,1,3,3,5970064.971
887734.274735,125.162596,6,0.768849,92,1,6,6,750.9755759999999
887788.0803599999,1553606.621,5,0.770026,93,1,5,5,7768033.105
891149.9707599999,282912.4468,10,1.895184,94,1,10,10,2829124.468
901858.13877,5.756886,11,1.144815,95,3,18,9,63.325746
904948.467015,3.393693,28,0.904089,96,2,38,17,95.023404
913447.592425,411.192156,21,1.286641,97,1,21,21,8635.035276
916829.659495,19314.83536,3,0.41564,98,3,5,3,57944.50608000001
917594.8517199999,49.788776,29,0.719516,99,1,29,29,1443.874504
930277.23373,6.593878,5,1.836625,100,1,5,5,32.969390000000004
938512.047575,78.529048,2,0.166314,101,2,3,2,157.058096
955512.6590499999,204614.1374,17,0.240369,102,1,17,17,3478440.3358
958493.9547499999,4222.469131,9,1.200216,103,1,9,9,38002.222179
962708.35805,182.412846,16,1.866996,104,1,16,16,2918.605536
964658.8742999999,433028.3677,12,1.545461,105,1,12,12,5196340.4124
976104.6044499999,4.476622,3,1.406888,106,1,3,3,13.429866
988115.6529999999,15.115639,2,0.652518,107,1,2,2,30.231278
988217.1139499999,2623.891532,2,1.610492,108,1,2,2,5247.783064
1001017.45385,4832.683706,2,1.718889,109,1,2,2,9665.367412
1012421.0894999999,2935.157923,5,0.178815,110,1,5,5,14675.789615000002
1013096.0588,818288.1013,3,1.270798,111,1,3,3,2454864.3039
1019590.3082,1198408.39,12,1.537425,112,1,12,12,14380900.68
1023615.49335,5.524463,14,1.661708,113,3,23,12,77.342482
1024122.2233499999,267802.3189,20,1.894263,114,1,20,20,5356046.3780000005
1031252.759,48.346838,2,1.187584,115,1,2,2,96.693676
1042847.8044499999,684571.6408,7,1.429058,116,2,10,5,4792001.4856
1043002.3399999999,23373.99904,21,0.533884,117,1,21,21,490853.97984
1048560.6389499999,124112.241,3,0.504515,118,1,3,3,372336.723
1050194.1478,827799.2619,8,1.173217,119,1,8,8,6622394.0952
1050696.62655,4998.773582,7,1.609732,120,1,7,7,34991.415074
1066798.4596499999,127.544595,11,0.667556,121,1,11,11,1402.990545
1069600.2119999998,16966.39682,14,0.589601,122,2,19,9,237529.55548000004
1072555.4549,143.76045,30,1.210572,123,1,30,30,4312.8135
1085072.0506999998,26.131653,3,0.936863,124,1,3,3,78.394959
1086657.77835,215.574133,3,0.841331,125,1,3,3,646.722399
1116348.9216,500.788016,5,1.186498,126,1,5,5,2503.9400800000003
1117242.4241499999,134688.184,5,1.178353,127,1,5,5,673440.92
1128258.4693,291.811787,13,0.114549,128,2,18,8,3793.553231
1154149.0691499999,165195.4933,23,0.08521,129,1,23,23,3799496.3459
1161630.1738,203.233367,7,1.515292,130,1,7,7,1422.633569
1162066.8897499999,12755.27867,2,0.526609,131,1,2,2,25510.55734
1162319.3342,206.793346,4,0.801925,132,1,4,4,827.173384
1167670.5569,221.517106,11,0.010973,133,1,11,11,2436.688166
1170071.37695,228.633575,3,0.997096,134,1,3,3,685.900725
1171562.9234999998,7262.872392,2,1.508692,135,3,4,2,14525.744784
1177216.5084000002,49.766663,24,0.182039,136,1,24,24,1194.399912
1180833.61725,5.624603,7,1.514349,137,1,7,7,39.372221
1185866.3781,77076.94224,9,1.944321,138,1,9,9,693692.48016
1192121.09545,5090.727289,5,0.358066,139,2,7,3,25453.636445000004
1202178.76445,1670269.545,20,1.134629,140,1,20,20,33405390.9
1216225.6725,1019.553642,2,0.750742,141,1,2,2,2039.107284
1220768.3017499999,1077520.434,4,1.040395,142,1,4,4,4310081.736
1230940.0553000001,47.201629,2,1.79197,143,1,2,2,94.403258
1240325.3333,2318.174422,11,1.955685,144,3,18,9,25499.918642
1242204.5415999999,2671.856965,31,0.516027,145,1,31,31,82827.565915
1248187.1305,12138.35471,9,0.75602,146,1,9,9,109245.19239
1273003.4304499999,12426.25444,8,0.160551,147,3,13,7,99410.03552
1275587.1653999998,46538.71188,23,0.266512,148,1,23,23,1070390.37324
1276507.6260999998,2023.117372,5,1.924435,149,2,7,3,10115.58686
1285814.8235999998,283.074417,19,0.107491,150,1,19,19,5378.413923
1297229.1704999998,543577.1131,16,0.557696,151,1,16,16,8697233.8096
1304435.69,216515.4438,13,0.160744,152,1,13,13,2814700.7694
1305508.29605,24.114726,16,0.950369,153,2,22,10,385.835616
1308107.4837,76.348155,25,1.302074,154,3,40,20,1908.703875
1326500.7909,6906.814539,19,1.102341,155,3,31,16,131229.476241
1341521.38815,1061791.694,19,0.084107,156,3,31,16,20174042.186
1359112.78895,318.027333,19,1.889171,157,1,19,19,6042.519327
1359370.04515,844.01946,5,1.398285,158,1,5,5,4220.097299999999
1364097.96715,10991.07928,10,0.767232,159,1,10,10,109910.7928
1365435.86545,21.008812,3,1.580859,160,1,3,3,63.026436
1369242.3216499998,1219367.3,4,0.997981,161,1,4,4,4877469.2
1370570.6924,49218.91551,4,1.426383,162,1,4,4,196875.66204
1379770.9987499998,495602.8144,2,0.431945,163,1,2,2,991205.6288
1383225.5891999998,41.36017,3,0.217967,164,1,3,3,124.08051
1386537.96275,58625.57631,6,0.673055,165,1,6,6,351753.45786
1392211.02075,50.201854,3,1.683908,166,2,5,2,150.605562
1426416.3606999998,3419.943198,25,0.746535,167,1,25,25,85498.57995
1434890.77775,84.699152,12,1.603402,168,3,20,10,1016.389824
1442455.55745,33.655157,18,1.038666,169,1,18,18,605.7928260000001
1446806.2259,55.059164,8,1.68237,170,1,8,8,440.473312
1453905.4229499998,5597.802742,2,1.889181,171,1,2,2,11195.605484
1473384.6799,2659.98138,2,0.715402,172,2,3,2,5319.96276
1497617.8309,616.416494,19,1.992334,173,2,26,12,11711.913385999998
1499220.53885,764.353911,32,1.090594,174,1,32,32,24459.325152
1499697.26785,2804321.617,4,1.535675,175,1,4,4,11217286.468
1502203.29945,722.437092,13,0.685096,176,1,13,13,9391.682196
1533179.2474,229711.5452,15,0.129779,177,1,15,15,3445673.178
1537107.55725,41.09606,3,1.47335,178,3,5,3,123.28818
1542307.3442499998,235290.6892,26,0.817055,179,1,26,26,6117557.919199999
1545824.46085,97.440565,3,1.363897,180,1,3,3,292.32169500000003
1554223.4877999998,19629.01954,16,1.55952,181,1,16,16,314064.31264
1565652.7677499999,5753.076228,16,0.021056,182,1,16,16,92049.219648
1598293.4937999998,5.720535,12,1.614865,183,1,12,12,68.64642
1605750.72305,1876.91719,3,1.381279,184,1,3,3,5630.751569999999
1607312.9381999997,115.591692,2,1.549033,185,2,3,2,231.183384
1609189.7183,1792.742367,25,0.045622,186,1,25,25,44818.559175
1612284.0127,1158.514442,15,1.003634,187,1,15,15,17377.71663
1628578.3614,188485.3324,14,1.936063,188,3,23,12,2638794.6536000003
1632758.3889499998,3180823.662,20,0.66699,189,1,20,20,63616473.24
1633109.6105999998,158590.5856,3,0.525038,190,1,3,3,475771.7568
1640168.35285,13.471693,13,0.957994,191,1,13,13,175.132009
1648541.1217999998,184.806251,4,0.65664,192,1,4,4,739.225004
1655292.1638,5.649957,14,0.51607,193,1,14,14,79.099398
1655712.231,1212.514155,4,1.415648,194,1,4,4,4850.05662
1673537.6643,368.538536,4,1.998056,195,1,4,4,1474.154144
1688368.8648,1927556.219,5,0.943764,196,1,5,5,9637781.095
1688996.0842499998,1426431.574,4,1.340899,197,1,4,4,5705726.296
1703301.16145,8.781533,12,1.114944,198,1,12,12,105.378396
1734518.8264499998,5.35661,5,1.565244,199,1,5,5,26.78305
1734533.7803999998,86237.61565,13,0.68094,200,1,13,13,1121089.0034500002
1753439.9204,2644.338373,16,1.057981,201,1,16,16,42309.413968
1760429.914,79060.67393,5,1.867617,202,1,5,5,395303.36965
1764111.13265,526532.6749,2,0.011812,203,1,2,2,1053065.3498
1769445.3142499998,64.771782,9,0.559102,204,3,15,8,582.946038
1805020.79075,237.691606,18,0.94591,205,2,25,11,4278.448908
1824769.8343999998,2103.242518,19,1.702558,206,1,19,19,39961.607842
1836554.7221499998,2562293.451,3,0.14866,207,1,3,3,7686880.353
1838790.4540499998,5958.587886,3,0.470668,208,1,3,3,17875.763658
1846268.1273,918820.7366,4,1.184629,209,1,4,4,3675282.9464
1847375.7712499998,26.292322,2,1.008296,210,1,2,2,52.584644
1848212.41155,4498.187645,14,1.468343,211,1,14,14,62974.62703
1849754.7061499998,429603.1992,6,1.365881,212,1,6,6,2577619.1952
1861532.6342,2006587.205,11,1.1636,213,1,11,11,22072459.255000003
1876549.88175,501.975104,8,0.885899,214,1,8,8,4015.800832
1901914.7772499998,716349.8321,6,0.828542,215,1,6,6,4298098.9926
1909837.687,199.995992,10,1.125032,216,1,10,10,1999.95992
1933960.89545,2261.16188,4,1.65018,217,1,4,4,9044.64752
1944245.4501,34408.97888,2,1.603205,218,1,2,2,68817.95776
1946677.99635,9.615722,4,0.915599,219,1,4,4,38.462888
1956202.2204,27790.1676,2,1.889875,220,3,4,2,55580.3352
1960393.3772,3.472336,31,0.299584,221,1,31,31,107.642416
1967344.90245,9099.495814,13,0.226238,222,1,13,13,118293.445582
1973200.7556499997,40.966306,9,1.730702,223,1,9,9,368.69675400000006
1974974.2963999999,46.159897,11,1.782529,224,1,11,11,507.758867
2004738.8242999997,29486.33522,2,0.722194,225,1,2,2,58972.67044
2007447.2818999996,67197.33887,15,1.562786,226,1,15,15,1007960.08305
2008678.4153999998,1013.966147,11,1.733786,227,1,11,11,11153.627617
2030043.4859999998,342.467252,2,1.655176,228,1,2,2,684.934504
2041740.9747,451.540394,10,1.800806,229,1,10,10,4515.40394
2045679.04295,73423.39012,5,0.681119,230,1,5,5,367116.9506
2053735.4523999998,602.538428,3,1.005655,231,1,3,3,1807.615284
2062297.84705,97.455437,5,0.349427,232,1,5,5,487.277185
2081393.0817,6.083423,5,1.609079,233,1,5,5,30.417115
2118148.5750499996,876159.1246,3,0.329314,234,1,3,3,2628477.3738
2121305.26735,1547.290598,2,0.708647,235,1,2,2,3094.581196
2131924.62575,3.418396,2,1.484383,236,1,2,2,6.836792
2135314.3511499995,28.945641,13,1.948547,237,3,21,11,376.293333
2142266.2934499998,534.896989,24,1.873872,238,1,24,24,12837.527736
2142763.3714499995,7.459303,8,0.797255,239,1,8,8,59.674424
2148920.2131499997,1000.610931,15,1.549242,240,1,15,15,15009.163965000002
2155221.28195,2615.129826,2,1.203445,241,2,3,2,5230.259652
2164191.3367999997,1094415.514,20,0.9162,242,2,27,12,21888310.28
2179143.5426000003,25.135365,18,1.863956,243,1,18,18,452.43657
2185738.7019499997,846.092757,6,0.817236,244,1,6,6,5076.556542
2214085.3614999996,426.817168,5,1.291968,245,1,5,5,2134.08584
2225991.1643,28.571461,2,0.107255,246,1,2,2,57.142922
2228598.3101,7396.419184,5,1.575115,247,1,5,5,36982.09592
2240957.2002,31.472789,2,0.231595,248,1,2,2,62.945578
2243656.3687,244.125659,15,1.149604,249,1,15,15,3661.884885
2244562.87105,7.636229,10,0.814448,250,2,14,6,76.36229
2244590.55595,1671.222836,18,0.810612,251,1,18,18,30082.011048
2249538.9719999996,40213.80711,3,1.521643,252,1,3,3,120641.42133
2264538.1078,3942.1714,3,1.246737,253,1,3,3,11826.5142
2271714.17885,693459.1559,6,1.094816,254,1,6,6,4160754.9354
2293117.7577,183.000407,4,1.760746,255,2,6,3,732.001628
2298365.13305,170615.0095,26,0.446684,256,1,26,26,4435990.247
2306585.91055,64.225282,10,0.491803,257,1,10,10,642.25282
2309258.7479,323324.2899,3,0.026614,258,1,3,3,969972.8697
2337812.1226999997,57.912718,2,0.691196,259,1,2,2,115.825436
2345998.0181,227213.7433,13,1.776396,260,1,13,13,2953778.6629
2348940.15385,2786955.588,10,0.099389,261,1,10,10,27869555.88
2354995.2049499997,16329.71901,10,0.918953,262,1,10,10,163297.1901
2356493.98955,559054.7934,2,1.001795,263,3,4,2,1118109.5868
2359972.66535,98.731764,28,1.994949,264,1,28,28,2764.489392
2365591.732,5.533707,6,1.315496,265,1,6,6,33.202242
2376379.153,8.25446,2,0.077193,266,3,4,2,16.50892
2381886.7799,129249.6715,27,0.409393,267,1,27,27,3489741.1305
2383752.2512000003,72980.81012,5,0.949756,268,1,5,5,364904.0506
2395661.2792499997,279.486549,2,0.681431,269,1,2,2,558.973098
2411738.7572,4.484638,2,0.260428,270,1,2,2,8.969276
2421699.7940999996,36694.68037,2,1.641039,271,1,2,2,73389.36074
2428928.22155,19.428516,5,1.315601,272,2,7,3,97.14258
2438220.06325,56.537897,27,0.636091,273,1,27,27,1526.523219
2440800.87125,20.000018,2,0.387903,274,3,4,2,40.000036
2451167.4166,2127.25352,26,0.774566,275,3,42,21,55308.59152
2453666.5721,7739.092649,19,1.685811,276,1,19,19,147042.760331
2454982.77335,39.763364,4,1.877058,277,1,4,4,159.053456
2458209.08165,764.267147,2,0.229304,278,1,2,2,1528.534294
2469000.1364,2479.635611,3,0.508563,279,3,5,3,7438.906833000001
2472543.321,3.553186,26,1.65163,280,1,26,26,92.382836
2478125.1371999998,25.58832,11,0.972984,281,1,11,11,281.47152
2484743.658,98.358067,2,0.665845,282,1,2,2,196.716134
2486799.78195,49.108614,3,0.348245,283,1,3,3,147.32584200000002
2498444.6872,627034.5921,7,0.853968,284,1,7,7,4389242.1447
2503286.2539,88920.81291,6,1.723956,285,1,6,6,533524.87746
2515125.86735,5887.964125,2,0.435963,286,1,2,2,11775.92825
2529511.2784499996,128145.5915,7,1.782984,287,1,7,7,897019.1405
2554694.4931,612.811333,6,0.346739,288,2,9,4,3676.867998
2559473.5763999997,2315081.171,24,1.756548,289,1,24,24,55561948.104
2586267.4619,29.537542,2,1.188694,290,1,2,2,59.075084
2620105.1470999997,41.407534,4,1.01088,291,1,4,4,165.630136
2630505.4943999997,166297.7382,8,0.668593,292,1,8,8,1330381.9056
2630814.0259,6064.06245,15,0.985578,293,3,24,12,90960.93675
2665458.80735,7175.82801,18,1.05741,294,1,18,18,129164.90418
2671242.7417499996,17.577615,12,0.907687,295,1,12,12,210.93138
2672673.969,3602.744181,2,1.775997,296,1,2,2,7205.488362
2675211.3477499997,994294.3539,3,0.187182,297,1,3,3,2982883.0617
2685145.0275,1041.008506,3,1.880331,298,1,3,3,3123.0255179999995
2699704.5888,904416.26,3,1.959969,299,2,5,2,2713248.7800000003
2702487.4133499996,3.180472,28,1.126499,300,1,28,28,89.05321599999999
2705901.22885,12.128581,10,0.802345,301,1,10,10,121.28581
2709692.2570499997,109.352408,2,1.670797,302,1,2,2,218.704816
2726253.0874,12030.65117,2,0.924005,303,1,2,2,24061.30234
2733068.7635999997,220366.1344,2,1.37282,304,1,2,2,440732.2688
2734405.75085,766758.4577,10,0.337573,305,3,16,8,7667584.577
2761563.1851999997,940533.2315,22,0.028115,306,1,22,22,20691731.093
2769801.05225,55696.77686,8,0.145523,307,1,8,8,445574.21488
2788907.6052,85918.33307,4,0.38556,308,1,4,4,343673.33228
2795111.2534,457.235651,2,1.14913,309,1,2,2,914.471302
2796506.1735499995,6.484185,9,1.943979,310,1,9,9,58.357665
2805618.5479,344823.5469,10,0.058867,311,2,14,6,3448235.469
2811828.4946,9.581061,25,0.786057,312,2,34,15,239.526525
2820569.81035,219644.2615,17,1.93018,313,1,17,17,3733952.4455
2821418.79685,11.008388,9,0.559415,314,1,9,9,99.075492
2836859.4973999998,184575.133,10,0.721622,315,1,10,10,1845751.33
2843859.6351,65.371947,5,0.20196,316,1,5,5,326.859735
2860629.1149,2265.489422,2,1.605127,317,1,2,2,4530.978844
2890871.76925,241.821642,8,1.912363,318,1,8,8,1934.573136
2894363.7687999997,374.316662,6,0.983608,319,1,6,6,2245.899972
2903056.4797,831.998475,5,0.019574,320,1,5,5,4159.992375
2906483.1477499995,48.494365,6,0.679759,321,1,6,6,290.96619
2908046.6454,237244.7012,16,0.537213,322,1,16,16,3795915.2192
2908270.36375,1245.454434,4,0.016171,323,1,4,4,4981.817736
2909301.91555,5.760299,7,0.96947,324,1,7,7,40.322093
2921814.7142000003,32.752939,4,1.55054,325,1,4,4,131.011756
2925646.99425,31.146652,2,0.136576,326,1,2,2,62.293304
2928291.31355,116802.4188,4,0.460585,327,3,7,4,467209.6752
2928874.8776499997,8.593393,24,1.443704,328,1,24,24,206.24143200000003
2930679.39885,49185.59945,15,0.4255,329,1,15,15,737783.99175
2970309.1039,13.440216,14,1.132253,330,1,14,14,188.163024
2972910.6646499997,294579.5274,15,0.212875,331,1,15,15,4418692.911
2980804.7723,131712.7585,15,0.993238,332,1,15,15,1975691.3775
2981296.4552499996,96.05719,8,0.653622,333,1,8,8,768.45752
2984646.2075,121.181461,7,1.218551,334,1,7,7,848.270227
2985631.2586999997,1235.037493,11,1.355051,335,1,11,11,13585.412423
2994344.1162499995,44986.51702,14,0.29057,336,1,14,14,629811.2382799999
3004216.9750999995,830862.3108,2,0.221516,337,1,2,2,1661724.6216
3007714.04765,5387.057899,15,0.914542,338,1,15,15,80805.868485
3012252.6365499995,845.836313,3,0.423382,339,2,5,2,2537.5089390000003
3014751.3094499996,928668.7029,32,0.639764,340,3,52,26,29717398.4928
3014877.12935,63.421824,28,1.345152,341,1,28,28,1775.811072
3019669.5459,7.384183,8,0.702502,342,1,8,8,59.073464
3021220.88925,48768.2907,2,1.862341,343,1,2,2,97536.5814
3041003.1031,16150.14757,4,1.792555,344,1,4,4,64600.59028
3049939.5099,3619.128153,6,1.335687,345,1,6,6,21714.768918
3064303.6391,1224.318379,9,0.424787,346,2,13,6,11018.865411
3081944.7932999996,47.696235,30,0.204181,347,3,48,24,1430.88705
3083254.33885,50279.57585,26,0.914887,348,1,26,26,1307268.9721
3101142.1919,205.197026,14,0.515759,349,2,19,9,2872.758364
3106594.8271,568.927336,20,1.807876,350,1,20,20,11378.546719999998
3107286.8337,161.763626,16,0.818877,351,1,16,16,2588.218016
3113627.08335,17352.11769,4,0.275206,352,1,4,4,69408.47076
3131968.8159999996,164.198973,2,0.222346,353,1,2,2,328.397946
3132887.10785,2473463.063,2,1.684743,354,1,2,2,4946926.126
3151148.0297,2795224.237,14,1.77809,355,1,14,14,39133139.318
3151370.17105,1472.947481,9,1.659024,356,1,9,9,13256.527329
3152377.03045,112883.5418,10,1.362889,357,1,10,10,1128835.418
3157270.3502999996,40.664998,16,1.956493,358,1,16,16,650.639968
3161630.4114,15.400393,9,1.321048,359,1,9,9,138.603537
3215749.3976999996,7903.646948,3,0.185325,360,1,3,3,23710.940844
3219814.8200999997,76.844579,4,0.77491,361,1,4,4,307.378316
3223906.681,472.103977,8,0.536432,362,3,13,7,3776.831816
3224706.0471,30.034188,28,1.108392,363,1,28,28,840.957264
3244555.2236,22.635361,2,1.818036,364,1,2,2,45.270722
3254072.23525,5096.948476,3,1.94546,365,1,3,3,15290.845428
3261099.2104499997,2332441.765,15,1.357637,366,1,15,15,34986626.475
3277534.1676999996,274.855465,3,1.137561,367,1,3,3,824.5663949999999
3285521.6252,58.039797,2,1.984048,368,1,2,2,116.079594
3297720.9979499998,932113.0109,10,0.441847,369,1,10,10,9321130.109
3304282.9567,336.341591,9,1.05755,370,1,9,9,3027.074319
3307175.853,693950.9692,16,1.948238,371,3,26,13,11103215.5072
3307372.69965,1441.657959,19,1.482418,372,1,19,19,27391.501221
3308298.4642000003,965935.069,5,0.413976,373,1,5,5,4829675.345
3325335.6739499997,19342.26783,12,0.473313,374,1,12,12,232107.21396
3341535.3142999997,3420.208199,7,1.644937,375,1,7,7,23941.457393
3341566.52085,244.732727,2,1.211867,376,1,2,2,489.465454
3352312.8030499998,333.219315,13,0.197512,377,1,13,13,4331.851095
3357143.72405,8.854556,14,0.864169,378,1,14,14,123.963784
3358332.52365,326.828327,13,0.656131,379,1,13,13,4248.768251
3372753.4409999996,2667.091508,2,1.813164,380,1,2,2,5334.183016
3374849.6958,9.38947,3,0.662166,381,1,3,3,28.16841
3375242.5958499997,285.67592,3,0.050803,382,1,3,3,857.0277600000001
3400472.5761499996,341.768503,3,1.600803,383,1,3,3,1025.305509
3405456.8015,733.101571,7,0.685037,384,1,7,7,5131.710997
3415601.9417499998,66.270021,2,0.135196,385,1,2,2,132.540042
3418797.4073499995,147.153516,2,1.769617,386,1,2,2,294.307032
3421300.47875,39963.44079,3,1.991279,387,1,3,3,119890.32237
3437623.11275,1732112.451,4,0.788586,388,1,4,4,6928449.804
3449618.1443,1816.418714,4,1.096272,389,1,4,4,7265.674856
3452176.04115,19.209556,10,0.553904,390,1,10,10,192.09556
3458924.2284,15112.24106,12,1.29877,391,3,20,10,181346.89272
3471851.6555,440.100687,28,0.577022,392,3,45,23,12322.819236
3489672.6352,6.246457,25,0.832134,393,1,25,25,156.161425
3490238.2062999997,10828.35094,2,0.566076,394,1,2,2,21656.70188
3490403.5861,7082.687104,5,0.605468,395,1,5,5,35413.43552
3493650.43245,7.151637,3,0.724538,396,2,5,2,21.454911
3496754.49475,387658.899,28,0.830258,397,3,45,23,10854449.171999998
3501004.6940499996,30834.25294,20,1.188529,398,1,20,20,616685.0588
3522582.79645,90143.1132,2,0.050523,399,1,2,2,180286.2264
3549730.9645,2046639.613,14,0.113608,400,3,23,12,28652954.582
3552653.9805499995,5.175016,17,0.349676,401,1,17,17,87.975272
3553482.1459,619728.1489,5,0.3105,402,1,5,5,3098640.7445
3556237.1687,549267.7968,2,1.392886,403,3,4,2,1098535.5936
3561223.6417499995,294.330247,28,0.880195,404,1,28,28,8241.246916
3562159.4886499997,5353.508364,11,1.820213,405,1,11,11,58888.592004000006
3563966.2024499997,1988274.22,7,1.141133,406,1,7,7,13917919.54
3566285.1914,197.206926,2,1.175056,407,1,2,2,394.413852
3574764.4648499996,3238.613055,4,1.613105,408,1,4,4,12954.45222
