S_ime,R_time,Processors,Sigma,id,type,Max_resource,Min_resource,Total_cost
611747.018095,206.793346,6,0.801925,132,1,6,6,1240.760076
614563.45095,221.517106,17,0.010973,133,1,17,17,3765.790802
615827.040461,228.633575,3,0.997096,134,2,5,2,685.900725
616612.065064,7262.872392,2,1.508692,135,1,2,2,14525.744784
619587.636225,49.766663,44,0.182039,136,1,44,44,2189.733172
621491.377258,5.624603,11,1.514349,137,1,11,11,61.870633
624140.199137,77076.942242,13,1.944321,138,1,13,13,1002000.249146
627432.155401,5090.727289,7,0.358066,139,1,7,7,35635.091023
632725.665296,1670269.545084,35,1.134629,140,1,35,35,58459434.07794
640118.775003,1019.553642,2,0.750742,141,1,2,2,2039.107284
642509.632366,1077520.434039,5,1.040395,142,1,5,5,5387602.170195
647863.186808,47.201629,2,1.79197,143,1,2,2,94.403258
652802.807024,2318.174422,18,1.955685,144,1,18,18,41727.139596
653791.864171,2671.856965,61,0.516027,145,1,61,61,162983.27486499998
656940.595146,12138.354707,14,0.75602,146,1,14,14,169936.965898
670001.805734,12426.254437,12,0.160551,147,1,12,12,149115.053244
671361.666051,46538.711876,42,0.266512,148,1,42,42,1954625.898792
671846.119047,2023.117372,6,1.924435,149,1,6,6,12138.704232
676744.643939,283.074417,34,0.107491,150,1,34,34,9624.530178
682752.195069,543577.113117,28,0.557696,151,1,28,28,15220159.167276
686545.099782,216515.443817,21,0.160744,152,1,21,21,4546824.320157
687109.62959,24.114726,26,0.950369,153,1,26,26,626.982876
688477.623172,76.348155,47,1.302074,154,1,47,47,3588.3632850000004
698158.311192,6906.814539,33,1.102341,155,1,33,33,227924.879787
706063.888441,1061791.694195,34,0.084107,156,1,34,34,36100917.60263
715322.520528,318.027333,34,1.889171,157,1,34,34,10812.929322
715457.918641,844.01946,6,1.398285,158,1,6,6,5064.11676
717946.298406,10991.079275,15,0.767232,159,1,15,15,164866.189125
718650.455691,21.008812,4,1.580859,160,1,4,4,84.035248
720653.853664,1219367.299839,5,0.997981,161,1,5,5,6096836.499195
721352.995757,49218.915505,6,1.426383,162,1,6,6,295313.49303
726195.262372,495602.814351,2,0.431945,163,1,2,2,991205.628702
728013.467971,41.36017,3,0.217967,164,1,3,3,124.08051
729756.822522,58625.576313,8,0.673055,165,2,11,5,469004.610504
732742.642337,50.201854,3,1.683908,166,1,3,3,150.605562
750745.452845,3419.943198,47,0.746535,167,1,47,47,160737.330306
755205.672306,84.699152,19,1.603402,168,1,19,19,1609.283888
759187.135359,33.655157,30,1.038666,169,2,41,18,1009.65471
761476.961156,55.059164,12,1.68237,170,1,12,12,660.709968
765213.38039,5597.802742,2,1.889181,171,2,3,2,11195.605484
775465.620955,2659.98138,2,0.715402,172,1,2,2,5319.96276
788219.911092,616.416494,33,1.992334,173,1,33,33,20341.744302
789063.441276,764.353911,64,1.090594,174,1,64,64,48918.650304
789314.351381,2804321.61733,5,1.535675,175,1,5,5,14021608.08665
790633.31543,722.437092,20,0.685096,176,1,20,20,14448.74184
806936.445888,229711.545196,26,0.129779,177,2,36,16,5972500.175096
809003.97755,41.09606,3,1.47335,178,1,3,3,123.28818
811740.70739,235290.689173,48,0.817055,179,1,48,48,11293953.080304
813591.821372,97.440565,3,1.363897,180,1,3,3,292.32169500000003
818012.362156,19629.01954,27,1.55952,181,1,27,27,529983.52758
824027.772526,5753.076228,28,0.021056,182,1,28,28,161086.134384
841207.101954,5.720535,19,1.614865,183,1,19,19,108.690165
845131.959343,1876.91719,4,1.381279,184,1,4,4,7507.66876
845954.177826,115.591692,2,1.549033,185,1,2,2,231.183384
846941.956928,1792.742367,47,0.045622,186,1,47,47,84258.89124900001
848570.533101,1158.514442,25,1.003634,187,1,25,25,28962.86105
857146.506181,188485.332405,23,1.936063,188,1,23,23,4335162.645315
859346.520609,3180823.662372,35,0.66699,189,1,35,35,111328828.18302
859531.374007,158590.585551,4,0.525038,190,1,4,4,634362.342204
863246.501443,13.471693,22,0.957994,191,1,22,22,296.377246
867653.221965,184.806251,5,0.65664,192,2,7,3,924.031255
871206.401953,5.649957,23,0.51607,193,1,23,23,129.94901099999998
871427.490034,1212.514155,5,1.415648,194,2,7,3,6062.570775
880809.29675,368.538536,6,1.998056,195,2,9,4,2211.231216
888615.192239,1927556.219168,7,0.943764,196,1,7,7,13492893.534176
888945.307641,1426431.573602,4,1.340899,197,1,4,4,5705726.294408
896474.29526,8.781533,20,1.114944,198,1,20,20,175.63065999999998
912904.645541,5.35661,7,1.565244,199,1,7,7,37.49627
912912.516033,86237.615654,21,0.68094,200,1,21,21,1810989.928734
922863.115795,2644.338373,27,1.057981,201,1,27,27,71397.136071
926542.05983,79060.673926,7,1.867617,202,1,7,7,553424.717482
928479.54373,526532.674928,2,0.011812,203,2,3,2,1053065.349856
931287.007442,64.771782,13,0.559102,204,1,13,13,842.033166
950010.942667,237.691606,31,0.94591,205,2,42,19,7368.439786
960405.175856,2103.242518,33,1.702558,206,2,45,20,69407.003094
966607.748662,2562293.450521,4,0.14866,207,1,4,4,10249173.802084
967784.449291,5958.587886,3,0.470668,208,2,5,2,17875.763658
971720.06677,918820.73656,5,1.184629,209,1,5,5,4594103.6828
972303.037263,26.292322,2,1.008296,210,1,2,2,52.584644
972743.374315,4498.187645,23,1.468343,211,1,23,23,103458.315835
973555.108624,429603.199154,8,1.365881,212,1,8,8,3436825.593232
979754.018157,2006587.204751,18,1.1636,213,1,18,18,36118569.685518
987657.832372,501.975104,12,0.885899,214,1,12,12,6023.701247999999
1001007.777434,716349.832082,9,0.828542,215,1,9,9,6447148.488737999
1005177.730216,199.995992,15,1.125032,216,2,21,9,2999.93988
1017874.155745,2261.16188,4,1.65018,217,1,4,4,9044.64752
1023287.079107,34408.978881,2,1.603205,218,1,2,2,68817.957762
1024567.366447,9.615722,4,0.915599,219,2,6,3,38.462888
1029580.115953,27790.167603,2,1.889875,220,1,2,2,55580.335206
1031785.987809,3.472336,62,0.299584,221,1,62,62,215.284832
1035444.685656,9099.495814,21,0.226238,222,1,21,21,191089.412094
1038526.713556,40.966306,13,1.730702,223,1,13,13,532.5619780000001
1039460.155857,46.159897,18,1.782529,224,1,18,18,830.878146
1055125.69688,29486.335218,2,0.722194,225,1,2,2,58972.670436
1056551.201031,67197.338869,26,1.562786,226,1,26,26,1747130.810594
1057199.165825,1013.966147,17,1.733786,227,1,17,17,17237.424499
1068443.939944,342.467252,2,1.655176,228,2,3,2,684.934504
1074600.51299,451.540394,15,1.800806,229,1,15,15,6773.10591
1076673.180469,73423.390118,6,0.681119,230,1,6,6,440540.340708
1080913.395759,602.538428,4,1.005655,231,2,6,3,2410.153712
1085419.919693,97.455437,7,0.349427,232,1,7,7,682.1880590000001
1095470.043035,6.083423,7,1.609079,233,1,7,7,42.583961
1114815.039484,876159.12464,3,0.329314,234,1,3,3,2628477.37392
1116476.45658,1547.290598,2,0.708647,235,1,2,2,3094.581196
1122065.592737,3.418396,2,1.484383,236,2,3,2,6.836792
1123849.658415,28.945641,21,1.948547,237,1,21,21,607.8584609999999
1127508.575309,534.896989,46,1.873872,238,1,46,46,24605.261494
1127770.195482,7.459303,13,0.797255,239,1,13,13,96.970939
1131010.638405,1000.610931,26,1.549242,240,1,26,26,26015.884206
1134326.990659,2615.129826,2,1.203445,241,2,3,2,5230.259652
1139048.071915,1094415.513952,35,0.9162,242,2,48,21,38304542.98832
1146917.654,25.135365,32,1.863956,243,1,32,32,804.33168
1150388.790317,846.092757,9,0.817236,244,1,9,9,7614.834813
1165308.084979,426.817168,6,1.291968,245,1,6,6,2560.903008
1171574.296884,28.571461,3,0.107255,246,1,3,3,85.714383
1172946.479048,7396.419184,6,1.575115,247,1,6,6,44378.515104000006
1179451.157829,31.472789,2,0.231595,248,1,2,2,62.945578
1180871.772825,244.125659,26,1.149604,249,1,26,26,6347.267134000001
1181348.879286,7.636229,16,0.814448,250,1,16,16,122.179664
1181363.450251,1671.222836,32,0.810612,251,1,32,32,53479.130752
1183967.880154,40213.80711,3,1.521643,252,1,3,3,120641.42133
1191862.161928,3942.1714,4,1.246737,253,1,4,4,15768.6856
1195639.041475,693459.155884,8,1.094816,254,1,8,8,5547673.247072
1206904.082846,183.000407,4,1.760746,255,2,6,3,732.001628
1209665.859448,170615.009518,50,0.446684,256,1,50,50,8530750.4759
1213992.584738,64.225282,15,0.491803,257,1,15,15,963.37923
1215399.341225,323324.289885,4,0.026614,258,2,6,3,1293297.15954
1230427.432873,57.912718,2,0.691196,259,1,2,2,115.825436
1234735.798873,227213.743327,21,1.776396,260,1,21,21,4771488.609867
1236284.291487,2786955.58794,16,0.099389,261,1,16,16,44591289.40704
1239471.160259,16329.719008,16,0.918953,262,1,16,16,261275.504128
1240259.99462,559054.793384,2,1.001795,263,1,2,2,1118109.586768
1242090.876334,98.731764,53,1.994949,264,1,53,53,5232.783492
1245048.279859,5.533707,8,1.315496,265,1,8,8,44.269656
1250725.870184,8.25446,3,0.077193,266,1,3,3,24.76338
1253624.620859,129249.671504,52,0.409393,267,1,52,52,6720982.918208
1254606.447941,72980.81012,7,0.949756,268,1,7,7,510865.67084
1260874.357309,279.486549,2,0.681431,269,1,2,2,558.973098
1269336.187829,4.484638,2,0.260428,270,2,3,2,8.969276
1274578.838939,36694.680367,2,1.641039,271,1,2,2,73389.360734
1278383.274548,19.428516,6,1.315601,272,1,6,6,116.57109599999998
1283273.717411,56.537897,50,0.636091,273,1,50,50,2826.89485
1284632.037374,20.000018,2,0.387903,274,1,2,2,40.000036
1290088.11385,2127.25352,50,0.774566,275,2,68,30,106362.676
1291403.459076,7739.092649,34,1.685811,276,1,34,34,263129.150066
1292096.196576,39.763364,5,1.877058,277,1,5,5,198.81682
1293794.253642,764.267147,2,0.229304,278,1,2,2,1528.534294
1299473.756003,2479.635611,4,0.508563,279,1,4,4,9918.542444
1301338.590002,3.553186,50,1.65163,280,2,68,30,177.6593
1304276.387846,25.58832,17,0.972984,281,1,17,17,435.00144
1307759.819919,98.358067,2,0.665845,282,2,3,2,196.716134
1308841.990742,49.108614,4,0.348245,283,1,4,4,196.434456
1314970.888231,627034.592052,10,0.853968,284,1,10,10,6270345.92052
1317519.081218,88920.81291,8,1.723956,285,2,11,5,711366.50328
1323750.45667,5887.964125,2,0.435963,286,1,2,2,11775.92825
1331321.725429,128145.591459,9,1.782984,287,2,13,6,1153310.323131
1344576.048924,612.811333,9,0.346739,288,1,9,9,5515.301997
1347091.35594,2315081.171031,46,1.756548,289,1,46,46,106493733.867426
1361193.40102,29.537542,2,1.188694,290,1,2,2,59.075084
1379002.708996,41.407534,4,1.01088,291,1,4,4,165.630136
1384476.576154,166297.73821,12,0.668593,292,2,17,8,1995572.85852
1384638.960882,6064.06245,25,0.985578,293,1,25,25,151601.56125
1402873.056304,7175.82801,31,1.05741,294,1,31,31,222450.66831
1405917.232251,17.577615,20,0.907687,295,1,20,20,351.55230000000006
1406670.509983,3602.744181,3,1.775997,296,1,3,3,10808.232543
1408005.972484,994294.353856,4,0.187182,297,2,6,3,3977177.415424
1413234.224932,1041.008506,3,1.880331,298,1,3,3,3123.0255179999995
1420897.151867,904416.260044,4,1.959969,299,1,4,4,3617665.040176
1422361.796536,3.180472,55,1.126499,300,1,55,55,174.92596
1424158.541316,12.128581,16,0.802345,301,1,16,16,194.057296
1426153.819618,109.352408,2,1.670797,302,1,2,2,218.704816
1434870.046215,12030.651165,2,0.924005,303,1,2,2,24061.30233
1438457.244189,220366.134367,2,1.37282,304,2,3,2,440732.268734
1439160.921443,766758.45768,16,0.337573,305,1,16,16,12268135.32288
1453454.307976,940533.231452,39,0.028115,306,2,53,24,36680796.026628
1457790.027612,55696.776855,11,0.145523,307,1,11,11,612664.545405
1467846.107983,85918.333073,5,0.38556,308,1,5,5,429591.665365
1471111.186146,457.235651,3,1.14913,309,1,3,3,1371.706953
1471845.354533,6.484185,14,1.943979,310,1,14,14,90.77859
1476641.341083,344823.546874,15,0.058867,311,1,15,15,5172353.20311
1479909.734119,9.581061,46,0.786057,312,1,46,46,440.728806
1484510.4263,219644.261464,29,1.93018,313,1,29,29,6369683.582456
1484957.261436,11.008388,14,0.559415,314,2,19,9,154.117432
1493083.946234,184575.133003,15,0.721622,315,1,15,15,2768626.995045
1496768.228879,65.371947,6,0.20196,316,1,6,6,392.231682
1505594.271181,2265.489422,2,1.605127,317,1,2,2,4530.978844
1521511.457717,241.821642,12,1.912363,318,1,12,12,2901.859704
1523349.35223,374.316662,9,0.983608,319,1,9,9,3368.849958
1527924.462813,831.998475,6,0.019574,320,1,6,6,4991.99085
1529727.972604,48.494365,8,0.679759,321,2,11,5,387.95492
1530550.866162,237244.701177,26,0.537213,322,1,26,26,6168362.230602
1530668.612298,1245.454434,6,0.016171,323,1,6,6,7472.726603999999
1531211.534368,5.760299,10,0.96947,324,1,10,10,57.60299
1537797.218146,32.752939,5,1.55054,325,1,5,5,163.764695
1539814.207328,31.146652,2,0.136576,326,1,2,2,62.293304
1541205.95438,116802.418777,5,0.460585,327,1,5,5,584012.093885
1541513.093282,8.593393,45,1.443704,328,1,45,45,386.702685
1542462.841314,49185.599446,26,0.4255,329,2,36,16,1278825.585596
1563320.580835,13.440216,23,1.132253,330,1,23,23,309.124968
1564689.823297,294579.527437,25,0.212875,331,1,25,25,7364488.185925
1568844.617072,131712.758481,25,0.993238,332,1,25,25,3292818.962025
1569103.397359,96.05719,13,0.653622,333,1,13,13,1248.74347
1570866.42521,121.181461,11,1.218551,334,1,11,11,1332.996071
1571384.872892,1235.037493,18,1.355051,335,2,25,11,22230.674874
1575970.587646,44986.517024,23,0.29057,336,1,23,23,1034689.891552
1581166.828773,830862.310767,2,0.221516,337,1,2,2,1661724.621534
1583007.393664,5387.057899,26,0.914542,338,1,26,26,140063.505374
1585396.124374,845.836313,4,0.423382,339,1,4,4,3383.345252
1586711.215262,928668.702948,64,0.639764,340,2,87,39,59434796.988672
1586777.436581,63.421824,53,1.345152,341,1,53,53,3361.356672
1589299.760903,7.384183,12,0.702502,342,1,12,12,88.610196
1590116.257405,48768.290701,2,1.862341,343,1,2,2,97536.581402
1600527.948973,16150.147573,5,1.792555,344,1,5,5,80750.737865
1605231.320877,3619.128153,8,1.335687,345,1,8,8,28953.025224
1612791.388827,1224.318379,14,0.424787,346,2,19,9,17140.457306
1622076.206906,47.696235,57,0.204181,347,1,57,57,2718.685395
1622765.441384,50279.57585,50,0.914887,348,2,68,30,2513978.7925
1632180.10092,205.197026,23,0.515759,349,1,23,23,4719.531598
1635049.908942,568.927336,35,1.807876,350,1,35,35,19912.45676
1635414.123021,161.763626,27,0.818877,351,1,27,27,4367.617902
1638751.096271,17352.117692,6,0.275206,352,1,6,6,104112.706152
1648404.63992,164.198973,2,0.222346,353,1,2,2,328.397946
1648887.95135,2473463.062533,2,1.684743,354,1,2,2,4946926.125066
1658498.962926,2795224.236651,22,1.77809,355,1,22,22,61494933.206322
1658615.879636,1472.947481,14,1.659024,356,1,14,14,20621.264734
1659145.805632,112883.541804,15,1.362889,357,1,15,15,1693253.12706
1661721.236846,40.664998,27,1.956493,358,1,27,27,1097.9549459999998
1664016.005882,15.400393,13,1.321048,359,1,13,13,200.205109
1692499.683205,7903.646948,3,0.185325,360,1,3,3,23710.940844
1694639.378983,76.844579,6,0.77491,361,1,6,6,461.067474
1696792.989902,472.103977,11,0.536432,362,1,11,11,5193.143747
1697213.709038,30.034188,53,1.108392,363,1,53,53,1591.811964
1707660.644218,22.635361,2,1.818036,364,1,2,2,45.270722
1712669.597639,5096.948476,3,1.94546,365,1,3,3,15290.845428
1716368.005382,2332441.764736,24,1.357637,366,2,33,15,55978602.353664
1725017.982958,274.855465,4,1.137561,367,2,6,3,1099.42186
1729221.908129,58.039797,2,1.984048,368,2,3,2,116.079594
1735642.630321,932113.010879,15,0.441847,369,1,15,15,13981695.163185
1739096.293144,336.341591,13,1.05755,370,2,18,8,4372.440683
1740618.870179,693950.969242,27,1.948238,371,1,27,27,18736676.169534
1740722.47374,1441.657959,33,1.482418,372,1,33,33,47574.71264699999
1741209.718043,965935.068977,7,0.413976,373,1,7,7,6761545.482839
1750176.670507,19342.267827,18,0.473313,374,1,18,18,348160.820886
1758702.796889,3420.208199,10,1.644937,375,1,10,10,34202.08199
1758719.221386,244.732727,2,1.211867,376,1,2,2,489.465454
1764375.159646,333.219315,22,0.197512,377,1,22,22,7330.82493
1766917.749306,8.854556,24,0.864169,378,1,24,24,212.509344
1767543.433461,326.828327,21,0.656131,379,1,21,21,6863.394867
1775133.390077,2667.091508,3,1.813164,380,1,3,3,8001.274524
1776236.681755,9.38947,3,0.662166,381,1,3,3,28.16841
1776443.47149,285.67592,3,0.050803,382,1,3,3,857.0277600000001
1789722.408486,341.768503,4,1.600803,383,1,4,4,1367.074012
1792345.68491,733.101571,9,0.685037,384,1,9,9,6597.914139
1797685.232476,66.270021,2,0.135196,385,1,2,2,132.540042
1799367.056324,147.153516,2,1.769617,386,1,2,2,294.307032
1800684.462324,39963.440787,4,1.991279,387,1,4,4,159853.763148
1809275.322298,1732112.451135,5,0.788586,388,1,5,5,8660562.255675
1815588.496795,1816.418714,4,1.096272,389,1,4,4,7265.674856
1816934.758438,19.209556,16,0.553904,390,1,16,16,307.352896
1820486.435969,15112.24106,19,1.29877,391,1,19,19,287132.58014
1827290.345205,440.100687,55,0.577022,392,1,55,55,24205.537785
1836669.808223,6.246457,48,0.832134,393,1,48,48,299.82993600000003
1836967.476847,10828.350935,2,0.566076,394,1,2,2,21656.70187
1837054.519,7082.687104,7,0.605468,395,1,7,7,49578.809728
1838763.385374,7.151637,3,0.724538,396,2,5,2,21.454911
1840397.102547,387658.899011,53,0.830258,397,2,72,32,20545921.647583
1842634.049688,30834.252937,35,1.188529,398,1,35,35,1079198.852795
1853990.945621,90143.113203,2,0.050523,399,1,2,2,180286.226406
1868279.45511,2046639.612965,23,0.113608,400,1,23,23,47072711.098195
1869817.884474,5.175016,29,0.349676,401,1,29,29,150.075464
1870253.761176,619728.148883,6,0.3105,402,1,6,6,3718368.893298
1871703.772895,549267.796771,2,1.392886,403,2,3,2,1098535.593542
1874328.232747,294.330247,53,0.880195,404,1,53,53,15599.503091
1874820.783429,5353.508364,16,1.820213,405,1,16,16,85656.133824
1875771.685529,1988274.220347,10,1.141133,406,1,10,10,19882742.20347
1876992.20612,197.206926,2,1.175056,407,1,2,2,394.413852
1881454.981251,3238.613055,5,1.613105,408,1,5,5,16193.065275
1883966.432805,6308.341002,10,1.376372,409,1,10,10,63083.41002
1884961.698448,134.326721,12,1.534976,410,1,12,12,1611.9206519999998
1888349.393195,34141.14401,3,0.333339,411,1,3,3,102423.43203
1889346.031104,2854759.56629,10,0.692126,412,1,10,10,28547595.6629
1892123.99806,17.188129,37,1.254887,413,1,37,37,635.960773
1897441.04261,4.528959,3,1.388185,414,1,3,3,13.586877
1898105.730124,176.307777,5,0.804941,415,2,7,3,881.5388849999999
1900343.547544,62.687734,3,0.420037,416,1,3,3,188.063202
1900501.839537,58724.985856,16,0.440633,417,1,16,16,939599.773696
1907495.563684,4.967237,37,1.572169,418,1,37,37,183.787769
