S_ime,R_time,Processors,Sigma,id,type,Max_resource,Min_resource,Total_cost
2383724.323857,3942.1714,3,1.246737,253,2,5,2,11826.5142
2391278.08295,693459.155884,6,1.094816,254,1,6,6,4160754.935304
2413808.165692,183.000407,4,1.760746,255,2,6,3,732.001628
2419331.718896,170615.009518,26,0.446684,256,2,36,16,4435990.247468
2427985.169476,64.225282,10,0.491803,257,1,10,10,642.25282
2430798.682451,323324.289885,3,0.026614,258,1,3,3,969972.869655
2460854.865746,57.912718,2,0.691196,259,2,3,2,115.825436
2469471.597746,227213.743327,13,1.776396,260,2,18,8,2953778.663251
2472568.582974,2786955.58794,10,0.099389,261,2,14,6,27869555.8794
2478942.320518,16329.719008,10,0.918953,262,1,10,10,163297.19008
2480519.989239,559054.793384,2,1.001795,263,2,3,2,1118109.586768
2484181.752668,98.731764,28,1.994949,264,1,28,28,2764.489392
2490096.559718,5.533707,6,1.315496,265,1,6,6,33.202242
2501451.740369,8.25446,2,0.077193,266,2,3,2,16.50892
2507249.241718,129249.671504,27,0.409393,267,1,27,27,3489741.130608
2509212.895883,72980.81012,5,0.949756,268,1,5,5,364904.0506
2521748.714618,279.486549,2,0.681431,269,1,2,2,558.973098
2538672.375659,4.484638,2,0.260428,270,1,2,2,8.969276
2549157.677877,36694.680367,2,1.641039,271,1,2,2,73389.360734
2556766.549097,19.428516,5,1.315601,272,2,7,3,97.14258
2566547.434823,56.537897,27,0.636091,273,1,27,27,1526.523219
2569264.074747,20.000018,2,0.387903,274,2,3,2,40.000036
2580176.227699,2127.25352,26,0.774566,275,2,36,16,55308.59152
2582806.918152,7739.092649,19,1.685811,276,1,19,19,147042.760331
2584192.393152,39.763364,4,1.877058,277,1,4,4,159.053456
2587588.507284,764.267147,2,0.229304,278,1,2,2,1528.534294
2598947.512007,2479.635611,3,0.508563,279,2,5,2,7438.906833000001
2602677.180004,3.553186,26,1.65163,280,2,36,16,92.382836
2608552.775692,25.58832,11,0.972984,281,1,11,11,281.47152
2615519.639837,98.358067,2,0.665845,282,1,2,2,196.716134
2617683.981485,49.108614,3,0.348245,283,2,5,2,147.32584200000002
2629941.776462,627034.592052,7,0.853968,284,2,10,5,4389242.144364
2635038.162436,88920.81291,6,1.723956,285,1,6,6,533524.87746
2647500.91334,5887.964125,2,0.435963,286,2,3,2,11775.92825
2662643.450858,128145.591459,7,1.782984,287,1,7,7,897019.140213
2689152.097848,612.811333,6,0.346739,288,2,9,4,3676.867998
2694182.711879,2315081.171031,24,1.756548,289,1,24,24,55561948.104744
2722386.80204,29.537542,2,1.188694,290,1,2,2,59.075084
2758005.417992,41.407534,4,1.01088,291,2,6,3,165.630136
2768953.152308,166297.73821,8,0.668593,292,2,11,5,1330381.90568
2769277.921765,6064.06245,15,0.985578,293,2,21,9,90960.93675
2805746.112607,7175.82801,18,1.05741,294,2,25,11,129164.90418
2811834.464503,17.577615,12,0.907687,295,1,12,12,210.93138
2813341.019966,3602.744181,2,1.775997,296,1,2,2,7205.488362
2816011.944968,994294.353856,3,0.187182,297,1,3,3,2982883.061568
2826468.449863,1041.008506,3,1.880331,298,1,3,3,3123.0255179999995
2841794.303735,904416.260044,3,1.959969,299,2,5,2,2713248.780132
2844723.593072,3.180472,28,1.126499,300,2,38,17,89.05321599999999
2848317.082631,12.128581,10,0.802345,301,1,10,10,121.28581
2852307.639236,109.352408,2,1.670797,302,1,2,2,218.704816
2869740.09243,12030.651165,2,0.924005,303,1,2,2,24061.30233
2876914.488378,220366.134367,2,1.37282,304,2,3,2,440732.268734
2878321.842887,766758.45768,10,0.337573,305,2,14,6,7667584.5768
2906908.615951,940533.231452,22,0.028115,306,2,30,14,20691731.091944
2915580.055224,55696.776855,8,0.145523,307,1,8,8,445574.21484
2935692.215965,85918.333073,4,0.38556,308,1,4,4,343673.332292
2942222.372293,457.235651,2,1.14913,309,2,3,2,914.471302
2943690.709067,6.484185,9,1.943979,310,2,13,6,58.357665
2953282.682166,344823.546874,10,0.058867,311,2,14,6,3448235.46874
2959819.468238,9.581061,25,0.786057,312,2,34,15,239.526525
2969020.8526,219644.261464,17,1.93018,313,2,23,11,3733952.444888
2969914.522872,11.008388,9,0.559415,314,2,13,6,99.075492
2986167.892468,184575.133003,10,0.721622,315,1,10,10,1845751.33003
2993536.457758,65.371947,5,0.20196,316,1,5,5,326.859735
3011188.542361,2265.489422,2,1.605127,317,2,3,2,4530.978844
3043022.915434,241.821642,8,1.912363,318,1,8,8,1934.573136
3046698.704459,374.316662,6,0.983608,319,1,6,6,2245.899972
3055848.925625,831.998475,5,0.019574,320,1,5,5,4159.992375
3059455.945207,48.494365,6,0.679759,321,2,9,4,290.96619
3061101.732323,237244.701177,16,0.537213,322,1,16,16,3795915.218832
3061337.224596,1245.454434,4,0.016171,323,2,6,3,4981.817736
3062423.068736,5.760299,7,0.96947,324,1,7,7,40.322093
3075594.436292,32.752939,4,1.55054,325,1,4,4,131.011756
3079628.414656,31.146652,2,0.136576,326,1,2,2,62.293304
3082411.908761,116802.418777,4,0.460585,327,2,6,3,467209.675108
3083026.186565,8.593393,24,1.443704,328,2,33,15,206.24143200000003
3084925.682627,49185.599446,15,0.4255,329,2,21,9,737783.99169
3126641.161671,13.440216,14,1.132253,330,2,19,9,188.163024
3129379.646593,294579.527437,15,0.212875,331,2,21,9,4418692.911555001
3137689.234145,131712.758481,15,0.993238,332,2,21,9,1975691.377215
3138206.794717,96.05719,8,0.653622,333,2,11,5,768.45752
3141732.850421,121.181461,7,1.218551,334,2,10,5,848.270227
3142769.745783,1235.037493,11,1.355051,335,2,15,7,13585.412423
3151941.175292,44986.517024,14,0.29057,336,1,14,14,629811.238336
3162333.657546,830862.310767,2,0.221516,337,2,3,2,1661724.621534
3166014.787327,5387.057899,15,0.914542,338,1,15,15,80805.868485
3170792.248748,845.836313,3,0.423382,339,2,5,2,2537.5089390000003
3173422.430525,928668.702948,32,0.639764,340,2,44,20,29717398.494336
3173554.873162,63.421824,28,1.345152,341,2,38,17,1775.811072
3178599.521806,7.384183,8,0.702502,342,1,8,8,59.073464
3180232.514811,48768.290701,2,1.862341,343,1,2,2,97536.581402
3201055.897945,16150.147573,4,1.792555,344,1,4,4,64600.590292
3210462.641753,3619.128153,6,1.335687,345,2,9,4,21714.768918
3225582.777655,1224.318379,9,0.424787,346,2,13,6,11018.865411
3244152.413812,47.696235,30,0.204181,347,2,41,18,1430.88705
3245530.882768,50279.57585,26,0.914887,348,2,36,16,1307268.9721
3264360.201841,205.197026,14,0.515759,349,2,19,9,2872.758364
3270099.817885,568.927336,20,1.807876,350,2,27,12,11378.546719999998
3270828.246042,161.763626,16,0.818877,351,1,16,16,2588.218016
3277502.192541,17352.117692,4,0.275206,352,1,4,4,69408.470768
3296809.27984,164.198973,2,0.222346,353,1,2,2,328.397946
3297775.902699,2473463.062533,2,1.684743,354,2,3,2,4946926.125066
3316997.925851,2795224.236651,14,1.77809,355,2,19,9,39133139.313114
3317231.759273,1472.947481,9,1.659024,356,2,13,6,13256.527329
3318291.611264,112883.541804,10,1.362889,357,2,14,6,1128835.41804
3323442.473693,40.664998,16,1.956493,358,2,22,10,650.639968
3328032.011763,15.400393,9,1.321048,359,1,9,9,138.603537
3384999.366409,7903.646948,3,0.185325,360,1,3,3,23710.940844
3389278.757967,76.844579,4,0.77491,361,2,6,3,307.378316
3393585.979803,472.103977,8,0.536432,362,2,11,5,3776.831816
3394427.418075,30.034188,28,1.108392,363,1,28,28,840.957264
3415321.288437,22.635361,2,1.818036,364,1,2,2,45.270722
3425339.195279,5096.948476,3,1.94546,365,2,5,2,15290.845428
3432736.010764,2332441.764736,15,1.357637,366,1,15,15,34986626.47104
3450035.965916,274.855465,3,1.137561,367,1,3,3,824.5663949999999
3458443.816258,58.039797,2,1.984048,368,2,3,2,116.079594
3471285.260642,932113.010879,10,0.441847,369,2,14,6,9321130.10879
3478192.586288,336.341591,9,1.05755,370,2,13,6,3027.074319
3481237.740359,693950.969242,16,1.948238,371,2,22,10,11103215.507872
3481444.94748,1441.657959,19,1.482418,372,1,19,19,27391.501221
3482419.436085,965935.068977,5,0.413976,373,2,7,3,4829675.344885
3500353.341014,19342.267827,12,0.473313,374,2,17,8,232107.213924
3517405.593777,3420.208199,7,1.644937,375,1,7,7,23941.457393
3517438.442771,244.732727,2,1.211867,376,2,3,2,489.465454
3528750.319292,333.219315,13,0.197512,377,2,18,8,4331.851095
3533835.498613,8.854556,14,0.864169,378,2,19,9,123.963784
3535086.866922,326.828327,13,0.656131,379,1,13,13,4248.768251
3550266.780153,2667.091508,2,1.813164,380,1,2,2,5334.183016
3552473.36351,9.38947,3,0.662166,381,1,3,3,28.16841
3552886.94298,285.67592,3,0.050803,382,1,3,3,857.0277600000001
3579444.816972,341.768503,3,1.600803,383,2,5,2,1025.305509
3584691.36982,733.101571,7,0.685037,384,1,7,7,5131.710997
3595370.464953,66.270021,2,0.135196,385,1,2,2,132.540042
3598734.112648,147.153516,2,1.769617,386,1,2,2,294.307032
3601368.924648,39963.440787,3,1.991279,387,1,3,3,119890.322361
3618550.644595,1732112.451135,4,0.788586,388,1,4,4,6928449.80454
3631176.99359,1816.418714,4,1.096272,389,2,6,3,7265.674856
3633869.516876,19.209556,10,0.553904,390,2,14,6,192.09556
3640972.871938,15112.24106,12,1.29877,391,2,17,8,181346.89272
3654580.690409,440.100687,28,0.577022,392,2,38,17,12322.819236
3673339.616445,6.246457,25,0.832134,393,1,25,25,156.161425
3673934.953693,10828.350935,2,0.566076,394,1,2,2,21656.70187
3674109.038001,7082.687104,5,0.605468,395,1,5,5,35413.43552
3677526.770747,7.151637,3,0.724538,396,2,5,2,21.454911
3680794.205094,387658.899011,28,0.830258,397,2,38,17,10854449.172308
3685268.099377,30834.252937,20,1.188529,398,1,20,20,616685.05874
3707981.891243,90143.113203,2,0.050523,399,2,3,2,180286.226406
3736558.91022,2046639.612965,14,0.113608,400,2,19,9,28652954.58151
3739635.768947,5.175016,17,0.349676,401,1,17,17,87.975272
3740507.522352,619728.148883,5,0.3105,402,1,5,5,3098640.744415
3743407.545791,549267.796771,2,1.392886,403,2,3,2,1098535.593542
3748656.465494,294.330247,28,0.880195,404,2,38,17,8241.246916
3749641.566859,5353.508364,11,1.820213,405,2,15,7,58888.592004000006
3751543.371058,1988274.220347,7,1.141133,406,1,7,7,13917919.542429
3753984.41224,197.206926,2,1.175056,407,1,2,2,394.413852
3762909.962503,3238.613055,4,1.613105,408,2,6,3,12954.45222
3767932.865611,6308.341002,7,1.376372,409,2,10,5,44158.387014
3769923.396896,134.326721,8,1.534976,410,1,8,8,1074.613768
3776698.78639,34141.14401,3,0.333339,411,2,5,2,102423.43203
3778692.062208,2854759.56629,7,0.692126,412,2,10,5,19983316.96403
3784247.996119,17.188129,20,1.254887,413,1,20,20,343.76258
3794882.08522,4.528959,3,1.388185,414,1,3,3,13.586877
3796211.460248,176.307777,4,0.804941,415,1,4,4,705.231108
