S_ime,R_time,Processors,Sigma,id,type,Max_resource,Min_resource,Total_cost
344967.48585,267802.3189,48,1.894263,114,2,65,29,12854511.3072
347369.35023,48.346838,3,1.187584,115,2,5,2,145.040514
351275.04998999997,684571.6408,13,1.429058,116,3,21,11,8899431.330400001
351327.10401,23373.99904,52,0.533884,117,2,71,32,1215447.95008
353199.37302,124112.241,3,0.504515,118,2,5,2,372336.723
353749.60773,827799.2619,14,1.173217,119,2,19,9,11589189.6666
353918.86371,4998.773582,12,1.609732,120,3,20,10,59985.282984
359342.63892,127.544595,22,0.667556,121,3,36,18,2805.98109
360286.38711,16966.39682,30,0.589601,122,3,48,24,508991.90460000007
361281.83733,143.76045,83,1.210572,123,2,113,50,11932.11735
365497.95402,26.131653,5,0.936863,124,2,7,3,130.658265
366032.09367000003,215.574133,5,0.841331,125,2,7,3,1077.870665
376033.32108,500.788016,7,1.186498,126,2,10,5,3505.516112
376334.29008,134688.184,8,1.178353,127,3,13,7,1077505.472
380044.95795,291.811787,27,0.114549,128,2,37,17,7878.918248999999
388766.00223000004,165195.4933,59,0.08521,129,2,80,36,9746534.1047
391285.95336,203.233367,12,1.515292,130,1,12,12,2438.800404
391433.05746000004,12755.27867,2,0.526609,131,2,3,2,25510.55734
391518.09162,206.793346,6,0.801925,132,2,9,4,1240.760076
393320.60865,221.517106,21,0.010973,133,3,34,17,4651.8592260000005
394129.30590000004,228.633575,3,0.997096,134,2,5,2,685.900725
394631.72163,7262.872392,3,1.508692,135,2,5,2,21788.617176
396536.08716000005,49.766663,60,0.182039,136,2,81,36,2985.99978
397754.48142,5.624603,13,1.514349,137,2,18,8,73.119839
399449.72745,77076.94224,16,1.944321,138,2,22,10,1233231.07584
401556.57948,5090.727289,8,0.358066,139,2,11,5,40725.818312
404944.42581,1670269.545,47,1.134629,140,1,47,47,78502668.615
409676.01597,1019.553642,2,0.750742,141,2,3,2,2039.107284
411206.16474,1077520.434,6,1.040395,142,1,6,6,6465122.603999999
414632.43954,47.201629,2,1.79197,143,2,3,2,94.403258
417793.79646,2318.174422,22,1.955685,144,2,30,14,50999.837284
418426.7931,2671.856965,85,0.516027,145,3,136,68,227107.842025
420441.98085000005,12138.35471,17,0.75602,146,3,28,14,206352.03007
428801.15565000003,12426.25444,14,0.160551,147,3,23,12,173967.56216
429671.46627000003,46538.71188,57,0.266512,148,3,92,46,2652706.5771600003
429981.51618000004,2023.117372,7,1.924435,149,2,10,5,14161.821604
433116.57213,283.074417,45,0.107491,150,2,61,27,12738.348765
436961.4048,543577.1131,36,0.557696,151,2,49,22,19568776.0716
439388.86383,216515.4438,27,0.160744,152,3,44,22,5845916.9826
439750.16298,24.114726,34,0.950369,153,2,46,21,819.9006840000001
440625.67884,76.348155,65,1.302074,154,3,104,52,4962.630075
446821.31916,6906.814539,43,1.102341,155,2,59,26,296993.025177
451880.88858,1061791.694,46,0.084107,156,2,63,28,48842417.924
457806.41316,318.027333,45,1.889171,157,3,72,36,14311.229985
457893.06795,844.01946,7,1.398285,158,2,10,5,5908.13622
459485.63100000005,10991.07928,18,0.767232,159,3,29,15,197839.42704
459936.29160000006,21.008812,4,1.580859,160,3,7,4,84.035248
461218.46634000004,1219367.3,5,0.997981,161,3,8,4,6096836.5
461665.91727000003,49218.91551,7,1.426383,162,2,10,5,344532.40857
464764.96791,495602.8144,2,0.431945,163,3,4,2,991205.6288
465928.61949,41.36017,3,0.217967,164,2,5,2,124.08051
467044.36641,58625.57631,9,0.673055,165,2,13,6,527630.18679
468955.29114,50.201854,3,1.683908,166,2,5,2,150.605562
480477.08979000006,3419.943198,64,0.746535,167,2,87,39,218876.364672
483331.63032,84.699152,24,1.603402,168,3,39,20,2032.779648
485879.76666,33.655157,40,1.038666,169,2,54,24,1346.20628
487345.2551100001,55.059164,14,1.68237,170,1,14,14,770.828296
489736.56348,5597.802742,2,1.889181,171,1,2,2,11195.605484
496297.99737,2659.98138,2,0.715402,172,3,4,2,5319.96276
504460.74312000006,616.416494,44,1.992334,173,2,60,27,27122.325736
505000.60245,764.353911,89,1.090594,174,3,143,72,68027.498079
505161.18486,2804321.617,6,1.535675,175,3,10,5,16825929.702
506005.32186,722.437092,26,0.685096,176,2,36,16,18783.364392
516439.32534,229711.5452,34,0.129779,177,3,55,28,7810192.5368
517762.54566,41.09606,3,1.47335,178,3,5,3,123.28818
519514.05276000005,235290.6892,66,0.817055,179,2,90,40,15529185.4872
520698.76569,97.440565,3,1.363897,180,3,5,3,292.32169500000003
523527.91182000004,19629.01954,35,1.55952,181,2,48,21,687015.6839000001
527377.77441,5753.076228,36,0.021056,182,2,49,22,207110.744208
538372.54521,5.720535,23,1.614865,183,2,32,14,131.572305
540884.45394,1876.91719,4,1.381279,184,1,4,4,7507.66876
541410.67377,115.591692,2,1.549033,185,3,4,2,231.183384
542042.8524,1792.742367,64,0.045622,186,3,103,52,114735.511488
543085.14123,1158.514442,33,1.003634,187,2,45,20,38230.976586
548573.76396,188485.3324,30,1.936063,188,2,41,18,5654559.972
549981.77319,3180823.662,47,0.66699,189,3,76,38,149498712.114
550100.07936,158590.5856,4,0.525038,190,2,6,3,634362.3424
552477.76092,13.471693,28,0.957994,191,2,38,17,377.207404
555298.06203,184.806251,5,0.65664,192,3,8,4,924.031255
557572.09725,5.649957,29,0.51607,193,2,40,18,163.848753
557713.59363,1212.514155,5,1.415648,194,3,8,4,6062.570775
563717.94993,368.538536,6,1.998056,195,3,10,5,2211.231216
568713.72303,1927556.219,8,0.943764,196,3,13,7,15420449.752
568924.9968600001,1426431.574,5,1.340899,197,2,7,3,7132157.87
573743.54898,8.781533,26,1.114944,198,2,36,16,228.319858
584258.97312,5.35661,8,1.565244,199,3,13,7,42.85288
584264.0102400001,86237.61565,27,0.68094,200,3,44,22,2328415.62255
590632.3941299999,2644.338373,36,1.057981,201,3,58,29,95196.181428
592986.91833,79060.67393,8,1.867617,202,3,13,7,632485.39144
594226.908,526532.6749,2,0.011812,203,2,3,2,1053065.3498
596023.6847399999,64.771782,17,0.559102,204,3,28,14,1101.120294
608007.0033000001,237.691606,41,0.94591,205,3,66,33,9745.355846
614659.31253,2103.242518,43,1.702558,206,2,59,26,90439.428274
618628.95918,2562293.451,4,0.14866,207,3,7,4,10249173.804
619382.04759,5958.587886,3,0.470668,208,2,5,2,17875.763658
621900.84276,918820.7366,5,1.184629,209,1,5,5,4594103.683
622273.94388,26.292322,2,1.008296,210,2,3,2,52.584644
622555.75953,4498.187645,30,1.468343,211,2,41,18,134945.62935
623075.2695,429603.1992,9,1.365881,212,3,15,8,3866428.7928
627042.5716499999,2006587.205,23,1.1636,213,3,37,19,46151505.715
632101.01274,501.975104,14,0.885899,214,3,23,12,7027.651456
640644.9775200001,716349.8321,11,0.828542,215,3,18,9,7879848.1531
643313.7473400001,199.995992,18,1.125032,216,3,29,15,3599.927856
651439.4597100001,2261.16188,5,1.65018,217,3,8,4,11305.8094
654903.73062,34408.97888,2,1.603205,218,2,3,2,68817.95776
655723.11456,9.615722,5,0.915599,219,1,5,5,48.07861
658931.2741800001,27790.1676,2,1.889875,220,2,3,2,55580.3352
660343.03218,3.472336,87,0.299584,221,3,140,70,302.093232
662684.59881,9099.495814,27,0.226238,222,3,44,22,245686.386978
664657.0966800001,40.966306,16,1.730702,223,2,22,10,655.460896
665254.49976,46.159897,22,1.782529,224,3,36,18,1015.517734
675280.44603,29486.33522,2,0.722194,225,2,3,2,58972.67044
676192.7686500001,67197.33887,33,1.562786,226,2,45,20,2217512.1827100003
676607.4661500001,1013.966147,21,1.733786,227,1,21,21,21293.289087
683804.1215700001,342.467252,2,1.655176,228,2,3,2,684.934504
687744.32832,451.540394,18,1.800806,229,2,25,11,8127.727092
689070.83553,73423.39012,7,0.681119,230,2,10,5,513963.73084
691784.57331,602.538428,4,1.005655,231,3,7,4,2410.153712
694668.74859,97.455437,9,0.349427,232,2,13,6,877.098933
701100.8275499999,6.083423,8,1.609079,233,2,11,5,48.667384
713481.6252600001,876159.1246,4,0.329314,234,1,4,4,3504636.4984
714544.93224,1547.290598,2,0.708647,235,1,2,2,3094.581196
718121.97936,3.418396,2,1.484383,236,3,4,2,6.836792
719263.78137,28.945641,27,1.948547,237,3,44,22,781.532307
721605.48822,534.896989,62,1.873872,238,3,100,50,33163.613318
721772.92512,7.459303,15,0.797255,239,2,21,9,111.889545
723846.80862,1000.610931,33,1.549242,240,1,33,33,33020.160723
725969.2740300001,2615.129826,2,1.203445,241,2,3,2,5230.259652
728990.7660000001,1094415.514,46,0.9162,242,2,63,28,50343113.644
734027.29857,25.135365,42,1.863956,243,2,57,26,1055.68533
736248.82581,846.092757,10,0.817236,244,2,14,6,8460.92757
745797.17439,426.817168,7,1.291968,245,3,12,6,2987.720176
749807.55,28.571461,3,0.107255,246,3,5,3,85.714383
750685.7466,7396.419184,7,1.575115,247,1,7,7,51774.934288
754848.74097,31.472789,2,0.231595,248,2,3,2,62.945578
755757.9346500001,244.125659,34,1.149604,249,3,55,28,8300.272406
756063.28278,7.636229,19,0.814448,250,3,31,16,145.088351
756072.6081300001,1671.222836,43,0.810612,251,3,69,35,71862.58194799999
757739.44332,40213.80711,4,1.521643,252,3,7,4,160855.22844
762791.78367,3942.1714,4,1.246737,253,3,7,4,15768.6856
765208.9865700001,693459.1559,9,1.094816,254,2,13,6,6241132.4031
772418.61306,183.000407,5,1.760746,255,2,7,3,915.002035
774186.15006,170615.0095,68,0.446684,256,2,92,41,11601820.646
776955.25422,64.225282,19,0.491803,257,3,31,16,1220.2803580000002
777855.5784,323324.2899,5,0.026614,258,1,5,5,1616621.4495
787473.55701,57.912718,2,0.691196,259,3,4,2,115.825436
790230.91131,227213.7433,27,1.776396,260,2,37,17,6134771.0691
791221.9465800001,2786955.588,19,0.099389,261,3,31,16,52952156.172
793261.5426,16329.71901,20,0.918953,262,3,32,16,326594.3802
793766.3965200001,559054.7934,2,1.001795,263,2,3,2,1118109.5868
794938.1608800001,98.731764,73,1.994949,264,3,117,59,7207.418772
796830.89913,5.533707,9,1.315496,265,3,15,8,49.803363
800464.55688,8.25446,3,0.077193,266,2,5,2,24.76338
802319.7573899999,129249.6715,72,0.409393,267,2,98,44,9305976.348
802948.12668,72980.81012,8,0.949756,268,1,8,8,583846.48096
806959.58868,279.486549,2,0.681431,269,1,2,2,558.973098
812375.16021,4.484638,2,0.260428,270,3,4,2,8.969276
815730.45696,36694.68037,2,1.641039,271,3,4,2,73389.36074
818165.2957199999,19.428516,7,1.315601,272,3,12,6,135.99961199999998
821295.1791000001,56.537897,69,0.636091,273,1,69,69,3901.114893
822164.5039499999,20.000018,2,0.387903,274,3,4,2,40.000036
825656.39289,2127.25352,68,0.774566,275,2,92,41,144653.23936
826498.21383,7739.092649,45,1.685811,276,3,72,36,348259.169205
826941.5658000001,39.763364,6,1.877058,277,1,6,6,238.58018400000003
828028.3223700001,764.267147,2,0.229304,278,3,4,2,1528.534294
831663.20385,2479.635611,4,0.508563,279,2,6,3,9918.542444
832856.6976300001,3.553186,68,1.65163,280,3,109,55,241.616648
834736.88826,25.58832,22,0.972984,281,1,22,22,562.94304
836966.28474,98.358067,2,0.665845,282,3,4,2,196.716134
837658.87407,49.108614,4,0.348245,283,2,6,3,196.434456
841581.36846,627034.5921,12,0.853968,284,2,17,8,7524415.1052
843212.21202,88920.81291,9,1.723956,285,1,9,9,800287.3161899999
847200.29229,5887.964125,2,0.435963,286,3,4,2,11775.92825
852045.90426,128145.5915,11,1.782984,287,2,15,7,1409601.5065
860528.6712900001,612.811333,10,0.346739,288,2,14,6,6128.11333
862138.4678100001,2315081.171,62,1.756548,289,1,62,62,143535032.602
871163.77662,29.537542,2,1.188694,290,2,3,2,59.075084
882561.7337399999,41.407534,5,1.01088,291,3,8,4,207.03767
886065.00876,166297.7382,15,0.668593,292,3,24,12,2494466.073
886168.935,6064.06245,33,0.985578,293,3,53,27,200114.06085
897838.75602,7175.82801,41,1.05741,294,3,66,33,294208.94841
899787.02868,17.577615,25,0.907687,295,2,34,15,439.440375
900269.1261,3602.744181,3,1.775997,296,3,5,3,10808.232543
901123.8228000001,994294.3539,4,0.187182,297,2,6,3,3977177.4156
904469.9040000001,1041.008506,3,1.880331,298,2,5,2,3123.0255179999995
909374.1768,904416.26,4,1.959969,299,3,7,4,3617665.04
910311.5502,3.180472,76,1.126499,300,2,103,46,241.715872
911461.4667,12.128581,20,0.802345,301,1,20,20,242.57162
912738.4443000001,109.352408,2,1.670797,302,1,2,2,218.704816
918316.8297000001,12030.65117,2,0.924005,303,2,3,2,24061.30234
920612.6361,220366.1344,2,1.37282,304,3,4,2,440732.2688
921062.9898000001,766758.4577,19,0.337573,305,3,31,16,14568410.6963
930210.7572,940533.2315,53,0.028115,306,2,72,32,49848261.2695
932985.6174,55696.77686,14,0.145523,307,2,19,9,779754.87604
939421.5093,85918.33307,6,0.38556,308,2,9,4,515509.99842
941511.159,457.235651,3,1.14913,309,2,5,2,1371.706953
941981.0265,6.484185,17,1.943979,310,3,28,14,110.231145
945050.4585,344823.5469,18,0.058867,311,3,29,15,6206823.8442
947142.2294999999,9.581061,63,0.786057,312,3,101,51,603.606843
950086.6731,219644.2615,38,1.93018,313,3,61,31,8346481.937
950372.6472,11.008388,17,0.559415,314,3,28,14,187.142596
955573.7256,184575.133,19,0.721622,315,2,26,12,3506927.527
957931.6662,65.371947,7,0.20196,316,1,7,7,457.60362900000007
963580.3335,2265.489422,2,1.605127,317,2,3,2,4530.978844
973767.3327,241.821642,15,1.912363,318,2,21,9,3627.32463
974943.585,374.316662,11,0.983608,319,3,18,9,4117.483282
977871.6558,831.998475,7,0.019574,320,2,10,5,5823.989325
979025.9022,48.494365,9,0.679759,321,2,13,6,436.449285
979552.5543,237244.7012,34,0.537213,322,3,55,28,8066319.8408
979627.9122000001,1245.454434,6,0.016171,323,3,10,5,7472.726603999999
979975.3824000001,5.760299,12,0.96947,324,3,20,10,69.123588
984190.2192,32.752939,5,1.55054,325,1,5,5,163.764695
985481.0928000001,31.146652,2,0.136576,326,3,4,2,62.293304
986371.8111,116802.4188,6,0.460585,327,2,9,4,700814.5128
986568.3801,8.593393,61,1.443704,328,2,83,37,524.1969730000001
987176.2185000001,49185.59945,34,0.4255,329,2,46,21,1672310.3813
1000525.1715,13.440216,30,1.132253,330,2,41,18,403.20648
1001401.4870999999,294579.5274,32,0.212875,331,3,52,26,9426544.8768
1004060.5551,131712.7585,33,0.993238,332,3,53,27,4346521.0305
1004226.1740000001,96.05719,15,0.653622,333,3,24,12,1440.85785
1005354.5120999999,121.181461,13,1.218551,334,3,21,11,1575.358993
1005686.3187000001,1235.037493,22,1.355051,335,2,30,14,27170.824846
1008621.1764,44986.51702,30,0.29057,336,3,48,24,1349595.5106
1011946.77,830862.3108,2,0.221516,337,3,4,2,1661724.6216
1013124.7323000001,5387.057899,33,0.914542,338,3,53,27,177772.91066700002
1014653.52,845.836313,4,0.423382,339,2,6,3,3383.345252
1015495.1775000001,928668.7029,90,0.639764,340,2,122,54,83580183.261
1015537.5594000001,63.421824,73,1.345152,341,3,117,59,4629.793152
1017151.8471,7.384183,15,0.702502,342,2,21,9,110.762745
1017674.4051,48768.2907,2,1.862341,343,2,3,2,97536.5814
1024337.8872000001,16150.14757,5,1.792555,344,3,8,4,80750.73784999999
1027348.0452,3619.128153,9,1.335687,345,2,13,6,32572.153377
1032186.4893000001,1224.318379,18,0.424787,346,2,25,11,22037.730822
1038128.7726000001,47.696235,80,0.204181,347,3,128,64,3815.6988
1038569.8824000001,50279.57585,68,0.914887,348,3,109,55,3419011.1578
1044595.2645,205.197026,30,0.515759,349,3,48,24,6155.91078
1046431.9413,568.927336,47,1.807876,350,3,76,38,26739.584792
1046665.0386000001,161.763626,35,0.818877,351,2,48,21,5661.726909999999
1048800.7016999999,17352.11769,6,0.275206,352,1,6,6,104112.70614
1054978.9695000001,164.198973,2,0.222346,353,3,4,2,328.397946
1055288.2887000002,2473463.063,2,1.684743,354,3,4,2,4946926.126
1061439.3360000001,2795224.237,29,1.77809,355,3,47,24,81061502.87300001
1061514.1629,1472.947481,17,1.659024,356,3,28,14,25040.107177
1061853.3153000001,112883.5418,18,1.362889,357,2,25,11,2031903.7524
1063501.5915,40.664998,36,1.956493,358,2,49,22,1463.9399279999998
1064970.2439,15.400393,16,1.321048,359,2,22,10,246.406288
1083199.797,7903.646948,3,0.185325,360,3,5,3,23710.940844
1084569.2028,76.844579,6,0.77491,361,2,9,4,461.067474
1085947.5132,472.103977,13,0.536432,362,2,18,8,6137.351701
1086216.7734,30.034188,73,1.108392,363,1,73,73,2192.495724
1092902.8122,22.635361,2,1.818036,364,3,4,2,45.270722
1096108.5429,5096.948476,3,1.94546,365,3,5,3,15290.845428
1098475.5230999999,2332441.765,31,1.357637,366,2,42,19,72305694.715
1104011.5095000002,274.855465,4,1.137561,367,1,4,4,1099.42186
1106702.0208,58.039797,2,1.984048,368,3,4,2,116.079594
1110811.2831000001,932113.0109,19,0.441847,369,3,31,16,17710147.2071
1113021.6273,336.341591,16,1.05755,370,3,26,13,5381.465456
1113996.0771,693950.9692,34,1.948238,371,2,46,21,23594332.9528
1114062.3828,1441.657959,44,1.482418,372,3,71,36,63432.950196
1114374.2193,965935.069,8,0.413976,373,3,13,7,7727480.552
1120113.0693,19342.26783,23,0.473313,374,3,37,19,444872.16009
1125569.79,3420.208199,11,1.644937,375,1,11,11,37622.290189
1125580.3020000001,244.732727,2,1.211867,376,2,3,2,489.465454
1129200.102,333.219315,28,0.197512,377,3,45,23,9330.14082
1130827.3596,8.854556,31,0.864169,378,3,50,25,274.491236
1131227.7974999999,326.828327,27,0.656131,379,2,37,17,8824.364829
1136085.3693000001,2667.091508,3,1.813164,380,3,5,3,8001.274524
1136791.476,9.38947,3,0.662166,381,2,5,2,28.16841
1136923.8219,285.67592,3,0.050803,382,2,5,2,857.0277600000001
1145422.341,341.768503,4,1.600803,383,2,6,3,1367.074012
1147101.2379,733.101571,11,0.685037,384,2,15,7,8064.117281000001
1150518.5487,66.270021,3,0.135196,385,1,3,3,198.810063
1151594.9163,147.153516,2,1.769617,386,2,3,2,294.307032
1152438.0561000002,39963.44079,4,1.991279,387,2,6,3,159853.76316
1157936.2064999999,1732112.451,5,0.788586,388,2,7,3,8660562.254999999
1161976.6377,1816.418714,5,1.096272,389,2,7,3,9082.09357
1162838.2455000002,19.209556,20,0.553904,390,2,27,12,384.19112
1165111.3188,15112.24106,24,1.29877,391,3,39,20,362693.78544
1169465.8212000001,440.100687,76,0.577022,392,2,103,46,33447.652212
1175468.6772,6.246457,65,0.832134,393,1,65,65,406.019705
1175659.1856,10828.35094,2,0.566076,394,2,3,2,21656.70188
1175714.892,7082.687104,8,0.605468,395,3,13,7,56661.496832
1176808.5666,7.151637,3,0.724538,396,2,5,2,21.454911
1177854.1452,387658.899,73,0.830258,397,2,99,44,28299099.627
1179285.7914000002,30834.25294,47,1.188529,398,2,64,29,1449209.88818
1186554.2049,90143.1132,2,0.050523,399,2,3,2,180286.2264
1195698.8511,2046639.613,29,0.113608,400,2,40,18,59352548.777
1196683.4457,5.175016,38,0.349676,401,3,61,31,196.650608
1196962.4070000001,619728.1489,7,0.3105,402,2,10,5,4338097.0423
1197890.415,549267.7968,2,1.392886,403,3,4,2,1098535.5936
1199570.0688,294.330247,73,0.880195,404,2,99,44,21486.108031
1199885.301,5353.508364,21,1.820213,405,2,29,13,112423.675644
1200493.8783,1988274.22,11,1.141133,406,1,11,11,21871016.42
1201275.0117000001,197.206926,2,1.175056,407,3,4,2,394.413852
1204131.1878,3238.613055,5,1.613105,408,2,7,3,16193.065275
1205738.5167,6308.341002,11,1.376372,409,2,15,7,69391.751022
1206375.4872,134.326721,14,1.534976,410,3,23,12,1880.574094
1208543.6115,34141.14401,4,0.333339,411,2,6,3,136564.57604
1209181.4595,2854759.566,12,0.692126,412,3,20,10,34257114.792
1210959.3591,17.188129,49,1.254887,413,3,79,40,842.218321
1214362.2672000001,4.528959,3,1.388185,414,2,5,2,13.586877
1214787.6675,176.307777,6,0.804941,415,3,10,5,1057.846662
1216219.8708000001,62.687734,4,0.420037,416,2,6,3,250.750936
