S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
461623,1,219826,24,234,1,24,24,5275824
461749,1,7588,12,235,1,12,12,91056
461913,1,1472,60,236,1,60,60,88320
462172,300,28761,60,237,1,60,60,1725660
462200,1,1210,1,238,1,1,1,1210
462238,2,1503,1,239,1,1,1,1503
462281,14843,28507,56,240,1,56,56,1596392
462590,22001,5499,56,241,1,56,56,307944
462625,25549,3291,52,242,1,52,52,171132
462651,36015,5629,60,243,1,60,60,337740
462664,39628,5204,60,244,1,60,60,312240
462743,1,2507,1,245,1,1,1,2507
463301,1,154,43,246,1,43,43,6622
463327,2,3508,1,247,1,1,1,3508
463984,1,1266,1,248,1,1,1,1266
465494,1,1264,1,249,1,1,1,1264
466902,1,1232,1,250,1,1,1,1232
467199,1,65861,4,251,1,4,4,263444
467298,2,1279,1,252,1,1,1,1279
468007,1,961,24,253,1,24,24,23064
468533,2,2299,12,254,1,12,12,27588
468581,1,1355,1,255,1,1,1,1355
468587,2,3054,1,256,1,1,1,3054
468591,1,813,1,257,1,1,1,813
468595,1,3054,1,258,1,1,1,3054
468713,1,1253,1,259,1,1,1,1253
470607,1,1072,1,260,1,1,1,1072
470614,1,1358,1,261,1,1,1,1358
470618,1,1256,1,262,1,1,1,1256
470627,1,329,24,263,1,24,24,7896
470849,1,1650,12,264,1,12,12,19800
471544,1,192,144,265,1,144,144,27648
472113,2,67029,1,266,1,1,1,67029
472117,2,67396,1,267,1,1,1,67396
472540,1,568,6,268,1,6,6,3408
472550,1,570,6,269,1,6,6,3420
472561,1,506,6,270,1,6,6,3036
472571,1,477,6,271,1,6,6,2862
472582,1,481,6,272,1,6,6,2886
472592,1,506,6,273,1,6,6,3036
472603,1,461,6,274,1,6,6,2766
472613,1,413,6,275,1,6,6,2478
472624,1,462,6,276,1,6,6,2772
472634,1,451,6,277,1,6,6,2706
472645,1,447,6,278,1,6,6,2682
472655,1,422,6,279,1,6,6,2532
472666,1,402,6,280,1,6,6,2412
472676,1,405,6,281,1,6,6,2430
472687,1,378,6,282,1,6,6,2268
472697,1,401,6,283,1,6,6,2406
472708,1,422,6,284,1,6,6,2532
472718,2,409,6,285,1,6,6,2454
472729,1,361,6,286,1,6,6,2166
472739,2,358,6,287,1,6,6,2148
472750,1,357,6,288,1,6,6,2142
472760,2,358,6,289,1,6,6,2148
472771,1,335,6,290,1,6,6,2010
472781,2,304,6,291,1,6,6,1824
472792,1,303,6,292,1,6,6,1818
472802,2,291,6,293,1,6,6,1746
472813,1,288,6,294,1,6,6,1728
472823,2,275,6,295,1,6,6,1650
472834,1,271,6,296,1,6,6,1626
472845,1,286,6,297,1,6,6,1716
472855,1,263,6,298,1,6,6,1578
472866,1,249,6,299,1,6,6,1494
472876,1,218,6,300,1,6,6,1308
472887,1,233,6,301,1,6,6,1398
472897,1,208,6,302,1,6,6,1248
472908,1,211,6,303,1,6,6,1266
472914,1,117,32,304,1,32,32,3744
472918,2,205,6,305,1,6,6,1230
472929,1,220,6,306,1,6,6,1320
472939,2,220,6,307,1,6,6,1320
472950,1,220,6,308,1,6,6,1320
472960,2,200,6,309,1,6,6,1200
472971,1,235,6,310,1,6,6,1410
472981,2,230,6,311,1,6,6,1380
472992,1,218,6,312,1,6,6,1308
473003,1,231,6,313,1,6,6,1386
473013,1,190,6,314,1,6,6,1140
473024,1,105,6,315,1,6,6,630
473034,1,94,6,316,1,6,6,564
473045,1,39,6,317,1,6,6,234
473374,2,77,12,318,1,12,12,924
473469,1,1545,12,319,1,12,12,18540
473479,1,1245,12,320,1,12,12,14940
473490,1,838,12,321,1,12,12,10056
473500,2,1116,12,322,1,12,12,13392
473511,1,1237,12,323,1,12,12,14844
473521,2,1300,12,324,1,12,12,15600
473532,1,1137,12,325,1,12,12,13644
473542,2,1018,12,326,1,12,12,12216
473553,1,1125,12,327,1,12,12,13500
473563,2,1045,12,328,1,12,12,12540
473574,1,1048,12,329,1,12,12,12576
473584,2,987,12,330,1,12,12,11844
473595,1,931,12,331,1,12,12,11172
473605,2,909,12,332,1,12,12,10908
473616,1,790,12,333,1,12,12,9480
473626,2,860,12,334,1,12,12,10320
473637,1,950,12,335,1,12,12,11400
473647,2,896,12,336,1,12,12,10752
473658,1,809,12,337,1,12,12,9708
473668,2,828,12,338,1,12,12,9936
473679,1,823,12,339,1,12,12,9876
473689,2,849,12,340,1,12,12,10188
473700,1,679,12,341,1,12,12,8148
473711,1,642,12,342,1,12,12,7704
473721,1,599,12,343,1,12,12,7188
473731,2,589,12,344,1,12,12,7068
473742,1,593,12,345,1,12,12,7116
473753,1,557,12,346,1,12,12,6684
473763,1,535,12,347,1,12,12,6420
473774,1,542,12,348,1,12,12,6504
473784,1,478,12,349,1,12,12,5736
473795,1,438,12,350,1,12,12,5256
473805,1,414,12,351,1,12,12,4968
473816,1,412,12,352,1,12,12,4944
473826,1,381,12,353,1,12,12,4572
473836,2,382,12,354,1,12,12,4584
473847,1,376,12,355,1,12,12,4512
473857,2,381,12,356,1,12,12,4572
473868,1,342,12,357,1,12,12,4104
473878,2,308,12,358,1,12,12,3696
473889,1,272,12,359,1,12,12,3264
473899,2,248,12,360,1,12,12,2976
473910,1,234,12,361,1,12,12,2808
473921,1,215,12,362,1,12,12,2580
473931,1,190,12,363,1,12,12,2280
473942,1,162,12,364,1,12,12,1944
473952,155,101,12,365,1,12,12,1212
473963,160,98,12,366,1,12,12,1176
473973,166,33,12,367,1,12,12,396
473988,1,43212,8,368,1,8,8,345696
474738,2,4423,4,369,1,4,4,17692
474795,1,4223,4,370,1,4,4,16892
474795,1,2326,4,371,1,4,4,9304
474795,1,2322,4,372,1,4,4,9288
474796,0,2142,4,373,1,4,4,8568
474796,2,2480,4,374,1,4,4,9920
474796,2,2324,4,375,1,4,4,9296
474797,1,1907,4,376,1,4,4,7628
476498,1,7211,1,377,1,1,1,7211
477122,2,4379,4,378,1,4,4,17516
477122,2,2585,4,379,1,4,4,10340
481655,1,184,144,380,1,144,144,26496
482368,1,2,25,381,1,25,25,50
482828,1,2,25,382,1,25,25,50
482928,1,1,25,383,1,25,25,25
484238,2,1,25,384,1,25,25,25
484313,1,2,25,385,1,25,25,50
486122,2,7211,24,386,1,24,24,173064
498164,1,43209,12,387,1,12,12,518508
506769,1,86411,4,388,1,4,4,345644
506798,2,32470,4,389,1,4,4,129880
508920,1,39303,2,390,1,2,2,78606
509497,1,11841,80,391,1,80,80,947280
509865,1,108011,12,392,1,12,12,1296132
509872,1,108004,12,393,1,12,12,1296048
509878,1,108012,12,394,1,12,12,1296144
510016,7368,3916,60,395,1,60,60,234960
513145,1,209,1,396,1,1,1,209
513173,2,189,144,397,1,144,144,27216
513414,2,513,1,398,1,1,1,513
513714,1,93404,1,399,1,1,1,93404
513720,1,1220,1,400,1,1,1,1220
513728,2,1461,1,401,1,1,1,1461
513733,1,1003,1,402,1,1,1,1003
513737,2,1327,1,403,1,1,1,1327
513962,1,125113,8,404,1,8,8,1000904
513962,1,127477,8,405,1,8,8,1019816
513963,1,126281,8,406,1,8,8,1010248
513963,1,122959,8,407,1,8,8,983672
513964,0,125223,8,408,1,8,8,1001784
513964,2,120996,8,409,1,8,8,967968
513965,1,121457,8,410,1,8,8,971656
513965,1,120597,8,411,1,8,8,964776
513966,1,119517,8,412,1,8,8,956136
513967,0,121012,8,413,1,8,8,968096
514112,1,53375,8,414,1,8,8,427000
514112,1,54332,8,415,1,8,8,434656
514113,1,54268,8,416,1,8,8,434144
514113,1,57517,8,417,1,8,8,460136
514114,0,57626,8,418,1,8,8,461008
514114,2,59021,8,419,1,8,8,472168
514115,1,58420,8,420,1,8,8,467360
514115,1,43859,8,421,1,8,8,350872
514116,1,44487,8,422,1,8,8,355896
514116,1,43383,8,423,1,8,8,347064
514117,0,43280,8,424,1,8,8,346240
514117,2,43381,8,425,1,8,8,347048
514118,1,44256,8,426,1,8,8,354048
514118,1,43174,8,427,1,8,8,345392
514119,2,43265,8,428,1,8,8,346120
514119,2,42517,8,429,1,8,8,340136
514120,1,42542,8,430,1,8,8,340336
514120,2,41726,8,431,1,8,8,333808
514121,1,42323,8,432,1,8,8,338584
514122,0,42019,8,433,1,8,8,336152
514122,2,42372,8,434,1,8,8,338976
514122,2,42822,8,435,1,8,8,342576
514123,1,42641,8,436,1,8,8,341128
514124,1,42985,8,437,1,8,8,343880
514124,1,42413,8,438,1,8,8,339304
514125,0,44627,8,439,1,8,8,357016
514125,2,46574,8,440,1,8,8,372592
514126,1,45179,8,441,1,8,8,361432
514126,1,45003,8,442,1,8,8,360024
514127,2,44544,8,443,1,8,8,356352
514263,1,44131,8,444,1,8,8,353048
514264,0,44227,8,445,1,8,8,353816
514264,2,45104,8,446,1,8,8,360832
514265,1,44444,8,447,1,8,8,355552
514265,1,44250,8,448,1,8,8,354000
514266,2,43802,8,449,1,8,8,350416
514266,2,44147,8,450,1,8,8,353176
514267,1,42143,8,451,1,8,8,337144
514267,2,42870,8,452,1,8,8,342960
514268,1,42080,8,453,1,8,8,336640
514471,2,93465,8,454,1,8,8,747720
514472,1,92250,8,455,1,8,8,738000
514472,2,94500,8,456,1,8,8,756000
514473,1,93053,8,457,1,8,8,744424
514474,0,93185,8,458,1,8,8,745480
514474,2,94630,8,459,1,8,8,757040
514475,1,97355,8,460,1,8,8,778840
514475,1,101838,8,461,1,8,8,814704
514476,2,101994,8,462,1,8,8,815952
514476,2,100054,8,463,1,8,8,800432
514591,1,45201,8,464,1,8,8,361608
514591,1,45528,8,465,1,8,8,364224
514592,2,45460,8,466,1,8,8,363680
514592,2,45544,8,467,1,8,8,364352
514593,1,45597,8,468,1,8,8,364776
514594,1,45633,8,469,1,8,8,365064
514594,1,45646,8,470,1,8,8,365168
514595,990,56849,8,471,1,8,8,454792
514595,990,56656,8,472,1,8,8,453248
514596,989,55807,8,473,1,8,8,446456
514597,2607,55886,8,474,1,8,8,447088
514597,6705,57369,8,475,1,8,8,458952
514598,6704,56119,8,476,1,8,8,448952
514643,6659,57854,8,477,1,8,8,462832
514644,6658,55451,8,478,1,8,8,443608
514644,6658,57304,8,479,1,8,8,458432
514644,6658,57857,8,480,1,8,8,462856
514645,6657,58546,8,481,1,8,8,468368
514645,6657,59162,8,482,1,8,8,473296
514646,6696,55927,8,483,1,8,8,447416
514647,6695,27794,8,484,1,8,8,222352
514647,6695,56340,8,485,1,8,8,450720
514648,6694,25432,8,486,1,8,8,203456
514648,13863,43845,8,487,1,8,8,350760
514649,16277,43554,8,488,1,8,8,348432
514649,16384,44276,8,489,1,8,8,354208
514649,16384,43726,8,490,1,8,8,349808
514650,19581,44207,8,491,1,8,8,353656
514650,19688,44617,8,492,1,8,8,356936
514651,19687,43949,8,493,1,8,8,351592
514652,32249,54601,8,494,1,8,8,436808
514652,34486,57337,8,495,1,8,8,458696
514653,35189,42483,8,496,1,8,8,339864
514653,35189,41836,8,497,1,8,8,334688
514654,35188,42368,8,498,1,8,8,338944
514654,35221,41720,8,499,1,8,8,333760
514655,35220,41789,8,500,1,8,8,334312
514655,39308,56185,8,501,1,8,8,449480
514656,40278,54058,8,502,1,8,8,432464
514656,41194,41952,8,503,1,8,8,335616
515078,0,2189,4,504,1,4,4,8756
515079,0,2303,4,505,1,4,4,9212
515250,2,37846,1,506,1,1,1,37846
515826,6,1817,1,507,1,1,1,1817
516133,1,1514,1,508,1,1,1,1514
516375,6,325,12,509,1,12,12,3900
517094,14,112,32,510,1,32,32,3584
517220,28710,24754,12,511,1,12,12,297048
517382,2,1622,4,512,1,4,4,6488
517711,2,228,32,513,1,32,32,7296
517751,1,1190,1,514,1,1,1,1190
517763,5,133,1,515,1,1,1,133
518795,1,7210,1,516,1,1,1,7210
519271,5,1730,60,517,1,60,60,103800
519280,12,1498,60,518,1,60,60,89880
519489,1,27791,2,519,1,2,2,55582
519489,1,26170,2,520,1,2,2,52340
519490,0,25893,2,521,1,2,2,51786
519490,17,25146,2,522,1,2,2,50292
519490,17,25312,2,523,1,2,2,50624
519491,16,34888,2,524,1,2,2,69776
519491,16,34944,2,525,1,2,2,69888
519491,16,32656,2,526,1,2,2,65312
519492,15,32552,2,527,1,2,2,65104
519492,15,32402,2,528,1,2,2,64804
519492,15,71908,2,529,1,2,2,143816
519492,15,70923,2,530,1,2,2,141846
519493,14,70316,2,531,1,2,2,140632
519493,14,65729,2,532,1,2,2,131458
519493,14,65992,2,533,1,2,2,131984
519494,13,37328,2,534,1,2,2,74656
519494,13,37412,2,535,1,2,2,74824
519494,13,37274,2,536,1,2,2,74548
519495,12,37304,2,537,1,2,2,74608
519495,12,37412,2,538,1,2,2,74824
519495,12,51787,2,539,1,2,2,103574
519495,12,50443,2,540,1,2,2,100886
519496,11,51212,2,541,1,2,2,102424
519496,11,49947,2,542,1,2,2,99894
519496,11,67181,2,543,1,2,2,134362
519497,10,66263,2,544,1,2,2,132526
519497,10,66172,2,545,1,2,2,132344
519497,10,61321,2,546,1,2,2,122642
519498,9,61303,2,547,1,2,2,122606
519498,9,62497,2,548,1,2,2,124994
519498,9,64048,2,549,1,2,2,128096
519498,9,65129,2,550,1,2,2,130258
519499,8,54847,2,551,1,2,2,109694
519499,8,54303,2,552,1,2,2,108606
519500,7,53230,2,553,1,2,2,106460
519500,7,53126,2,554,1,2,2,106252
519500,7,48604,2,555,1,2,2,97208
519501,6,47624,2,556,1,2,2,95248
519501,6,40963,2,557,1,2,2,81926
519502,5,48459,2,558,1,2,2,96918
519502,5,17638,2,559,1,2,2,35276
519503,4,14455,2,560,1,2,2,28910
519503,4,14453,2,561,1,2,2,28906
519503,4,14055,2,562,1,2,2,28110
519504,3,14687,2,563,1,2,2,29374
519576,56854,432002,60,564,1,60,60,25920120
521040,39203,432004,36,565,1,36,36,15552144
521181,46789,4802,36,566,1,36,36,172872
521322,47065,1489,36,567,1,36,36,53604
521503,1,2092,1,568,1,1,1,2092
521515,5,164,1,569,1,1,1,164
523343,8,7203,1,570,1,1,1,7203
523596,4915,47917,24,571,1,24,24,1150008
525104,44773,5630,36,572,1,36,36,202680
525589,2,7209,1,573,1,1,1,7209
526190,1,355,12,574,1,12,12,4260
527054,1,873,12,575,1,12,12,10476
527136,44605,3692,36,576,1,36,36,132912
527378,45256,3600,36,577,1,36,36,129600
527491,2,7212,1,578,1,1,1,7212
527567,45207,4525,36,579,1,36,36,162900
527676,28675,20722,12,580,1,12,12,248664
527684,28729,35255,12,581,1,12,12,423060
527690,29122,175168,12,582,1,12,12,2102016
527854,46907,789,36,583,1,36,36,28404
527918,29194,132573,12,584,1,12,12,1590876
527925,29216,214499,12,585,1,12,12,2573988
527931,31209,243980,12,586,1,12,12,2927760
528012,47423,895,36,587,1,36,36,32220
528208,2,82,12,588,1,12,12,984
528349,47160,1008,36,589,1,36,36,36288
528422,47130,829,36,590,1,36,36,29844
528423,19,15546,12,591,1,12,12,186552
529232,1,7202,1,592,1,1,1,7202
530739,1,298,64,593,1,64,64,19072
531261,2,142195,64,594,1,64,64,9100480
533373,1,33,2,595,1,2,2,66
535978,2,7207,1,596,1,1,1,7207
536371,1,1033,1,597,1,1,1,1033
537113,1,25,1,598,1,1,1,25
537467,2,515,1,599,1,1,1,515
537654,1,9511,80,600,1,80,80,760880
537932,1,1338,1,601,1,1,1,1338
537969,2608,19,25,602,1,25,25,475
538172,1,7205,1,603,1,1,1,7205
539606,18811,715,96,604,1,96,96,68640
540594,2,37,1,605,1,1,1,37
545613,13,93524,1,606,1,1,1,93524
545617,9,259208,1,607,1,1,1,259208
545623,3,3514,1,608,1,1,1,3514
545633,12,1446,1,609,1,1,1,1446
545637,8,1465,1,610,1,1,1,1465
545642,3,1130,1,611,1,1,1,1130
545694,3,1565,2,612,1,2,2,3130
547036,1,2014,4,613,1,4,4,8056
547393,1,10057,80,614,1,80,80,804560
547448,10723,8008,80,615,1,80,80,640640
547493,21536,9332,80,616,1,80,80,746560
547577,32149,3148,80,617,1,80,80,251840
547614,35791,3991,80,618,1,80,80,319280
547642,42915,3408,80,619,1,80,80,272640
547671,46486,4049,80,620,1,80,80,323920
547975,2,1074,1,621,1,1,1,1074
547979,14,1376,1,622,1,1,1,1376
547982,11,1220,1,623,1,1,1,1220
548049,1,1424,1,624,1,1,1,1424
548628,1,950,2,625,1,2,2,1900
551832,13,16,25,626,1,25,25,400
552219,6,16,25,627,1,25,25,400
552695,10,16,25,628,1,25,25,400
552928,12,16,25,629,1,25,25,400
553219,12,15,25,630,1,25,25,375
553344,12,15,25,631,1,25,25,375
557489,1,88,12,632,1,12,12,1056
558100,1,1457,12,633,1,12,12,17484
559607,2,365,12,634,1,12,12,4380
559998,1,2833,12,635,1,12,12,33996
561252,1,1576,12,636,1,12,12,18912
562867,1,22,12,637,1,12,12,264
562939,2,10809,12,638,1,12,12,129708
566214,1,105,2,639,1,2,2,210
566392,3,6,25,640,1,25,25,150
567071,1,8806,2,641,1,2,2,17612
569644,1,483,2,642,1,2,2,966
570159,2,61,2,643,1,2,2,122
570237,1,3610,2,644,1,2,2,7220
572522,2,7204,24,645,1,24,24,172896
573727,1,3,25,646,1,25,25,75
574767,1,3,25,647,1,25,25,75
575700,1,58,2,648,1,2,2,116
575771,1,26,2,649,1,2,2,52
575838,2,24,2,650,1,2,2,48
575867,0,83,2,651,1,2,2,166
575951,1,168,2,652,1,2,2,336
591785,1,10804,12,653,1,12,12,129648
598829,1,1326,1,654,1,1,1,1326
598874,1,7206,1,655,1,1,1,7206
602557,2,904,1,656,1,1,1,904
602949,1,4650,1,657,1,1,1,4650
604143,1,6,25,658,1,25,25,150
604304,1,51,1,659,1,1,1,51
604563,2,2052,4,660,1,4,4,8208
604564,1,2115,4,661,1,4,4,8460
604564,1,1911,4,662,1,4,4,7644
604564,2,1396,4,663,1,4,4,5584
604565,1,1410,4,664,1,4,4,5640
604586,1,1297,4,665,1,4,4,5188
604586,1,1297,4,666,1,4,4,5188
604587,0,1176,4,667,1,4,4,4704
604587,2,1505,4,668,1,4,4,6020
604587,2,1285,4,669,1,4,4,5140
605002,1,278230,24,670,1,24,24,6677520
605060,1,168786,24,671,1,24,24,4050864
605221,2,173715,24,672,1,24,24,4169160
