S_ime,R_time,Processors,sigma,id,type,Max_resource,Min_resource,Total_cost
3507.8768753,3.246919,55,0.904089,97,2,75,33,178.580545
3540.822271,70.062098,38,1.286641,98,2,52,23,2662.359724
3553.9322720999994,824.117374,4,0.41564,99,2,6,3,3296.469496
3556.8984072999997,18.128881,55,0.719516,100,1,55,55,997.088455
3606.0594772999993,4.968001,6,1.836625,101,2,9,4,29.808006
3637.9803152,24.271038,2,0.166314,102,2,3,2,48.542076
3703.8802590999994,3735.417359,30,0.240369,103,2,41,18,112062.5208
3715.4367355,311.296519,13,1.200216,104,2,18,8,4046.854747
3731.7731464999993,41.635061,28,1.866996,105,1,28,28,1165.781708
3739.3339865,6036.885029,19,1.545461,106,1,19,19,114700.8156
3783.7013878999996,3.876922,4,1.406888,107,1,4,4,15.507688
3830.260147,8.450404,3,0.652518,108,1,3,3,25.351212
3830.6534455,229.547343,2,1.610492,109,2,3,2,459.094686
3880.2717583,339.399079,2,1.718889,110,2,3,2,678.798158
3924.4759876,246.630238,6,0.178815,111,2,9,4,1479.781428
3927.0923873999996,9073.798319,4,1.270798,112,2,6,3,36295.19328
3952.2662277,11584.79091,19,1.537425,113,2,26,12,220111.0273
3967.8691639999993,4.435811,23,1.661708,114,1,23,23,102.023653
3969.8334178999994,4437.90659,36,1.894263,115,2,49,22,159764.6372
3997.4737081999997,17.790921,2,1.187584,116,2,3,2,35.581842
4042.4199074,8094.181263,11,1.429058,117,1,11,11,89035.99389
4043.0189373,931.180645,39,0.533884,118,2,53,24,36316.04516
4064.5647252,2712.149223,3,0.504515,119,2,5,2,8136.447669
4070.8967417999997,9141.189821,12,1.173217,120,2,17,8,109694.2779
4072.8445141999996,346.822546,10,1.609732,121,2,14,6,3468.22546
4135.2604958,33.109965,17,0.667556,122,2,23,11,562.869405
4146.1210056,758.470199,23,0.589601,123,1,23,23,17444.81458
4157.5764958,35.747077,60,1.210572,124,1,60,60,2144.82462
4206.0949259,11.997917,4,0.936863,125,2,6,3,47.991668
4212.2417245999995,46.334913,4,0.841331,126,2,6,3,185.339652
4327.334330199999,79.48768,6,1.186498,127,2,9,4,476.92608
4330.7978357,2857.947478,7,1.178353,128,2,10,5,20005.63235
4373.4996375,56.248837,21,0.114549,129,2,29,13,1181.225577
4473.860089999999,3257.091959,43,0.08521,130,1,43,43,140054.9542
4502.8593043,44.618531,10,1.515292,131,2,14,6,446.18531
4504.552157,631.835281,2,0.526609,132,2,3,2,1263.670562
4505.5307164,45.117417,6,0.801925,133,1,6,6,270.704502
4526.2738087,47.148822,17,0.010973,134,1,17,17,801.529974
4535.580173599999,48.113185,3,0.997096,135,2,5,2,144.339555
4541.3618978,440.549768,2,1.508692,136,2,3,2,881.099536
4563.277047,18.123725,44,0.182039,137,2,60,27,797.4439
4577.2981436,4.48713,11,1.514349,138,2,15,7,49.35843
4596.806776799999,1999.120629,13,1.944321,139,2,18,8,25988.56818
4621.0521098,350.894273,7,0.358066,140,1,7,7,2456.259911
4660.0389304,14328.7968,35,1.134629,141,2,48,21,501507.888
4714.489351599999,125.31429,2,0.750742,142,1,2,2,250.62858
4732.0980707,10822.28452,5,1.040395,143,2,7,3,54111.4226
4771.5271212,17.519918,2,1.79197,144,2,3,2,35.039836
4807.9075366,212.042807,18,1.955685,145,2,25,11,3816.770526
4815.1919648,232.225458,61,0.516027,146,2,83,37,14165.75294
4838.3824405,612.0936,14,0.75602,147,2,19,9,8569.3104
4934.578553799999,621.350281,12,0.160551,148,2,17,8,7456.203372
4944.5939557,1447.237482,42,0.266512,149,2,57,26,60783.97424
4948.1619628,194.341245,6,1.924435,150,2,9,4,1166.04747
4984.2397108,55.164539,34,0.107491,151,2,46,21,1875.594326
5028.4854613,6982.976128,28,0.557696,152,2,38,17,195523.3316
5056.4202906,3873.119608,21,0.160744,153,2,29,13,81335.51177
5060.5780659,11.396429,26,0.950369,154,2,36,16,296.307154
5070.6533696,23.837251,47,1.302074,155,2,64,29,1120.350797
5141.951857,426.595759,33,1.102341,156,2,45,20,14077.66005
5200.176613799999,10720.86388,34,0.084107,157,2,46,21,364509.3719
5268.3666496999995,59.434239,34,1.889171,158,2,46,21,2020.764126
5269.3638599,111.034511,6,1.398285,159,1,6,6,666.207066
5287.6908336,574.391288,15,0.767232,160,2,21,9,8615.86932
5292.8769684,10.43341,4,1.580859,161,2,6,3,41.73364
5307.632039499999,11714.11739,5,0.997981,162,1,5,5,58570.58695
5312.7812374,1500.067304,6,1.426383,163,1,6,6,9000.403824
5348.4446414,6581.826597,2,0.431945,164,2,3,2,13163.65319
5361.8357667,16.098829,3,0.217967,165,1,3,3,48.296487
5374.6756126,1677.82176,8,0.673055,166,2,11,5,13422.57408
5396.6662435,18.225046,3,1.683908,167,2,5,2,54.675138
5529.2573532,271.99135,47,0.746535,168,2,64,29,12783.59345
5562.1069707,25.475449,19,1.603402,169,2,26,12,484.033531
5591.430537,14.108036,30,1.038666,170,1,30,30,423.24108
5608.2951561,19.335327,12,1.68237,171,1,12,12,232.023924
5635.8139684,372.890552,2,1.889181,172,2,3,2,745.781104
5711.3219541,231.564015,2,0.715402,173,2,3,2,463.12803
5805.2575910000005,90.796503,33,1.992334,174,2,45,20,2996.284599
5811.4702099999995,104.204717,64,1.090594,175,2,87,39,6669.101888
5813.3181687,19966.71927,5,1.535675,176,2,7,3,99833.59635
5823.032369,100.508605,20,0.685096,177,1,20,20,2010.1721
5943.105296099999,4022.65782,26,0.129779,178,2,36,16,104589.1033
5958.3327139,16.032928,3,1.47335,179,1,3,3,48.098784
5978.4887911,4084.946645,48,0.817055,180,2,65,29,196077.439
5992.1222879,27.867101,3,1.363897,181,2,5,2,83.601303
6024.6796715,832.676158,27,1.55952,182,2,37,17,22482.25627
6068.9833057000005,379.480907,28,0.021056,183,1,28,28,10625.4654
6195.5094579,4.535985,19,1.614865,184,1,19,19,86.183715
6224.416122399999,185.22779,4,1.381279,185,2,6,3,740.91116
6230.471779699999,31.088133,2,1.549033,186,2,3,2,62.176266
6237.746795699999,179.864919,47,0.045622,187,2,64,29,8453.651193
6249.7412964,135.997987,25,1.003634,188,2,34,15,3399.949675
6312.903533299999,3544.106625,23,1.936063,189,2,32,14,81514.45238
6329.1066895,21644.09379,35,0.66699,190,2,48,21,757543.2827
6330.4681390999995,3173.095587,4,0.525038,191,2,6,3,12692.38235
6357.8301374,7.849807,22,0.957994,192,2,30,14,172.695754
6390.285734,41.984035,5,0.65664,193,2,7,3,209.920175
6416.4549855,4.500071,23,0.51607,194,2,32,14,103.501633
6418.0833045,140.023626,5,1.415648,195,2,7,3,700.11813
6487.1805243,65.317356,6,1.998056,196,2,9,4,391.904136
6544.6711225,15705.44887,7,0.943764,197,2,10,5,109938.1421
6547.102429699999,12951.6599,4,1.340899,198,2,6,3,51806.6396
6602.5535954,5.968367,20,1.114944,199,2,27,12,119.36734
6723.5634991,4.349034,7,1.565244,200,2,10,5,30.443238
6723.621465399999,2148.169502,21,0.68094,201,2,29,13,45111.55954
6796.907859,230.691113,27,1.057981,202,1,27,27,6228.660051
6824.003365899999,2031.914944,7,1.867617,203,2,10,5,14223.40461
6838.272978599999,6841.971851,2,0.011812,204,2,3,2,13683.9437
6858.950013299999,21.455056,13,0.559102,205,2,18,8,278.915728
6996.8522225,49.325178,31,0.94591,206,2,42,19,1529.080518
7073.40599,199.235153,33,1.702558,207,1,33,33,6574.760049
7119.088073999999,18845.47495,4,0.14866,208,2,6,3,75381.8998
7127.754500999999,388.106014,3,0.470668,209,1,3,3,1164.318042
7156.740416,9772.656173,5,1.184629,210,2,7,3,48863.28086
7161.034006,12.0451,2,1.008296,211,2,3,2,24.0902
7164.277099,324.163696,23,1.468343,212,2,32,14,7455.765008
7170.255539999999,6006.266041,8,1.365881,213,2,11,5,48050.12833
7215.910652999999,16114.78283,18,1.1636,214,2,25,11,290066.0909
7274.1224219999995,79.608277,12,0.885899,215,2,17,8,955.299324
7372.445072999999,8332.802964,9,0.828542,216,1,9,9,74995.22668
7403.156865999999,44.162119,15,1.125032,217,1,15,15,662.431785
7496.666330999999,208.688685,4,1.65018,218,1,4,4,834.75474
7536.532632999999,1192.799428,2,1.603205,219,1,2,2,2385.598856
7545.961983,6.325448,4,0.915599,220,2,6,3,25.301792
7582.880998,1040.300305,2,1.889875,221,2,3,2,2080.60061
7599.127290999999,3.294899,62,0.299584,222,2,84,38,204.283738
7626.073686,508.964383,21,0.226238,223,2,29,13,10688.25204
7648.772886999999,16.000496,13,1.730702,224,1,13,13,208.006448
7655.647713,17.271341,18,1.782529,225,2,25,11,310.884138
7771.024779,1080.522365,2,0.722194,226,2,3,2,2161.04473
7781.523651999999,1831.023754,26,1.562786,227,1,26,26,47606.6176
7786.295929999999,124.874111,17,1.733786,228,2,23,11,2122.859887
7869.113945,62.319755,2,1.655176,229,2,3,2,124.63951
7914.457243,74.389739,15,1.800806,230,1,15,15,1115.846085
7929.722486,1937.915149,6,0.681119,231,2,9,4,11627.49089
7960.951767999999,89.482218,4,1.005655,232,2,6,3,357.928872
7994.142422,27.869825,7,0.349427,233,1,7,7,195.088775
8068.161807999999,4.718188,7,1.609079,234,1,7,7,33.027316
8210.638149,9479.633595,3,0.329314,235,1,3,3,28438.90078
8222.87452,163.682019,2,0.708647,236,2,3,2,327.364038
8264.038636,3.262033,2,1.484383,237,2,3,2,6.524066
8277.178322,12.809914,21,1.948547,238,2,29,13,269.008194
8304.126327,82.913105,46,1.873872,239,2,63,28,3814.00283
8306.053168,5.376197,13,0.797255,240,1,13,13,69.890561
8329.919101,123.818445,26,1.549242,241,2,36,16,3219.27957
8354.34411,229.056244,2,1.203445,242,2,3,2,458.112488
8389.114985999999,10930.63446,35,0.9162,243,2,48,21,382572.2061
8447.074636,11.702975,32,1.863956,244,2,44,20,374.4952
8472.63963,111.20908,9,0.817236,245,1,9,9,1000.88172
8582.520575999999,71.755358,6,1.291968,246,2,9,4,430.532148
8628.671373,12.703634,3,0.107255,247,1,3,3,38.110902
8638.777525,445.719715,6,1.575115,248,2,9,4,2674.31829
8686.684629,13.515214,2,0.231595,249,2,3,2,27.030428
8697.147493999999,50.175999,26,1.149604,250,2,36,16,1304.575974
8700.661396,5.457503,16,0.814448,251,1,16,16,87.320048
8700.768705999999,171.960007,32,0.810612,252,2,44,20,5502.720224
8719.950393,1318.010398,3,1.521643,253,2,5,2,3954.031194
8778.091959,297.901768,4,1.246737,254,1,4,4,1191.607072
8805.908762,8161.311453,8,1.094816,255,2,11,5,65290.49162
8888.876052,41.720883,4,1.760746,256,2,6,3,166.883532
8909.216595999998,3325.114484,50,0.446684,257,2,68,30,166255.7242
8941.083025,21.338968,15,0.491803,258,1,15,15,320.08452
8951.443823,5006.926085,4,0.026614,259,2,6,3,20027.70434
9062.126059,19.971137,2,0.691196,260,2,3,2,39.942274
9093.857268999998,3994.594847,21,1.776396,261,2,29,13,83886.49179
9105.261955999998,19887.45875,16,0.099389,262,1,16,16,318199.34
9128.733312999999,740.120324,16,0.918953,263,2,22,10,11841.92518
9134.543096,7109.646995,2,1.001795,264,2,3,2,14219.29399
9148.027580999998,28.102991,53,1.994949,265,1,53,53,1489.458523
9169.808927999999,4.440562,8,1.315496,266,2,11,5,35.524496
9211.624512999999,5.736445,3,0.077193,267,2,5,2,17.209335
9232.973876,2783.508791,52,0.409393,268,1,52,52,144742.4571
9240.205050999999,1930.427306,7,0.949756,269,1,7,7,13512.99114
9286.368349999999,54.715811,2,0.681431,270,1,2,2,109.431622
9348.689923999998,3.881365,2,0.260428,271,2,3,2,7.76273
9387.302168999999,1242.945912,2,1.641039,272,2,3,2,2485.891824
9415.321923,9.923847,6,1.315601,273,1,6,6,59.543082
9451.340143,19.66625,50,0.636091,274,2,68,30,983.3125
9461.344207,10.109789,2,0.387903,275,2,3,2,20.219578
9501.52833,200.688574,50,0.774566,276,2,68,30,10034.4287
9511.215881999999,458.834296,34,1.685811,277,1,34,34,15600.36606
9516.317909,15.69804,5,1.877058,278,1,5,5,78.4902
9528.824137,104.197143,2,0.229304,279,2,3,2,208.394286
9570.653799,221.384617,4,0.508563,280,2,6,3,885.538468
9584.388345,3.343819,50,1.65163,281,1,50,50,167.19095
9606.025289,11.83758,17,0.972984,282,1,17,17,201.23886
9631.680848999998,28.034835,2,0.665845,283,2,3,2,56.06967
9639.651063,17.96991,4,0.348245,284,2,6,3,71.87964
9684.790528,7651.726336,10,0.853968,285,1,10,10,76517.26336
9703.558031999999,2190.730717,8,1.723956,286,2,11,5,17525.84574
9749.452251,385.154259,2,0.435963,287,2,3,2,770.308518
9805.214817999999,2768.26034,9,1.782984,288,2,13,6,24914.34306
9902.833213,90.456119,9,0.346739,289,1,9,9,814.105071
9921.35851,17660.10068,46,1.756548,290,1,46,46,812364.6313
10025.220387,12.977031,2,1.188694,291,2,3,2,25.954062
10156.386352,16.110631,4,1.01088,292,2,6,3,64.442524
10196.701508,3270.990935,12,0.668593,293,2,17,8,39251.89122
10197.897471999999,392.491056,25,0.985578,294,2,34,15,9812.2764
10332.192002999998,437.161636,31,1.05741,295,1,31,31,13552.01072
10354.612421999998,9.307637,20,0.907687,296,2,27,12,186.15274
10360.160334999999,281.21306,3,1.775997,297,1,3,3,843.63918
10369.996041999999,10279.34047,4,0.187182,298,2,6,3,41117.36188
10408.502244,126.996491,3,1.880331,299,2,5,2,380.989473
10464.939876999999,9674.27691,4,1.959969,300,2,6,3,38697.10764
10475.727017,3.114776,55,1.126499,301,1,55,55,171.31268
10488.960083,7.339271,16,0.802345,302,1,16,16,117.428336
10503.655351,30.002966,2,1.670797,303,1,2,2,60.005932
10567.850558999999,608.610419,2,0.924005,304,2,3,2,1217.220838
10594.270351,3917.086242,2,1.37282,305,2,3,2,7834.172484
10599.452955,8703.656831,16,0.337573,306,2,22,10,139258.5093
10704.724071999999,9919.905826,39,0.028115,307,2,53,24,386876.3272
10736.656742,1623.657123,11,0.145523,308,1,11,11,17860.22835
10810.720003999999,2143.073502,5,0.38556,309,2,7,3,10715.36751
10834.767377,74.989174,3,1.14913,310,2,5,2,224.967522
10840.174547999999,4.914922,14,1.943979,311,2,19,9,68.808908
10875.497093999998,5217.631963,15,0.058867,312,2,21,9,78264.47945
10899.568883,6.310839,46,0.786057,313,2,63,28,290.298594
10933.453089999999,3908.86518,29,1.93018,314,2,40,18,113357.0902
10936.744042,6.897703,14,0.559415,315,2,19,9,96.567842
10996.597255,3496.850996,15,0.721622,316,1,15,15,52452.76494
11023.732083,21.582138,6,0.20196,317,2,9,4,129.492828
11088.736084999999,208.944339,2,1.605127,318,2,3,2,417.888678
11205.966526999999,49.87226,12,1.912363,319,2,17,8,598.46712
11219.502665,65.971251,9,0.983608,320,2,13,6,593.741259
11253.198452999999,110.019299,6,0.019574,321,2,9,4,660.115794
11266.481345,17.825663,8,0.679759,322,2,11,5,142.605304
11272.54198,4106.636414,26,0.537213,323,2,36,16,106772.5468
11273.409182,142.44763,6,0.016171,324,2,9,4,854.68578
11277.407813,4.556149,10,0.96947,325,1,10,10,45.56149
11325.911527,13.864685,5,1.55054,326,2,7,3,69.323425
11340.766695999999,13.42537,2,0.136576,327,2,3,2,26.85074
11351.016942999999,2608.754027,5,0.460585,328,2,7,3,13043.77013
11353.279027999999,5.886172,45,1.443704,329,2,61,27,264.87774
11360.273946,1499.417058,26,0.4255,330,2,36,16,38984.84351
11513.891668999999,7.838058,23,1.132253,331,2,32,14,180.275334
11523.97617,4717.149103,25,0.212875,332,2,34,15,117928.7276
11554.576326999999,2817.358694,25,0.993238,333,2,34,15,70433.96735
11556.482245,27.613122,13,0.653622,334,2,18,8,358.970586
11569.466986000001,32.042559,11,1.218551,335,2,15,7,352.468149
11573.285367,141.683591,18,1.355051,336,1,18,18,2550.304638
11607.059261,1416.141691,23,0.29057,337,2,32,14,32571.25889
11645.329696,9162.833733,2,0.221516,338,1,2,2,18325.66747
11658.885497,363.839583,26,0.914542,339,2,36,16,9459.829158
11676.478554999998,111.187496,4,0.423382,340,2,6,3,444.749984
11686.164223999998,9839.596411,64,0.639764,341,2,87,39,629734.1703
11686.651949,21.167649,53,1.345152,342,1,53,53,1121.885397
11705.228927,5.341466,12,0.702502,343,2,17,8,64.097592
11711.242438,1491.258762,2,1.862341,344,2,3,2,2982.517524
11787.924785,734.898575,5,1.792555,345,2,7,3,3674.492875
11822.565223,282.03126,8,1.335687,346,2,11,5,2256.25008
11878.245294999999,140.894965,14,0.424787,347,2,19,9,1972.52951
11946.628197,17.637249,57,0.204181,348,2,77,35,1005.323193
11951.704421999999,1520.686782,50,0.914887,349,2,68,30,76034.3391
12021.043601000001,44.894098,23,0.515759,350,2,32,14,1032.564254
12042.179807,86.253164,35,1.807876,351,2,48,21,3018.86074
12044.862249,38.552375,27,0.818877,352,1,27,27,1040.914125
12069.439137,769.466677,6,0.275206,353,1,6,6,4616.800062
12140.537703,38.923017,2,0.222346,354,2,3,2,77.846034
12144.097300999998,18424.48177,2,1.684743,355,2,3,2,36848.96354
12214.882624,19925.21988,22,1.77809,356,2,30,14,438354.8374
12215.743715,158.601798,14,1.659024,357,2,19,9,2220.425172
12219.646635000001,2552.36576,15,1.362889,358,2,21,9,38285.4864
12238.614744999999,15.925042,27,1.956493,359,1,27,27,429.976134
12255.515768999998,8.551994,13,1.321048,360,2,18,8,111.175922
12465.298698999999,465.057582,3,0.185325,361,2,5,2,1395.172746
12481.057609999998,23.936379,6,0.77491,362,2,9,4,143.618274
12496.919000999998,76.541571,11,0.536432,363,1,11,11,841.957281
12500.017607,13.116326,53,1.108392,364,1,53,53,695.165278
12576.959520999999,10.943681,2,1.818036,365,2,3,2,21.887362
12613.850578,351.168788,3,1.94546,366,1,3,3,1053.506364
12641.089439999998,17744.78445,24,1.357637,367,1,24,24,425874.8268
12704.796719999998,54.133535,4,1.137561,368,2,6,3,216.53414
12735.758721,19.999186,2,1.984048,369,2,3,2,39.998372
12783.047487,9862.948295,15,0.441847,370,2,21,9,147944.2244
12808.483793,61.603679,13,1.05755,371,2,18,8,800.847827
12819.697610999998,8165.017209,27,1.948238,372,2,37,17,220455.4646
12820.460653,156.436166,33,1.482418,373,2,45,20,5162.393478
12824.049216999998,10090.63284,7,0.413976,374,2,10,5,70634.42988
12890.091025,824.866655,18,0.473313,375,1,18,18,14847.59979
12952.886142000001,272.004845,10,1.644937,376,2,14,6,2720.04845
12953.007109,50.255857,2,1.211867,377,2,3,2,100.511714
12994.663219999999,61.236889,22,0.197512,378,2,30,14,1347.211558
13013.389451999998,6.000098,24,0.864169,379,1,24,24,144.002352
13017.997628999998,60.482228,21,0.656131,380,1,21,21,1270.126788
13073.897837,231.96016,3,1.813164,381,1,3,3,695.88048
13082.023604999998,6.22974,3,0.662166,382,1,3,3,18.68922
13083.546615999998,55.488626,3,0.050803,383,2,5,2,166.465878
13181.34629,62.238307,4,1.600803,384,1,4,4,248.953228
13200.666779999998,101.456126,9,0.685037,385,1,9,9,913.105134
13239.992667999999,21.771521,2,0.135196,386,2,3,2,43.543042
13252.379336,36.285047,2,1.769617,387,2,3,2,72.570094
13262.082063999998,1312.75023,4,1.991279,388,1,4,4,5251.00092
13325.353943999999,14666.27992,5,0.788586,389,2,7,3,73331.3996
13371.850617999999,181.382352,4,1.096272,390,2,6,3,725.529408
13381.765865999998,9.852087,16,0.553904,391,2,22,10,157.633392
13407.924047,704.297066,19,1.29877,392,2,26,12,13381.64425
13458.034995999999,73.177407,55,0.577022,393,1,55,55,4024.757385
13527.114957999998,4.798768,48,0.832134,394,2,65,29,230.340864
13529.307287999998,568.931371,2,0.566076,395,1,2,2,1137.862742
13529.948355,433.519788,7,0.605468,396,2,10,5,3034.638516
13542.534200999999,5.233136,3,0.724538,397,2,5,2,15.699408
13554.566563999999,5623.869201,53,0.830258,398,1,53,53,298065.0677
13571.041728999999,1111.895401,35,1.188529,399,2,48,21,38916.33904
13654.685526999998,2209.965529,2,0.050523,400,2,3,2,4419.931058
13759.920727,16320.01243,23,0.113608,401,2,32,14,375360.2859
13771.251291,4.254044,29,0.349676,402,1,29,29,123.367276
13774.461532999998,7594.515186,6,0.3105,403,2,9,4,45567.09112
13785.140901,7029.698192,2,1.392886,404,2,3,2,14059.39638
13804.470105999999,56.559198,53,0.880195,405,2,72,32,2997.637494
13808.097758,362.387053,16,1.820213,406,1,16,16,5798.192848
13815.101174,16020.45638,10,1.141133,407,2,14,6,160204.5638
13824.090336,43.766775,2,1.175056,408,2,3,2,87.53355
13856.958772999998,262.666919,5,1.613105,409,2,7,3,1313.334595
13875.455670999998,402.542836,10,1.376372,410,1,10,10,4025.42836
13882.785825999998,34.226777,12,1.534976,411,2,17,8,410.721324
13907.736276,1186.846026,3,0.333339,412,2,5,2,3560.538078
13915.076532,20195.92918,10,0.692126,413,1,10,10,201959.2918
13935.536327999998,9.175047,37,1.254887,414,2,50,23,339.476739
13974.696477,3.905883,3,1.388185,415,1,3,3,11.717649
13979.591919999999,40.737357,5,0.804941,416,2,7,3,203.686785
13996.073497,21.010437,3,0.420037,417,2,5,2,63.031311
13997.239318999998,1679.642916,16,0.440633,418,2,22,10,26874.28666
14048.748259,4.143873,37,1.572169,419,1,37,37,153.323301
14079.319162999998,69.665656,9,0.580984,420,2,13,6,626.990904
14133.801338999998,805.529856,2,0.872814,421,2,3,2,1611.059712
14139.814507,47.19017,13,0.466034,422,2,18,8,613.47221
