S_ime,R_time,Processors,Sigma
1127770.195482,7.459303,13,0.797255
1131010.638405,1000.610931,26,1.549242
1134326.990659,2615.129826,2,1.203445
1139048.071915,1094415.513952,35,0.916200
1146917.654000,25.135365,32,1.863956
1150388.790317,846.092757,9,0.817236
1165308.084979,426.817168,6,1.291968
1171574.296884,28.571461,3,0.107255
1172946.479048,7396.419184,6,1.575115
1179451.157829,31.472789,2,0.231595
1180871.772825,244.125659,26,1.149604
1181348.879286,7.636229,16,0.814448
1181363.450251,1671.222836,32,0.810612
1183967.880154,40213.807110,3,1.521643
1191862.161928,3942.171400,4,1.246737
1195639.041475,693459.155884,8,1.094816
1206904.082846,183.000407,4,1.760746
1209665.859448,170615.009518,50,0.446684
1213992.584738,64.225282,15,0.491803
1215399.341225,323324.289885,4,0.026614
1230427.432873,57.912718,2,0.691196
1234735.798873,227213.743327,21,1.776396
1236284.291487,2786955.587940,16,0.099389
1239471.160259,16329.719008,16,0.918953
1240259.994620,559054.793384,2,1.001795
1242090.876334,98.731764,53,1.994949
1245048.279859,5.533707,8,1.315496
1250725.870184,8.254460,3,0.077193
1253624.620859,129249.671504,52,0.409393
1254606.447941,72980.810120,7,0.949756
1260874.357309,279.486549,2,0.681431
1269336.187829,4.484638,2,0.260428
1274578.838939,36694.680367,2,1.641039
1278383.274548,19.428516,6,1.315601
1283273.717411,56.537897,50,0.636091
1284632.037374,20.000018,2,0.387903
1290088.113850,2127.253520,50,0.774566
1291403.459076,7739.092649,34,1.685811
1292096.196576,39.763364,5,1.877058
1293794.253642,764.267147,2,0.229304
1299473.756003,2479.635611,4,0.508563
1301338.590002,3.553186,50,1.651630
1304276.387846,25.588320,17,0.972984
1307759.819919,98.358067,2,0.665845
1308841.990742,49.108614,4,0.348245
1314970.888231,627034.592052,10,0.853968
1317519.081218,88920.812910,8,1.723956
1323750.456670,5887.964125,2,0.435963
1331321.725429,128145.591459,9,1.782984
1344576.048924,612.811333,9,0.346739
1347091.355940,2315081.171031,46,1.756548
1361193.401020,29.537542,2,1.188694
1379002.708996,41.407534,4,1.010880
1384476.576154,166297.738210,12,0.668593
1384638.960882,6064.062450,25,0.985578
1402873.056304,7175.828010,31,1.057410
1405917.232251,17.577615,20,0.907687
1406670.509983,3602.744181,3,1.775997
1408005.972484,994294.353856,4,0.187182
1413234.224932,1041.008506,3,1.880331
1420897.151867,904416.260044,4,1.959969
1422361.796536,3.180472,55,1.126499
1424158.541316,12.128581,16,0.802345
1426153.819618,109.352408,2,1.670797
1434870.046215,12030.651165,2,0.924005
1438457.244189,220366.134367,2,1.372820
1439160.921443,766758.457680,16,0.337573
1453454.307976,940533.231452,39,0.028115
1457790.027612,55696.776855,11,0.145523
1467846.107983,85918.333073,5,0.385560
1471111.186146,457.235651,3,1.149130
1471845.354533,6.484185,14,1.943979
1476641.341083,344823.546874,15,0.058867
1479909.734119,9.581061,46,0.786057
1484510.426300,219644.261464,29,1.930180
1484957.261436,11.008388,14,0.559415
1493083.946234,184575.133003,15,0.721622
1496768.228879,65.371947,6,0.201960
1505594.271181,2265.489422,2,1.605127
1521511.457717,241.821642,12,1.912363
1523349.352230,374.316662,9,0.983608
1527924.462813,831.998475,6,0.019574
1529727.972604,48.494365,8,0.679759
1530550.866162,237244.701177,26,0.537213
1530668.612298,1245.454434,6,0.016171
1531211.534368,5.760299,10,0.969470
1537797.218146,32.752939,5,1.550540
1539814.207328,31.146652,2,0.136576
1541205.954380,116802.418777,5,0.460585
1541513.093282,8.593393,45,1.443704
1542462.841314,49185.599446,26,0.425500
1563320.580835,13.440216,23,1.132253
1564689.823297,294579.527437,25,0.212875
1568844.617072,131712.758481,25,0.993238
1569103.397359,96.057190,13,0.653622
1570866.425210,121.181461,11,1.218551
1571384.872892,1235.037493,18,1.355051
1575970.587646,44986.517024,23,0.290570
1581166.828773,830862.310767,2,0.221516
1583007.393664,5387.057899,26,0.914542
1585396.124374,845.836313,4,0.423382
1586711.215262,928668.702948,64,0.639764
1586777.436581,63.421824,53,1.345152
1589299.760903,7.384183,12,0.702502
1590116.257405,48768.290701,2,1.862341
1600527.948973,16150.147573,5,1.792555
1605231.320877,3619.128153,8,1.335687
1612791.388827,1224.318379,14,0.424787
1622076.206906,47.696235,57,0.204181
1622765.441384,50279.575850,50,0.914887
1632180.100920,205.197026,23,0.515759
1635049.908942,568.927336,35,1.807876
1635414.123021,161.763626,27,0.818877
1638751.096271,17352.117692,6,0.275206
1648404.639920,164.198973,2,0.222346
1648887.951350,2473463.062533,2,1.684743
1658498.962926,2795224.236651,22,1.778090
1658615.879636,1472.947481,14,1.659024
1659145.805632,112883.541804,15,1.362889
1661721.236846,40.664998,27,1.956493
1664016.005882,15.400393,13,1.321048
1692499.683205,7903.646948,3,0.185325
1694639.378983,76.844579,6,0.774910
1696792.989902,472.103977,11,0.536432
1697213.709038,30.034188,53,1.108392
1707660.644218,22.635361,2,1.818036
1712669.597639,5096.948476,3,1.945460
1716368.005382,2332441.764736,24,1.357637
1725017.982958,274.855465,4,1.137561
1729221.908129,58.039797,2,1.984048
1735642.630321,932113.010879,15,0.441847
1739096.293144,336.341591,13,1.057550
1740618.870179,693950.969242,27,1.948238
1740722.473740,1441.657959,33,1.482418
1741209.718043,965935.068977,7,0.413976
1750176.670507,19342.267827,18,0.473313
1758702.796889,3420.208199,10,1.644937
1758719.221386,244.732727,2,1.211867
1764375.159646,333.219315,22,0.197512
1766917.749306,8.854556,24,0.864169
1767543.433461,326.828327,21,0.656131
1775133.390077,2667.091508,3,1.813164
1776236.681755,9.389470,3,0.662166
1776443.471490,285.675920,3,0.050803
1789722.408486,341.768503,4,1.600803
1792345.684910,733.101571,9,0.685037
1797685.232476,66.270021,2,0.135196
1799367.056324,147.153516,2,1.769617
1800684.462324,39963.440787,4,1.991279
1809275.322298,1732112.451135,5,0.788586
1815588.496795,1816.418714,4,1.096272
1816934.758438,19.209556,16,0.553904
1820486.435969,15112.241060,19,1.298770
1827290.345205,440.100687,55,0.577022
1836669.808223,6.246457,48,0.832134
1836967.476847,10828.350935,2,0.566076
1837054.519000,7082.687104,7,0.605468
1838763.385374,7.151637,3,0.724538
1840397.102547,387658.899011,53,0.830258
1842634.049688,30834.252937,35,1.188529
1853990.945621,90143.113203,2,0.050523
1868279.455110,2046639.612965,23,0.113608
1869817.884474,5.175016,29,0.349676
1870253.761176,619728.148883,6,0.310500
1871703.772895,549267.796771,2,1.392886
1874328.232747,294.330247,53,0.880195
1874820.783429,5353.508364,16,1.820213
1875771.685529,1988274.220347,10,1.141133
1876992.206120,197.206926,2,1.175056
1881454.981251,3238.613055,5,1.613105
1883966.432805,6308.341002,10,1.376372
1884961.698448,134.326721,12,1.534976
1888349.393195,34141.144010,3,0.333339
1889346.031104,2854759.566290,10,0.692126
1892123.998060,17.188129,37,1.254887
1897441.042610,4.528959,3,1.388185
1898105.730124,176.307777,5,0.804941
1900343.547544,62.687734,3,0.420037
1900501.839537,58724.985856,16,0.440633
1907495.563684,4.967237,37,1.572169
1911646.387242,407.564237,9,0.580984
1919043.807996,18638.812369,2,0.872814
1919860.257609,221.820568,13,0.466034
1922390.655676,509945.550503,48,1.702538
1922816.479050,265809.767744,27,1.149425
1924817.083032,248451.944569,2,1.065051
1928639.110130,1904206.630406,53,1.932409
1928969.732973,40.461809,39,1.890171
1936798.543723,180376.042905,49,1.635437
1938946.238494,952.052293,41,1.151444
1939109.077813,2821.186959,2,1.509058
1949301.917531,1019.789900,40,0.401816
1952872.274131,28662.054502,45,0.873019
1961713.457686,523.099542,30,0.088912
1965778.841264,92.691333,2,0.738432
1975680.285574,3.661261,8,0.046933
1977126.332143,2875582.247253,2,1.658983
1986430.971592,1733343.981125,2,0.062991
1996968.686921,3805.389562,30,0.058612
2000991.023294,44.418624,4,0.505165
2003192.037254,43170.088519,8,1.492048
2006124.998100,604197.186946,2,0.056729
2008143.948970,138885.976296,41,1.489525
2010345.056890,753710.932979,11,1.605342
2012009.911233,1061021.013355,7,1.052850
2016617.254445,2049465.619211,2,1.424460
2021351.157931,391.107845,44,1.731148
2021522.398099,962.604387,58,0.075779
2022165.896807,50605.155719,3,1.539402
2023146.892011,869.320589,5,0.750341
2029647.465291,10.068022,2,1.410524
2042153.689878,11.355435,12,0.440154
2043253.657349,12679.207058,2,1.413233
2049955.220821,34344.490415,40,0.459099
2055465.083258,13.183313,6,1.082080
2056231.290253,444.749055,4,0.389177
2059682.188595,1793.754653,31,1.247866
2063756.818156,51782.048861,3,0.030445
2076866.679406,246751.748546,9,0.454271
2076922.729049,2431.501989,3,1.739814
2077421.711903,44.935350,30,0.626951
2079211.602670,31.314434,2,1.955834
2080124.199202,2132.255191,31,1.303735
2080181.617887,10.083761,28,0.498474
2081791.336518,249.801020,46,0.484846
2085844.020812,74.499915,2,1.260556
2087330.254636,4986.095508,4,1.112260
2104293.833498,97.077722,2,0.253298
2109048.406147,1790554.601093,19,0.404183
2110162.436551,42.364433,19,1.189371
2111267.006371,238.136066,24,1.429361
2117117.179035,24.810344,27,0.659958
2117693.237166,7.757117,4,0.369404
2126592.770852,60.483138,38,0.356421
2137750.781405,6928.943935,4,1.605768
2138223.812127,12488.829370,52,1.207419
2142845.478229,800.523124,9,0.294169
2156170.365323,1564.490219,4,1.708005
2170777.161115,91897.890116,35,0.732785
2174447.148089,4686.398047,2,0.694658
2177976.843078,1560.311002,4,1.571859
2196348.958589,46388.200644,35,1.946331
2211388.619089,463.114974,19,1.110509
2212384.814320,16873.836679,55,0.168991
2213862.136580,19.660817,3,1.176063
2223289.322166,6.990537,2,0.579636
2224779.176077,145950.025737,36,0.004198
2235558.559819,4.284934,3,1.926059
2238454.023749,3.422967,5,0.506470
2239131.533661,7.857643,3,1.660968
2241159.792046,8306.743378,4,1.758446
2242311.200172,4.260971,3,1.642300
2244596.833786,7106.762716,2,0.970405
2246679.849088,11893.499987,12,1.819658
2249302.887297,1888.471737,11,1.893421
2259179.791595,258815.173395,27,0.638091
2259483.930498,2477304.707852,3,0.457516
2264271.035906,3.925539,40,1.190836
2272167.868202,66.239880,6,0.581799
2272365.613303,1512540.050237,4,1.094192
2273088.662938,18.941387,4,0.862524
2289537.535356,7672.517091,42,1.641799
2292512.637556,117431.574583,37,1.526095
2294102.925185,20.851418,2,1.214610
2294903.483389,222940.167790,54,0.497303
2296900.354933,54.904901,2,1.938064
2297434.711530,315578.209751,41,0.429314
2297594.219615,96.259216,32,1.729536
2299265.084925,891.594804,32,1.149142
2300234.019284,187.354734,4,1.658678
2315217.500053,37497.820508,20,0.008847
2316254.467660,33129.366264,2,1.703045
2316811.538297,98676.534159,8,1.562487
2318329.181042,100084.795164,3,1.122296
2324518.551413,131.960692,2,0.227602
2332496.338960,1312585.221804,2,1.016706
2347289.296071,6758.112666,7,1.520693
2352166.708501,8240.663460,3,1.011709
2352859.538987,762.664278,3,0.677319
2362774.769793,8.196380,48,0.688957
2365768.208280,18353.189825,44,1.132797
2367162.345566,120639.855318,17,1.792959
2371195.175714,1528395.538362,32,1.762659
2375858.052991,98.110775,4,1.230966
2377631.090021,2494.101426,2,1.731306
2382993.397107,3170643.586065,42,0.527062
2386122.635615,221443.244147,57,0.867134
2387797.408205,39.779381,2,0.771616
2392208.945350,286441.081494,2,0.465413
2393728.339280,16326.157989,54,0.017191
2395380.531490,54093.845367,20,1.737649
2398398.148934,50.816092,11,0.869363
2398856.524796,1945064.376215,4,1.760305
2400996.265797,11038.073931,12,1.563038
2402998.551091,40.897459,29,1.384434
2406321.922629,1113.043348,2,0.928985
2412671.152938,35.753034,2,1.983000
2414351.072991,4862.306045,3,0.556233
2415976.571276,41.409163,48,1.982075
2421480.191123,21085.066333,16,1.814628
2423697.490700,8501.888974,13,0.874520
2441355.739272,1515885.283755,18,0.133178
2451591.267276,339.833134,12,0.525798
2453820.007016,2233970.495598,37,1.770173
2454734.788516,13062.806941,7,1.517290
2458048.284585,9.624649,3,0.336092
2460161.604351,214451.826301,11,0.512446
2461092.062809,154.310133,3,1.033293
2463633.933524,22062.802103,18,0.365322
2482340.255565,257399.553884,39,1.770654
2492462.807245,62210.001808,4,1.132405
2492985.837367,8.475445,11,0.259362
2495927.063538,152081.662785,2,0.223201
2502024.743197,1392840.310619,4,0.948120
2503994.235272,7.861860,2,0.718450
2503998.955491,600.613983,2,1.749962
2505270.857071,3.070982,60,0.152658
2509126.955010,2311692.572382,15,0.025304
2509723.994745,7341.465183,40,1.864060
2510134.658324,63.966117,13,0.477115
2523393.962213,904105.285272,24,0.324966
2543854.162569,28.340417,15,0.168916
2544292.179056,440474.054503,2,1.791997
2546745.995086,395.687287,44,0.497104
2568428.576734,19.283469,47,1.792058
2570947.804656,251951.505557,4,0.418956
2571046.413215,139.661849,55,1.486985
2578279.104088,114435.536818,13,1.752882
2580490.448132,178711.426076,19,1.349829
2582744.319094,149.031639,2,1.076935
2587210.141260,6314.311314,16,0.654013
2588757.691776,1152173.791774,3,0.030166
2594397.533677,3056183.040790,6,0.555978
2595196.910688,3427.182172,8,0.899421
2600470.655730,9.984336,3,0.079848
2601205.326792,33828.889459,2,1.797663
2603943.933081,196.287496,24,0.470178
2611671.258581,1988501.524821,10,0.937259
2613509.213048,164368.190204,58,0.195801
2615165.614330,1572463.735383,11,0.421256
2615405.191094,6402.847368,8,0.252214
2622297.612662,2722992.125310,3,0.574457
2625973.921847,460564.331045,3,0.464533
2626981.140577,1337.948843,2,0.733793
2643045.429116,6.364937,18,0.024296
2644420.849695,71759.617226,2,0.649169
2647852.153422,140.841489,8,1.959867
2660306.637506,68.351271,6,0.682476
2666622.512522,244363.022406,5,0.923857
2670371.798299,139.357165,8,1.047102
2674960.666290,7335.730798,19,0.168553
2675762.303613,351124.998911,4,1.896794
2682866.640100,1454.069808,7,1.443780
2683698.073207,204432.941335,15,0.467466
2692625.716933,3561.391040,54,1.065520
2726756.941002,3177831.926453,3,0.970887
2727326.446341,594516.155443,2,1.174672
2729391.174879,1293.818247,28,1.909495
2729564.474256,41.696787,32,0.812382
2736272.317598,97.095391,20,1.807806
2737047.804101,7.466458,63,1.617714
2737226.213528,232355.872600,12,0.423006
2747704.322182,12.349161,3,0.401082
2757540.949886,445613.964962,2,1.870893
2760837.062746,822022.217935,2,0.679758
2761289.021010,11602.536185,11,1.247308
2776959.207061,2283.296405,11,0.067796
2785876.808544,3185453.080091,2,1.516568
2790475.452117,583922.337301,4,1.127569
2827717.961352,49162.312149,49,0.251988
2829162.352829,20826.158586,10,1.490711
2830010.182685,27866.574106,11,0.796161
2843147.148315,1339.708747,24,1.264268
2858421.344895,186870.578614,8,0.280352
2860306.628400,4841.987592,6,1.983963
2863652.496517,2944583.820909,28,0.876814
2867824.975083,38.240936,24,1.921834
2869360.653310,208509.958113,12,0.602564
2870062.415845,512.273472,15,1.249384
2880797.035004,32797.580523,28,1.165472
2885962.526478,116.669512,5,1.553845
2890034.153586,151.387842,3,0.457545
2894955.114239,27195.951406,43,0.242021
2895856.405532,417350.898493,6,0.835252
2898210.311663,155.911576,9,0.514984
2901368.661362,509.015178,12,0.641701
2906020.349854,32943.300464,3,1.454819
2909712.768455,28.926125,21,1.436827
2913638.909863,9.737139,2,0.704494
2915647.675802,38.850665,2,0.164094
2923274.600511,50882.097557,40,1.467558
2924399.320173,109.297582,4,0.745386
2930647.306656,115698.835540,3,0.989376
2932430.319017,2018711.598767,15,0.846369
2947984.289121,550853.233111,25,0.178095
2948112.947126,105041.554667,6,0.063377
2970581.808604,87.365363,10,1.792404
2974043.652490,44608.080332,3,1.641279
2975049.627341,12.048470,31,0.126237
2980780.302608,113177.139059,11,1.920997
2987696.380875,3.098778,2,0.024284
2993980.831382,2699264.061670,34,1.371263
2995879.140600,47649.961655,3,0.428103
3002938.653225,55943.866217,4,0.943224
3008125.952528,159.896567,14,0.340567
3015484.917698,2396.580874,2,1.565343
3021576.683136,4.332396,7,0.683069
3024642.083067,16335.558130,2,0.757862
3040093.664116,6.693498,2,0.606212
3042659.678183,5447.556545,59,1.750789
3045986.228456,65.940083,4,0.270245
3048123.048158,433.846406,38,1.507360
3053789.816163,5.386795,3,1.516157
3061543.689731,176.196749,2,0.460404
3067331.347162,133.276431,21,0.614269
3099662.534445,807681.095478,2,1.960966
3109763.601863,2636.696755,64,0.849285
3114381.302025,8.070509,60,0.525868
3124728.637222,9194.787536,37,0.575735
3131509.958019,2853.455488,14,0.505922
3137401.638133,7195.363246,64,0.060056
3140135.187659,4.642939,25,1.376372
3143143.063048,251223.803911,8,1.076599
3153441.048340,1200541.531345,4,0.205490
3163213.322991,67.301415,25,0.005966
3174307.352542,101.815140,2,1.464815
3175859.972927,4.736796,2,1.449563
3176198.300495,186.762376,2,1.399328
3187188.223234,85.404815,28,1.211208
3202858.662445,74343.162280,19,0.704084
3203385.822756,2654.805468,2,1.332657
3206175.062137,134025.712293,23,1.141621
3212945.662413,192.149352,10,0.634787
3215462.130695,97.858089,4,1.385118
3221255.732429,199074.327277,3,0.214520
3221403.041335,23.511341,2,1.354987
3221589.426999,8944.065547,61,0.033951
3225192.337492,9913.923382,2,0.447837
3228446.755195,2212.790716,7,0.100208
3232074.488625,24652.212177,2,1.596081
3232106.964116,12.834901,2,0.369198
3235090.237317,25.877153,5,1.352079
3235829.145353,21541.035792,6,1.696458
3237941.466583,284.908020,3,1.323571
3242526.233638,34.869901,2,1.690342
3243505.316623,264.008783,39,1.723843
3251014.927830,437455.199371,3,0.711163
3255076.961526,808700.127100,3,1.592629
3272706.939383,27514.095379,3,0.870633
3273389.483232,9.792840,32,0.217050
3278084.383910,3166.942327,47,0.820023
3287384.208902,72.278490,17,0.049580
3288550.695119,85.219359,52,0.025534
3288619.669424,1545.918474,8,0.361825
3301552.870042,54.285654,43,0.571280
3305964.489436,26.099139,21,0.476934
3309606.200649,17079.476245,25,0.797659
3320381.382868,6161.025025,3,1.557801
3325501.141965,7952.649635,30,0.595590
3329863.642396,155.138154,2,1.812581
3336197.121216,2396466.260434,17,0.352701
3341831.848994,9892.410154,6,0.090538
3343699.626935,4182.482368,7,0.895853
3347344.370701,7093.254358,8,1.472270
3362904.428456,10.174029,44,1.711852
3366454.350630,121.781575,17,1.027049
3376295.508140,171708.241666,2,1.614334
3380620.141909,16.767859,10,1.665113
3385513.570564,3889.224926,18,1.623057
3387939.536183,161.635088,9,0.155526
3388678.443827,15.805834,2,1.529464
3392110.296561,95.960152,3,0.331557
3396424.596646,194.119407,10,1.129774
3399673.650610,2426034.449421,3,0.124668
3404163.921934,1194.490584,4,0.179486
3410225.657500,49947.023775,10,1.624946
3413138.183940,34443.458778,42,1.325145
3413809.610393,27.333212,18,0.227542
3417729.902834,4642.194868,14,0.000140
3419260.063255,3873.653549,2,1.925232
3419870.572197,463.330657,2,0.419026
3426653.623350,3118.580021,2,1.558785
3427017.337643,299.933761,61,1.649876
