S_ime,R_time,Processors,Sigma,id,type,Max_resource,Min_resource,Total_cost
176635.5739,1280.596086,2,1.231706,47,1,2,2,2561.192172
176721.6649,2330.344159,3,0.946907,48,1,3,3,6991.032477000001
178548.6602,1131048.287,14,0.818877,49,1,14,14,15834676.018
179006.3993,8.287455,4,0.233691,50,1,4,4,33.14982
180004.343,97.479011,2,1.403179,51,1,2,2,194.958022
184130.6919,44089.00966,30,1.17532,52,1,30,30,1322670.2898000001
188538.8133,22681.20031,2,0.668241,53,1,2,2,45362.40062
188752.8335,222.363275,28,0.205654,54,1,28,28,6226.1717
189009.6292,46932.47002,25,1.017181,55,1,25,25,1173311.7505
194413.8406,637.407869,3,0.915404,56,1,3,3,1912.223607
196127.6378,54.553556,30,1.345087,57,1,30,30,1636.60668
198848.4483,2423571.758,15,0.425924,58,1,15,15,36353576.37
204523.2258,2926.886151,3,0.455021,59,1,3,3,8780.658453
207177.2513,30.980894,2,0.407656,60,1,2,2,61.961788
207459.7213,19.003666,78,1.257874,61,1,78,78,1482.285948
216741.4618,358184.1021,2,0.493794,62,1,2,2,716368.2042
218958.9493,456305.5793,10,0.563694,63,1,10,10,4563055.793
222002.1576,87825.80733,10,0.035886,64,1,10,10,878258.0732999999
231003.2983,58.860262,8,0.568106,65,1,8,8,470.882096
235473.9925,102436.2113,16,0.832186,66,1,16,16,1638979.3808
235918.2005,330.471445,2,1.691556,67,1,2,2,660.94289
237020.171,1008987.58,38,1.511337,68,1,38,38,38341528.04
244815.635,157.304765,2,1.227968,69,1,2,2,314.60953
246888.4858,4.648143,4,0.121882,70,1,4,4,18.592572
251591.7243,19.998485,4,1.414277,71,1,4,4,79.99394
252808.9682,2627183.526,3,0.629308,72,1,3,3,7881550.578
260023.5008,45.102172,28,0.427123,73,1,28,28,1262.860816
261237.6946,1467844.885,74,1.02764,74,1,74,74,108620521.49
268668.6468,16732.38775,84,0.278341,75,1,84,84,1405520.5710000002
270754.3634,44402.26445,4,1.712024,76,1,4,4,177609.0578
274774.4359,14.897064,55,1.157831,77,1,55,55,819.33852
278870.2803,155.609916,38,0.959988,78,1,38,38,5913.176808
284356.9086,13685.29668,36,1.891246,79,1,36,36,492670.68048
284987.8301,25681.7398,31,1.581026,80,1,31,31,796133.9338
287692.3728,922679.5058,35,0.885978,81,1,35,35,32293782.703
301280.184,2946618.954,28,0.572462,82,1,28,28,82505330.712
303761.1447,12866.05578,77,0.757459,83,1,77,77,990686.29506
304599.2159,42354.93384,9,1.185723,84,1,9,9,381194.40456
314215.818,202484.1419,33,1.713812,85,1,33,33,6681976.6827
316036.0283,44722.25473,6,0.710195,86,1,6,6,268333.52838000003
318043.2694,250487.8055,6,0.695554,87,1,6,6,1502926.8329999999
320911.8252,500.088348,4,0.355732,88,1,4,4,2000.353392
328959.4338,32578.05827,4,0.126131,89,1,4,4,130312.23308
331847.9982,402127.9207,28,1.802042,90,1,28,28,11259581.7796
332207.7516,1990021.657,3,1.350623,91,1,3,3,5970064.971
332251.4245,125.162596,11,0.768849,92,1,11,11,1376.788556
332271.5622,1553606.621,8,0.770026,93,1,8,8,12428852.968
333529.8136,282912.4468,20,1.895184,94,1,20,20,5658248.936
337537.549,5.756886,21,1.144815,95,1,21,21,120.894606
338694.1631,3.393693,75,0.904089,96,1,75,75,254.526975
341875.1223,411.192156,52,1.286641,97,1,52,52,21381.992112
343140.9252,19314.83536,4,0.41564,98,1,4,4,77259.34144
343427.3129,49.788776,76,0.719516,99,1,76,76,3783.9469759999997
348173.9354,6.593878,7,1.836625,100,1,7,7,46.157146
351255.971,78.529048,2,0.166314,101,1,2,2,157.058096
357618.7731,204614.1374,40,0.240369,102,1,40,40,8184565.496
358734.5794,4222.469131,16,1.200216,103,1,16,16,67559.506096
360311.9003,182.412846,36,1.866996,104,1,36,36,6566.862456
361041.918,433028.3677,24,1.545461,105,1,24,24,10392680.8248
365325.7,4.476622,4,1.406888,106,1,4,4,17.906488
369821.063,15.115639,3,0.652518,107,1,3,3,45.346917
369859.0369,2623.891532,2,1.610492,108,1,2,2,5247.783064
374649.8074,4832.683706,2,1.718889,109,1,2,2,9665.367412
378917.8348,2935.157923,7,0.178815,110,1,7,7,20546.105461000003
379170.4546,818288.1013,4,1.270798,111,1,4,4,3273152.4052
381601.051,1198408.39,24,1.537425,112,1,24,24,28761801.36
383107.553,5.524463,29,1.661708,113,1,29,29,160.209427
383297.2065,267802.3189,48,1.894263,114,1,48,48,12854511.3072
385965.9447,48.346838,3,1.187584,115,1,3,3,145.040514
390305.6111,684571.6408,13,1.429058,116,1,13,13,8899431.330400001
390363.4489,23373.99904,52,0.533884,117,1,52,52,1215447.9500799999
392443.7478,124112.241,3,0.504515,118,1,3,3,372336.723
393055.1197,827799.2619,14,1.173217,119,1,14,14,11589189.6666
393243.1819,4998.773582,12,1.609732,120,1,12,12,59985.282984
399269.5988,127.544595,22,0.667556,121,1,22,22,2805.98109
400318.2079,16966.39682,30,0.589601,122,1,30,30,508991.90460000007
401424.2637,143.76045,83,1.210572,123,1,83,83,11932.117349999999
406108.8378,26.131653,5,0.936863,124,1,5,5,130.658265
406702.3263,215.574133,5,0.841331,125,1,5,5,1077.870665
417814.8012,500.788016,7,1.186498,126,1,7,7,3505.5161120000002
418149.2112,134688.184,8,1.178353,127,1,8,8,1077505.472
422272.1755,291.811787,27,0.114549,128,1,27,27,7878.918248999999
431962.2247,165195.4933,59,0.08521,129,1,59,59,9746534.104700001
434762.1704,203.233367,12,1.515292,130,1,12,12,2438.8004039999996
434925.6194,12755.27867,2,0.526609,131,1,2,2,25510.55734
435020.1018,206.793346,6,0.801925,132,1,6,6,1240.760076
437022.8985,221.517106,21,0.010973,133,1,21,21,4651.8592260000005
437921.451,228.633575,3,0.997096,134,1,3,3,685.900725
438479.6907,7262.872392,3,1.508692,135,1,3,3,21788.617176
440595.6524,49.766663,60,0.182039,136,1,60,60,2985.99978
441949.4238,5.624603,13,1.514349,137,1,13,13,73.119839
443833.0305,77076.94224,16,1.944321,138,1,16,16,1233231.07584
446173.9772,5090.727289,8,0.358066,139,1,8,8,40725.818312
449938.2509,1670269.545,47,1.134629,140,1,47,47,78502668.615
455195.5733,1019.553642,2,0.750742,141,1,2,2,2039.107284
456895.7386,1077520.434,6,1.040395,142,1,6,6,6465122.603999999
460702.7106,47.201629,2,1.79197,143,1,2,2,94.403258
464215.3294,2318.174422,22,1.955685,144,1,22,22,50999.837284
464918.659,2671.856965,85,0.516027,145,1,85,85,227107.842025
467157.7565,12138.35471,17,0.75602,146,1,17,17,206352.03006999998
476445.7285,12426.25444,14,0.160551,147,1,14,14,173967.56216
477412.7403,46538.71188,57,0.266512,148,1,57,57,2652706.5771600003
477757.2402,2023.117372,7,1.924435,149,1,7,7,14161.821603999999
481240.6357,283.074417,45,0.107491,150,1,45,45,12738.348764999999
485512.672,543577.1131,36,0.557696,151,1,36,36,19568776.071599998
488209.8487,216515.4438,27,0.160744,152,1,27,27,5845916.9826
488611.2922,24.114726,34,0.950369,153,1,34,34,819.9006840000001
489584.0876,76.348155,65,1.302074,154,1,65,65,4962.630075
496468.1324,6906.814539,43,1.102341,155,1,43,43,296993.025177
502089.8762,1061791.694,46,0.084107,156,1,46,46,48842417.923999995
508673.7924,318.027333,45,1.889171,157,1,45,45,14311.229985
508770.0755,844.01946,7,1.398285,158,1,7,7,5908.13622
510539.59,10991.07928,18,0.767232,159,1,18,18,197839.42704
511040.324,21.008812,4,1.580859,160,1,4,4,84.035248
512464.9626,1219367.3,5,0.997981,161,1,5,5,6096836.5
512962.1303,49218.91551,7,1.426383,162,1,7,7,344532.40856999997
516405.5199,495602.8144,2,0.431945,163,1,2,2,991205.6288
517698.4661,41.36017,3,0.217967,164,1,3,3,124.08050999999999
518938.1849,58625.57631,9,0.673055,165,1,9,9,527630.18679
521061.4346,50.201854,3,1.683908,166,1,3,3,150.605562
533863.4331,3419.943198,64,0.746535,167,1,64,64,218876.364672
537035.1448,84.699152,24,1.603402,168,1,24,24,2032.779648
539866.4074,33.655157,40,1.038666,169,1,40,40,1346.20628
541494.7279,55.059164,14,1.68237,170,1,14,14,770.828296
544151.7372,5597.802742,2,1.889181,171,1,2,2,11195.605484
551442.2193,2659.98138,2,0.715402,172,1,2,2,5319.96276
560511.9368,616.416494,44,1.992334,173,1,44,44,27122.325736
561111.7805,764.353911,89,1.090594,174,1,89,89,68027.498079
561290.2054,2804321.617,6,1.535675,175,1,6,6,16825929.702
562228.1354,722.437092,26,0.685096,176,1,26,26,18783.364392
573821.4726,229711.5452,34,0.129779,177,1,34,34,7810192.5368
575291.7174,41.09606,3,1.47335,178,1,3,3,123.28818000000001
577237.8364,235290.6892,66,0.817055,179,1,66,66,15529185.4872
578554.1841,97.440565,3,1.363897,180,1,3,3,292.32169500000003
581697.6798,19629.01954,35,1.55952,181,1,35,35,687015.6839000001
585975.3049,5753.076228,36,0.021056,182,1,36,36,207110.744208
598191.7169,5.720535,23,1.614865,183,1,23,23,131.572305
600982.7266,1876.91719,4,1.381279,184,1,4,4,7507.66876
601567.4153,115.591692,2,1.549033,185,1,2,2,231.183384
602269.836,1792.742367,64,0.045622,186,1,64,64,114735.511488
603427.9347,1158.514442,33,1.003634,187,1,33,33,38230.976586
609526.4044,188485.3324,30,1.936063,188,1,30,30,5654559.972
611090.8591,3180823.662,47,0.66699,189,1,47,47,149498712.114
611222.3104,158590.5856,4,0.525038,190,1,4,4,634362.3424
613864.1788,13.471693,28,0.957994,191,1,28,28,377.207404
616997.8467,184.806251,5,0.65664,192,1,5,5,924.031255
619524.5525,5.649957,29,0.51607,193,1,29,29,163.848753
619681.7707,1212.514155,5,1.415648,194,1,5,5,6062.570775
626353.2777,368.538536,6,1.998056,195,1,6,6,2211.231216
631904.1367,1927556.219,8,0.943764,196,1,8,8,15420449.752
632138.8854,1426431.574,5,1.340899,197,1,5,5,7132157.87
637492.8322,8.781533,26,1.114944,198,1,26,26,228.31985799999998
649176.6368,5.35661,8,1.565244,199,1,8,8,42.85288
649182.2336,86237.61565,27,0.68094,200,1,27,27,2328415.62255
656258.2157,2644.338373,36,1.057981,201,1,36,36,95196.181428
658874.3537,79060.67393,8,1.867617,202,1,8,8,632485.39144
660252.12,526532.6749,2,0.011812,203,1,2,2,1053065.3498
662248.5386,64.771782,17,0.559102,204,1,17,17,1101.120294
675563.337,237.691606,41,0.94591,205,1,41,41,9745.355846
682954.7917,2103.242518,43,1.702558,206,1,43,43,90439.428274
687365.5102,2562293.451,4,0.14866,207,1,4,4,10249173.804
688202.2751,5958.587886,3,0.470668,208,1,3,3,17875.763658
691000.9364,918820.7366,5,1.184629,209,1,5,5,4594103.683
691415.4932,26.292322,2,1.008296,210,1,2,2,52.584644
691728.6217,4498.187645,30,1.468343,211,1,30,30,134945.62935
692305.855,429603.1992,9,1.365881,212,1,9,9,3866428.7928
696713.9685,2006587.205,23,1.1636,213,1,23,23,46151505.715
702334.4586,501.975104,14,0.885899,214,1,14,14,7027.651456
711827.7528,716349.8321,11,0.828542,215,1,11,11,7879848.1531
714793.0526,199.995992,18,1.125032,216,1,18,18,3599.9278560000002
723821.6219,2261.16188,5,1.65018,217,1,5,5,11305.8094
727670.8118,34408.97888,2,1.603205,218,1,2,2,68817.95776
728581.2384,9.615722,5,0.915599,219,1,5,5,48.07861
732145.8602,27790.1676,2,1.889875,220,1,2,2,55580.3352
733714.4802,3.472336,87,0.299584,221,1,87,87,302.093232
736316.2209,9099.495814,27,0.226238,222,1,27,27,245686.386978
738507.8852,40.966306,16,1.730702,223,1,16,16,655.460896
739171.6664,46.159897,22,1.782529,224,1,22,22,1015.517734
750311.6067,29486.33522,2,0.722194,225,1,2,2,58972.67044
751325.2985,67197.33887,33,1.562786,226,1,33,33,2217512.1827100003
751786.0735,1013.966147,21,1.733786,227,1,21,21,21293.289087
759782.3573,342.467252,2,1.655176,228,1,2,2,684.934504
764160.3648,451.540394,18,1.800806,229,1,18,18,8127.727092
765634.2617,73423.39012,7,0.681119,230,1,7,7,513963.73084
768649.5259,602.538428,4,1.005655,231,1,4,4,2410.153712
771854.1651,97.455437,9,0.349427,232,1,9,9,877.098933
779000.9195,6.083423,8,1.609079,233,1,8,8,48.667384
792757.3614,876159.1246,4,0.329314,234,1,4,4,3504636.4984
793938.8136,1547.290598,2,0.708647,235,1,2,2,3094.581196
797913.3104,3.418396,2,1.484383,236,1,2,2,6.836792
799181.9793,28.945641,27,1.948547,237,1,27,27,781.532307
801783.8758,534.896989,62,1.873872,238,1,62,62,33163.613317999996
801969.9168,7.459303,15,0.797255,239,1,15,15,111.889545
804274.2318,1000.610931,33,1.549242,240,1,33,33,33020.160723
806632.5267,2615.129826,2,1.203445,241,1,2,2,5230.259652
809989.74,1094415.514,46,0.9162,242,1,46,46,50343113.644
815585.8873,25.135365,42,1.863956,243,1,42,42,1055.68533
818054.2509,846.092757,10,0.817236,244,1,10,10,8460.92757
828663.5271,426.817168,7,1.291968,245,1,7,7,2987.720176
833119.5,28.571461,3,0.107255,246,1,3,3,85.714383
834095.274,7396.419184,7,1.575115,247,1,7,7,51774.934288000004
838720.8233,31.472789,2,0.231595,248,1,2,2,62.945578
839731.0385,244.125659,34,1.149604,249,1,34,34,8300.272406
840070.3142,7.636229,19,0.814448,250,1,19,19,145.088351
840080.6757,1671.222836,43,0.810612,251,1,43,43,71862.58194799999
841932.7148,40213.80711,4,1.521643,252,1,4,4,160855.22844
847546.4263,3942.1714,4,1.246737,253,1,4,4,15768.6856
850232.2073,693459.1559,9,1.094816,254,1,9,9,6241132.4031
858242.9034,183.000407,5,1.760746,255,1,5,5,915.002035
860206.8334,170615.0095,68,0.446684,256,1,68,68,11601820.646
863283.6158,64.225282,19,0.491803,257,1,19,19,1220.2803580000002
864283.976,323324.2899,5,0.026614,258,1,5,5,1616621.4494999999
874970.6189,57.912718,2,0.691196,259,1,2,2,115.825436
878034.3459,227213.7433,27,1.776396,260,1,27,27,6134771.0691
879135.4962,2786955.588,19,0.099389,261,1,19,19,52952156.172
881401.714,16329.71901,20,0.918953,262,1,20,20,326594.3802
881962.6628,559054.7934,2,1.001795,263,1,2,2,1118109.5868
883264.6232,98.731764,73,1.994949,264,1,73,73,7207.418772
885367.6657,5.533707,9,1.315496,265,1,9,9,49.803363
889405.0632,8.25446,3,0.077193,266,1,3,3,24.763379999999998
891466.3971,129249.6715,72,0.409393,267,1,72,72,9305976.348
892164.5852,72980.81012,8,0.949756,268,1,8,8,583846.48096
896621.7652,279.486549,2,0.681431,269,1,2,2,558.973098
902639.0669,4.484638,2,0.260428,270,1,2,2,8.969276
906367.1744,36694.68037,2,1.641039,271,1,2,2,73389.36074
909072.5508,19.428516,7,1.315601,272,1,7,7,135.99961199999998
912550.199,56.537897,69,0.636091,273,1,69,69,3901.114893
913516.1155,20.000018,2,0.387903,274,1,2,2,40.000036
917395.9921,2127.25352,68,0.774566,275,1,68,68,144653.23936
918331.3487,7739.092649,45,1.685811,276,1,45,45,348259.169205
918823.962,39.763364,6,1.877058,277,1,6,6,238.58018400000003
920031.4693,764.267147,2,0.229304,278,1,2,2,1528.534294
924070.2265,2479.635611,4,0.508563,279,1,4,4,9918.542444
925396.3307,3.553186,68,1.65163,280,1,68,68,241.616648
927485.4314,25.58832,22,0.972984,281,1,22,22,562.94304
929962.5386,98.358067,2,0.665845,282,1,2,2,196.716134
930732.0823,49.108614,4,0.348245,283,1,4,4,196.434456
935090.4094,627034.5921,12,0.853968,284,1,12,12,7524415.1052
936902.4578,88920.81291,9,1.723956,285,1,9,9,800287.3161899999
941333.6581,5887.964125,2,0.435963,286,1,2,2,11775.92825
946717.6714,128145.5915,11,1.782984,287,1,11,11,1409601.5065
956142.9681,612.811333,10,0.346739,288,1,10,10,6128.11333
957931.6309,2315081.171,62,1.756548,289,1,62,62,143535032.602
967959.7518,29.537542,2,1.188694,290,1,2,2,59.075084
980624.1486,41.407534,5,1.01088,291,1,5,5,207.03767
984516.6764,166297.7382,15,0.668593,292,1,15,15,2494466.073
984632.15,6064.06245,33,0.985578,293,1,33,33,200114.06085
997598.6178,7175.82801,41,1.05741,294,1,41,41,294208.94841
999763.3652,17.577615,25,0.907687,295,1,25,25,439.440375
1000299.029,3602.744181,3,1.775997,296,1,3,3,10808.232543
1001248.692,994294.3539,4,0.187182,297,1,4,4,3977177.4156
1004966.56,1041.008506,3,1.880331,298,1,3,3,3123.0255179999995
1010415.752,904416.26,4,1.959969,299,1,4,4,3617665.04
1011457.278,3.180472,76,1.126499,300,1,76,76,241.715872
1012734.963,12.128581,20,0.802345,301,1,20,20,242.57162
1014153.827,109.352408,2,1.670797,302,1,2,2,218.704816
1020352.033,12030.65117,2,0.924005,303,1,2,2,24061.30234
1022902.929,220366.1344,2,1.37282,304,1,2,2,440732.2688
1023403.322,766758.4577,19,0.337573,305,1,19,19,14568410.6963
1033567.508,940533.2315,53,0.028115,306,1,53,53,49848261.2695
1036650.686,55696.77686,14,0.145523,307,1,14,14,779754.87604
1043801.677,85918.33307,6,0.38556,308,1,6,6,515509.99841999996
1046123.51,457.235651,3,1.14913,309,1,3,3,1371.706953
1046645.585,6.484185,17,1.943979,310,1,17,17,110.231145
1050056.065,344823.5469,18,0.058867,311,1,18,18,6206823.8442
1052380.255,9.581061,63,0.786057,312,1,63,63,603.606843
1055651.859,219644.2615,38,1.93018,313,1,38,38,8346481.937
1055969.608,11.008388,17,0.559415,314,1,17,17,187.142596
1061748.584,184575.133,19,0.721622,315,1,19,19,3506927.5270000002
1064368.518,65.371947,7,0.20196,316,1,7,7,457.60362900000007
1070644.815,2265.489422,2,1.605127,317,1,2,2,4530.978844
1081963.703,241.821642,15,1.912363,318,1,15,15,3627.32463
1083270.65,374.316662,11,0.983608,319,1,11,11,4117.483282
1086524.062,831.998475,7,0.019574,320,1,7,7,5823.989325
1087806.558,48.494365,9,0.679759,321,1,9,9,436.44928500000003
1088391.727,237244.7012,34,0.537213,322,1,34,34,8066319.8408
1088475.458,1245.454434,6,0.016171,323,1,6,6,7472.7266039999995
1088861.536,5.760299,12,0.96947,324,1,12,12,69.123588
1093544.688,32.752939,5,1.55054,325,1,5,5,163.764695
1094978.992,31.146652,2,0.136576,326,1,2,2,62.293304
1095968.679,116802.4188,6,0.460585,327,1,6,6,700814.5128
1096187.089,8.593393,61,1.443704,328,1,61,61,524.1969730000001
1096862.465,49185.59945,34,0.4255,329,1,34,34,1672310.3813
1111694.635,13.440216,30,1.132253,330,1,30,30,403.20648
1112668.319,294579.5274,32,0.212875,331,1,32,32,9426544.8768
1115622.839,131712.7585,33,0.993238,332,1,33,33,4346521.0305
1115806.86,96.05719,15,0.653622,333,1,15,15,1440.85785
1117060.569,121.181461,13,1.218551,334,1,13,13,1575.358993
1117429.243,1235.037493,22,1.355051,335,1,22,22,27170.824846
1120690.196,44986.51702,30,0.29057,336,1,30,30,1349595.5106
1124385.3,830862.3108,2,0.221516,337,1,2,2,1661724.6216
1125694.147,5387.057899,33,0.914542,338,1,33,33,177772.91066700002
1127392.8,845.836313,4,0.423382,339,1,4,4,3383.345252
1128327.975,928668.7029,90,0.639764,340,1,90,90,83580183.261
1128375.066,63.421824,73,1.345152,341,1,73,73,4629.793152
1130168.719,7.384183,15,0.702502,342,1,15,15,110.762745
1130749.339,48768.2907,2,1.862341,343,1,2,2,97536.5814
1138153.208,16150.14757,5,1.792555,344,1,5,5,80750.73784999999
1141497.828,3619.128153,9,1.335687,345,1,9,9,32572.153377000002
1146873.877,1224.318379,18,0.424787,346,1,18,18,22037.730822
1153476.414,47.696235,80,0.204181,347,1,80,80,3815.6988
1153966.536,50279.57585,68,0.914887,348,1,68,68,3419011.1578
1160661.405,205.197026,30,0.515759,349,1,30,30,6155.91078
1162702.157,568.927336,47,1.807876,350,1,47,47,26739.584791999998
1162961.154,161.763626,35,0.818877,351,1,35,35,5661.726909999999
1165334.113,17352.11769,6,0.275206,352,1,6,6,104112.70614
1172198.855,164.198973,2,0.222346,353,1,2,2,328.397946
1172542.543,2473463.063,2,1.684743,354,1,2,2,4946926.126
1179377.04,2795224.237,29,1.77809,355,1,29,29,81061502.87300001
1179460.181,1472.947481,17,1.659024,356,1,17,17,25040.107176999998
1179837.017,112883.5418,18,1.362889,357,1,18,18,2031903.7524
1181668.435,40.664998,36,1.956493,358,1,36,36,1463.9399279999998
1183300.271,15.400393,16,1.321048,359,1,16,16,246.406288
1203555.33,7903.646948,3,0.185325,360,1,3,3,23710.940843999997
1205076.892,76.844579,6,0.77491,361,1,6,6,461.06747399999995
1206608.348,472.103977,13,0.536432,362,1,13,13,6137.351701
1206907.526,30.034188,73,1.108392,363,1,73,73,2192.495724
1214336.458,22.635361,2,1.818036,364,1,2,2,45.270722
1217898.381,5096.948476,3,1.94546,365,1,3,3,15290.845427999999
1220528.359,2332441.765,31,1.357637,366,1,31,31,72305694.715
1226679.455,274.855465,4,1.137561,367,1,4,4,1099.42186
1229668.912,58.039797,2,1.984048,368,1,2,2,116.079594
1234234.759,932113.0109,19,0.441847,369,1,19,19,17710147.2071
1236690.697,336.341591,16,1.05755,370,1,16,16,5381.465456
1237773.419,693950.9692,34,1.948238,371,1,34,34,23594332.952800002
1237847.092,1441.657959,44,1.482418,372,1,44,44,63432.950196
1238193.577,965935.069,8,0.413976,373,1,8,8,7727480.552
1244570.077,19342.26783,23,0.473313,374,1,23,23,444872.16009
1250633.1,3420.208199,11,1.644937,375,1,11,11,37622.290189
1250644.78,244.732727,2,1.211867,376,1,2,2,489.465454
1254666.78,333.219315,28,0.197512,377,1,28,28,9330.14082
1256474.844,8.854556,31,0.864169,378,1,31,31,274.491236
1256919.775,326.828327,27,0.656131,379,1,27,27,8824.364829
1262317.077,2667.091508,3,1.813164,380,1,3,3,8001.274524
1263101.64,9.38947,3,0.662166,381,1,3,3,28.168409999999998
1263248.691,285.67592,3,0.050803,382,1,3,3,857.0277600000001
1272691.49,341.768503,4,1.600803,383,1,4,4,1367.074012
1274556.931,733.101571,11,0.685037,384,1,11,11,8064.117281000001
1278353.943,66.270021,3,0.135196,385,1,3,3,198.810063
1279549.907,147.153516,2,1.769617,386,1,2,2,294.307032
1280486.729,39963.44079,4,1.991279,387,1,4,4,159853.76316
1286595.785,1732112.451,5,0.788586,388,1,5,5,8660562.254999999
1291085.153,1816.418714,5,1.096272,389,1,5,5,9082.093569999999
1292042.495,19.209556,20,0.553904,390,1,20,20,384.19111999999996
1294568.132,15112.24106,24,1.29877,391,1,24,24,362693.78544
1299406.468,440.100687,76,0.577022,392,1,76,76,33447.652212
1306076.308,6.246457,65,0.832134,393,1,65,65,406.01970500000004
1306287.984,10828.35094,2,0.566076,394,1,2,2,21656.70188
1306349.88,7082.687104,8,0.605468,395,1,8,8,56661.496832
1307565.074,7.151637,3,0.724538,396,1,3,3,21.454911
1308726.828,387658.899,73,0.830258,397,1,73,73,28299099.626999997
1310317.546,30834.25294,47,1.188529,398,1,47,47,1449209.88818
1318393.561,90143.1132,2,0.050523,399,1,2,2,180286.2264
1328554.279,2046639.613,29,0.113608,400,1,29,29,59352548.776999995
1329648.273,5.175016,38,0.349676,401,1,38,38,196.650608
1329958.23,619728.1489,7,0.3105,402,1,7,7,4338097.0423
1330989.35,549267.7968,2,1.392886,403,1,2,2,1098535.5936
1332855.632,294.330247,73,0.880195,404,1,73,73,21486.108031
1333205.89,5353.508364,21,1.820213,405,1,21,21,112423.675644
1333882.087,1988274.22,11,1.141133,406,1,11,11,21871016.419999998
1334750.013,197.206926,2,1.175056,407,1,2,2,394.413852
1337923.542,3238.613055,5,1.613105,408,1,5,5,16193.065274999999
1339709.463,6308.341002,11,1.376372,409,1,11,11,69391.751022
1340417.208,134.326721,14,1.534976,410,1,14,14,1880.5740939999998
1342826.235,34141.14401,4,0.333339,411,1,4,4,136564.57604
1343534.955,2854759.566,12,0.692126,412,1,12,12,34257114.792
1345510.399,17.188129,49,1.254887,413,1,49,49,842.218321
1349291.408,4.528959,3,1.388185,414,1,3,3,13.586877000000001
1349764.075,176.307777,6,0.804941,415,1,6,6,1057.846662
1351355.412,62.687734,4,0.420037,416,1,4,4,250.750936
1351467.975,58724.98586,20,0.440633,417,1,20,20,1174499.7172
1356441.29,4.967237,50,1.572169,418,1,50,50,248.36185
1359392.986,407.564237,10,0.580984,419,1,10,10,4075.64237
1364653.375,18638.81237,2,0.872814,420,1,2,2,37277.62474
1365233.961,221.820568,16,0.466034,421,1,16,16,3549.129088
1367033.355,509945.5505,66,1.702538,422,1,66,66,33656406.333000004
1367336.163,265809.7677,35,1.149425,423,1,35,35,9303341.8695
1368758.815,248451.9446,2,1.065051,424,1,2,2,496903.8892
