S_ime,R_time,Processors,Sigma,id,type,Max_resource,Min_resource,Total_cost
731316.0959,45.102172,13,0.427123,73,1,13,13,586.328236
734731.0162,1467844.885,28,1.02764,74,1,28,28,41099656.77
755630.5691,16732.38775,31,0.278341,75,1,31,31,518704.0202
761496.6472,44402.26445,3,1.712024,76,1,3,3,133206.7933
772803.1009,14.897064,22,1.157831,77,1,22,22,327.735408
784322.6634,155.609916,17,0.959988,78,1,17,17,2645.368572
799753.8053,13685.29668,16,1.891246,79,1,16,16,218964.7469
801528.2723,25681.7398,15,1.581026,80,1,15,15,385226.097
809134.7985,922679.5058,16,0.885978,81,1,16,16,14762872.09
847350.5176,2946618.954,13,0.572462,82,1,13,13,38306046.41
854328.2196,12866.05578,29,0.757459,83,1,29,29,373115.6177
856685.2948,42354.93384,6,1.185723,84,1,6,6,254129.6031
883731.9882,202484.1419,15,1.713812,85,1,15,15,3037262.128
888851.3297,44722.25473,4,0.710195,86,1,4,4,178889.0189
894496.6953,250487.8055,4,0.695554,87,1,4,4,1001951.222
902564.5084,500.088348,3,0.355732,88,1,3,3,1500.265044
925198.4076,32578.05827,3,0.126131,89,1,3,3,97734.1748
933322.495,402127.9207,13,1.802042,90,1,13,13,5227662.969
934334.3014,1990021.657,3,1.350623,91,1,3,3,5970064.972
934457.1313,125.162596,6,0.768849,92,1,6,6,750.975576
934513.7688,1553606.621,5,0.770026,93,1,5,5,7768033.104
938052.6008,282912.4468,10,1.895184,94,1,10,10,2829124.468
949324.3566,5.756886,11,1.144815,95,1,11,11,63.325746
952577.3337,3.393693,28,0.904089,96,1,28,28,95.023404
961523.7815,411.192156,21,1.286641,97,1,21,21,8635.035276
965083.8521,19314.83536,3,0.41564,98,1,3,3,57944.50607
965889.3176,49.788776,29,0.719516,99,1,29,29,1443.874504
979239.1934,6.593878,5,1.836625,100,1,5,5,32.96939
987907.4185,78.529048,2,0.166314,101,1,2,2,157.058096
1005802.799,204614.1374,17,0.240369,102,1,17,17,3478440.335
1008941.005,4222.469131,9,1.200216,103,1,9,9,38002.22218
1013377.219,182.412846,16,1.866996,104,1,16,16,2918.605536
1015430.394,433028.3677,12,1.545461,105,1,12,12,5196340.413
1027478.531,4.476622,3,1.406888,106,1,3,3,13.429866
1040121.74,15.115639,2,0.652518,107,1,2,2,30.231278
1040228.541,2623.891532,2,1.610492,108,1,2,2,5247.783064
1053702.583,4832.683706,2,1.718889,109,1,2,2,9665.367412
1065706.41,2935.157923,5,0.178815,110,1,5,5,14675.78962
1066416.904,818288.1013,3,1.270798,111,1,3,3,2454864.304
1073252.956,1198408.39,12,1.537425,112,1,12,12,14380900.68
1077489.993,5.524463,14,1.661708,113,1,14,14,77.342482
1078023.393,267802.3189,20,1.894263,114,1,20,20,5356046.379
1085529.22,48.346838,2,1.187584,115,1,2,2,96.693676
1097734.531,684571.6408,7,1.429058,116,1,7,7,4792001.486
1097897.2,23373.99904,21,0.533884,117,1,21,21,490853.9798
1103748.041,124112.241,3,0.504515,118,1,3,3,372336.7229
1105467.524,827799.2619,8,1.173217,119,1,8,8,6622394.095
1105996.449,4998.773582,7,1.609732,120,1,7,7,34991.41507
1122945.747,127.544595,11,0.667556,121,1,11,11,1402.990545
1125894.96,16966.39682,14,0.589601,122,1,14,14,237529.5554
1129005.742,143.76045,30,1.210572,123,1,30,30,4312.8135
1142181.106,26.131653,3,0.936863,124,1,3,3,78.394959
1143850.293,215.574133,3,0.841331,125,1,3,3,646.722399
1175104.128,500.788016,5,1.186498,126,1,5,5,2503.94008
1176044.657,134688.184,5,1.178353,127,1,5,5,673440.9202
1187640.494,291.811787,13,0.114549,128,1,13,13,3793.553231
1214893.757,165195.4933,23,0.08521,129,1,23,23,3799496.346
1222768.604,203.233367,7,1.515292,130,1,7,7,1422.633569
1223228.305,12755.27867,2,0.526609,131,1,2,2,25510.55733
1223494.036,206.793346,4,0.801925,132,1,4,4,827.173384
1229126.902,221.517106,11,0.010973,133,1,11,11,2436.688166
1231654.081,228.633575,3,0.997096,134,1,3,3,685.900725
1233224.13,7262.872392,2,1.508692,135,1,2,2,14525.74478
1239175.272,49.766663,24,0.182039,136,1,24,24,1194.399912
1242982.755,5.624603,7,1.514349,137,1,7,7,39.372221
1248280.398,77076.94224,9,1.944321,138,1,9,9,693692.4802
1254864.311,5090.727289,5,0.358066,139,1,5,5,25453.63645
1265451.331,1670269.545,20,1.134629,140,1,20,20,33405390.9
1280237.55,1019.553642,2,0.750742,141,1,2,2,2039.107284
1285019.265,1077520.434,4,1.040395,142,1,4,4,4310081.736
1295726.374,47.201629,2,1.79197,143,1,2,2,94.403258
1305605.614,2318.174422,11,1.955685,144,1,11,11,25499.91864
1307583.728,2671.856965,31,0.516027,145,1,31,31,82827.56592
1313881.19,12138.35471,9,0.75602,146,1,9,9,109245.1924
1340003.611,12426.25444,8,0.160551,147,1,8,8,99410.0355
1342723.332,46538.71188,23,0.266512,148,1,23,23,1070390.373
1343692.238,2023.117372,5,1.924435,149,1,5,5,10115.58686
1353489.288,283.074417,19,0.107491,150,1,19,19,5378.413923
1365504.39,543577.1131,16,0.557696,151,1,16,16,8697233.81
1373090.2,216515.4438,13,0.160744,152,1,13,13,2814700.77
1374219.259,24.114726,16,0.950369,153,1,16,16,385.835616
1376955.246,76.348155,25,1.302074,154,1,25,25,1908.703875
1396316.622,6906.814539,19,1.102341,155,1,19,19,131229.4762
1412127.777,1061791.694,19,0.084107,156,1,19,19,20174042.19
1430645.041,318.027333,19,1.889171,157,1,19,19,6042.519327
1430915.837,844.01946,5,1.398285,158,1,5,5,4220.0973
1435892.597,10991.07928,10,0.767232,159,1,10,10,109910.7928
1437300.911,21.008812,3,1.580859,160,1,3,3,63.026436
1441307.707,1219367.3,4,0.997981,161,1,4,4,4877469.199
1442705.992,49218.91551,4,1.426383,162,1,4,4,196875.662
1452390.525,495602.8144,2,0.431945,163,1,2,2,991205.6287
1456026.936,41.36017,3,0.217967,164,1,3,3,124.08051
1459513.645,58625.57631,6,0.673055,165,1,6,6,351753.4579
1465485.285,50.201854,3,1.683908,166,1,3,3,150.605562
1501490.906,3419.943198,25,0.746535,167,1,25,25,85498.57995
1510411.345,84.699152,12,1.603402,168,1,12,12,1016.389824
1518374.271,33.655157,18,1.038666,169,1,18,18,605.792826
1522953.922,55.059164,8,1.68237,170,1,8,8,440.473312
1530426.761,5597.802742,2,1.889181,171,1,2,2,11195.60548
1550931.242,2659.98138,2,0.715402,172,1,2,2,5319.96276
1576439.822,616.416494,19,1.992334,173,1,19,19,11711.91339
1578126.883,764.353911,32,1.090594,174,1,32,32,24459.32515
1578628.703,2804321.617,4,1.535675,175,1,4,4,11217286.47
1581266.631,722.437092,13,0.685096,176,1,13,13,9391.682196
1613872.892,229711.5452,15,0.129779,177,1,15,15,3445673.178
1618007.955,41.09606,3,1.47335,178,1,3,3,123.28818
1623481.415,235290.6892,26,0.817055,179,1,26,26,6117557.918
1627183.643,97.440565,3,1.363897,180,1,3,3,292.321695
1636024.724,19629.01954,16,1.55952,181,1,16,16,314064.3126
1648055.545,5753.076228,16,0.021056,182,1,16,16,92049.21965
1682414.204,5.720535,12,1.614865,183,1,12,12,68.64642
1690263.919,1876.91719,3,1.381279,184,1,3,3,5630.75157
1691908.356,115.591692,2,1.549033,185,1,2,2,231.183384
1693883.914,1792.742367,25,0.045622,186,1,25,25,44818.55918
1697141.066,1158.514442,15,1.003634,187,1,15,15,17377.71663
1714293.012,188485.3324,14,1.936063,188,1,14,14,2638794.654
1718693.041,3180823.662,20,0.66699,189,1,20,20,63616473.25
1719062.748,158590.5856,3,0.525038,190,1,3,3,475771.7567
1726493.003,13.471693,13,0.957994,191,1,13,13,175.132009
1735306.444,184.806251,4,0.65664,192,1,4,4,739.225004
1742412.804,5.649957,14,0.51607,193,1,14,14,79.099398
1742854.98,1212.514155,4,1.415648,194,1,4,4,4850.05662
1761618.594,368.538536,4,1.998056,195,1,4,4,1474.154144
1777230.384,1927556.219,5,0.943764,196,1,5,5,9637781.096
1777890.615,1426431.574,4,1.340899,197,1,4,4,5705726.294
1792948.591,8.781533,12,1.114944,198,1,12,12,105.378396
1825809.291,5.35661,5,1.565244,199,1,5,5,26.78305
1825825.032,86237.61565,13,0.68094,200,1,13,13,1121089.004
1845726.232,2644.338373,16,1.057981,201,1,16,16,42309.41397
1853084.12,79060.67393,5,1.867617,202,1,5,5,395303.3696
1856959.087,526532.6749,2,0.011812,203,1,2,2,1053065.35
1862574.015,64.771782,9,0.559102,204,1,9,9,582.946038
1900021.885,237.691606,18,0.94591,205,1,18,18,4278.448908
1920810.352,2103.242518,19,1.702558,206,1,19,19,39961.60784
1933215.497,2562293.451,3,0.14866,207,1,3,3,7686880.352
1935568.899,5958.587886,3,0.470668,208,1,3,3,17875.76366
1943440.134,918820.7366,4,1.184629,209,1,4,4,3675282.946
1944606.075,26.292322,2,1.008296,210,1,2,2,52.584644
1945486.749,4498.187645,14,1.468343,211,1,14,14,62974.62703
1947110.217,429603.1992,6,1.365881,212,1,6,6,2577619.195
1959508.036,2006587.205,11,1.1636,213,1,11,11,22072459.25
1975315.665,501.975104,8,0.885899,214,1,8,8,4015.800832
2002015.555,716349.8321,6,0.828542,215,1,6,6,4298098.992
2010355.46,199.995992,10,1.125032,216,1,10,10,1999.95992
2035748.311,2261.16188,4,1.65018,217,1,4,4,9044.64752
2046574.158,34408.97888,2,1.603205,218,1,2,2,68817.95776
2049134.733,9.615722,4,0.915599,219,1,4,4,38.462888
2059160.232,27790.1676,2,1.889875,220,1,2,2,55580.33521
2063571.976,3.472336,31,0.299584,221,1,31,31,107.642416
2070889.371,9099.495814,13,0.226238,222,1,13,13,118293.4456
2077053.427,40.966306,9,1.730702,223,1,9,9,368.696754
2078920.312,46.159897,11,1.782529,224,1,11,11,507.758867
2110251.394,29486.33522,2,0.722194,225,1,2,2,58972.67044
2113102.402,67197.33887,15,1.562786,226,1,15,15,1007960.083
2114398.332,1013.966147,11,1.733786,227,1,11,11,11153.62762
2136887.88,342.467252,2,1.655176,228,1,2,2,684.934504
2149201.026,451.540394,10,1.800806,229,1,10,10,4515.40394
2153346.361,73423.39012,5,0.681119,230,1,5,5,367116.9506
2161826.792,602.538428,3,1.005655,231,1,3,3,1807.615284
2170839.839,97.455437,5,0.349427,232,1,5,5,487.277185
2190940.086,6.083423,5,1.609079,233,1,5,5,30.417115
2229630.079,876159.1246,3,0.329314,234,1,3,3,2628477.374
2232952.913,1547.290598,2,0.708647,235,1,2,2,3094.581196
2244131.185,3.418396,2,1.484383,236,1,2,2,6.836792
2247699.317,28.945641,13,1.948547,237,1,13,13,376.293333
2255017.151,534.896989,24,1.873872,238,1,24,24,12837.52774
2255540.391,7.459303,8,0.797255,239,1,8,8,59.674424
2262021.277,1000.610931,15,1.549242,240,1,15,15,15009.16397
2268653.981,2615.129826,2,1.203445,241,1,2,2,5230.259652
2278096.144,1094415.514,20,0.9162,242,1,20,20,21888310.28
2293835.308,25.135365,18,1.863956,243,1,18,18,452.43657
2300777.581,846.092757,6,0.817236,244,1,6,6,5076.556542
2330616.17,426.817168,5,1.291968,245,1,5,5,2134.08584
2343148.594,28.571461,2,0.107255,246,1,2,2,57.142922
2345892.958,7396.419184,5,1.575115,247,1,5,5,36982.09592
2358902.316,31.472789,2,0.231595,248,1,2,2,62.945578
2361743.546,244.125659,15,1.149604,249,1,15,15,3661.884885
2362697.759,7.636229,10,0.814448,250,1,10,10,76.36229
2362726.901,1671.222836,18,0.810612,251,1,18,18,30082.01105
2367935.76,40213.80711,3,1.521643,252,1,3,3,120641.4213
2383724.324,3942.1714,3,1.246737,253,1,3,3,11826.5142
2391278.083,693459.1559,6,1.094816,254,1,6,6,4160754.935
2413808.166,183.000407,4,1.760746,255,1,4,4,732.001628
2419331.719,170615.0095,26,0.446684,256,1,26,26,4435990.247
2427985.169,64.225282,10,0.491803,257,1,10,10,642.25282
2430798.682,323324.2899,3,0.026614,258,1,3,3,969972.8697
2460854.866,57.912718,2,0.691196,259,1,2,2,115.825436
2469471.598,227213.7433,13,1.776396,260,1,13,13,2953778.663
2472568.583,2786955.588,10,0.099389,261,1,10,10,27869555.88
2478942.321,16329.71901,10,0.918953,262,1,10,10,163297.1901
2480519.989,559054.7934,2,1.001795,263,1,2,2,1118109.587
2484181.753,98.731764,28,1.994949,264,1,28,28,2764.489392
2490096.56,5.533707,6,1.315496,265,1,6,6,33.202242
2501451.74,8.25446,2,0.077193,266,1,2,2,16.50892
2507249.242,129249.6715,27,0.409393,267,1,27,27,3489741.131
2509212.896,72980.81012,5,0.949756,268,1,5,5,364904.0506
2521748.715,279.486549,2,0.681431,269,1,2,2,558.973098
2538672.376,4.484638,2,0.260428,270,1,2,2,8.969276
2549157.678,36694.68037,2,1.641039,271,1,2,2,73389.36073
2556766.549,19.428516,5,1.315601,272,1,5,5,97.14258
2566547.435,56.537897,27,0.636091,273,1,27,27,1526.523219
2569264.075,20.000018,2,0.387903,274,1,2,2,40.000036
2580176.228,2127.25352,26,0.774566,275,1,26,26,55308.59152
2582806.918,7739.092649,19,1.685811,276,1,19,19,147042.7603
2584192.393,39.763364,4,1.877058,277,1,4,4,159.053456
2587588.507,764.267147,2,0.229304,278,1,2,2,1528.534294
2598947.512,2479.635611,3,0.508563,279,1,3,3,7438.906833
2602677.18,3.553186,26,1.65163,280,1,26,26,92.382836
2608552.776,25.58832,11,0.972984,281,1,11,11,281.47152
2615519.64,98.358067,2,0.665845,282,1,2,2,196.716134
2617683.981,49.108614,3,0.348245,283,1,3,3,147.325842
2629941.776,627034.5921,7,0.853968,284,1,7,7,4389242.144
2635038.162,88920.81291,6,1.723956,285,1,6,6,533524.8775
2647500.913,5887.964125,2,0.435963,286,1,2,2,11775.92825
2662643.451,128145.5915,7,1.782984,287,1,7,7,897019.1402
2689152.098,612.811333,6,0.346739,288,1,6,6,3676.867998
2694182.712,2315081.171,24,1.756548,289,1,24,24,55561948.1
2722386.802,29.537542,2,1.188694,290,1,2,2,59.075084
2758005.418,41.407534,4,1.01088,291,1,4,4,165.630136
2768953.152,166297.7382,8,0.668593,292,1,8,8,1330381.906
2769277.922,6064.06245,15,0.985578,293,1,15,15,90960.93675
2805746.113,7175.82801,18,1.05741,294,1,18,18,129164.9042
2811834.465,17.577615,12,0.907687,295,1,12,12,210.93138
2813341.02,3602.744181,2,1.775997,296,1,2,2,7205.488362
2816011.945,994294.3539,3,0.187182,297,1,3,3,2982883.062
2826468.45,1041.008506,3,1.880331,298,1,3,3,3123.025518
2841794.304,904416.26,3,1.959969,299,1,3,3,2713248.78
2844723.593,3.180472,28,1.126499,300,1,28,28,89.053216
2848317.083,12.128581,10,0.802345,301,1,10,10,121.28581
2852307.639,109.352408,2,1.670797,302,1,2,2,218.704816
2869740.092,12030.65117,2,0.924005,303,1,2,2,24061.30233
2876914.488,220366.1344,2,1.37282,304,1,2,2,440732.2687
2878321.843,766758.4577,10,0.337573,305,1,10,10,7667584.577
2906908.616,940533.2315,22,0.028115,306,1,22,22,20691731.09
2915580.055,55696.77686,8,0.145523,307,1,8,8,445574.2148
2935692.216,85918.33307,4,0.38556,308,1,4,4,343673.3323
2942222.372,457.235651,2,1.14913,309,1,2,2,914.471302
2943690.709,6.484185,9,1.943979,310,1,9,9,58.357665
2953282.682,344823.5469,10,0.058867,311,1,10,10,3448235.469
2959819.468,9.581061,25,0.786057,312,1,25,25,239.526525
2969020.853,219644.2615,17,1.93018,313,1,17,17,3733952.445
2969914.523,11.008388,9,0.559415,314,1,9,9,99.075492
2986167.892,184575.133,10,0.721622,315,1,10,10,1845751.33
2993536.458,65.371947,5,0.20196,316,1,5,5,326.859735
3011188.542,2265.489422,2,1.605127,317,1,2,2,4530.978844
3043022.915,241.821642,8,1.912363,318,1,8,8,1934.573136
3046698.704,374.316662,6,0.983608,319,1,6,6,2245.899972
3055848.926,831.998475,5,0.019574,320,1,5,5,4159.992375
3059455.945,48.494365,6,0.679759,321,1,6,6,290.96619
3061101.732,237244.7012,16,0.537213,322,1,16,16,3795915.219
3061337.225,1245.454434,4,0.016171,323,1,4,4,4981.817736
3062423.069,5.760299,7,0.96947,324,1,7,7,40.322093
3075594.436,32.752939,4,1.55054,325,1,4,4,131.011756
3079628.415,31.146652,2,0.136576,326,1,2,2,62.293304
3082411.909,116802.4188,4,0.460585,327,1,4,4,467209.6751
3083026.187,8.593393,24,1.443704,328,1,24,24,206.241432
3084925.683,49185.59945,15,0.4255,329,1,15,15,737783.9917
3126641.162,13.440216,14,1.132253,330,1,14,14,188.163024
3129379.647,294579.5274,15,0.212875,331,1,15,15,4418692.912
3137689.234,131712.7585,15,0.993238,332,1,15,15,1975691.377
3138206.795,96.05719,8,0.653622,333,1,8,8,768.45752
3141732.85,121.181461,7,1.218551,334,1,7,7,848.270227
3142769.746,1235.037493,11,1.355051,335,1,11,11,13585.41242
3151941.175,44986.51702,14,0.29057,336,1,14,14,629811.2383
3162333.658,830862.3108,2,0.221516,337,1,2,2,1661724.622
3166014.787,5387.057899,15,0.914542,338,1,15,15,80805.86849
3170792.249,845.836313,3,0.423382,339,1,3,3,2537.508939
3173422.431,928668.7029,32,0.639764,340,1,32,32,29717398.49
3173554.873,63.421824,28,1.345152,341,1,28,28,1775.811072
3178599.522,7.384183,8,0.702502,342,1,8,8,59.073464
3180232.515,48768.2907,2,1.862341,343,1,2,2,97536.5814
3201055.898,16150.14757,4,1.792555,344,1,4,4,64600.59029
3210462.642,3619.128153,6,1.335687,345,1,6,6,21714.76892
3225582.778,1224.318379,9,0.424787,346,1,9,9,11018.86541
3244152.414,47.696235,30,0.204181,347,1,30,30,1430.88705
3245530.883,50279.57585,26,0.914887,348,1,26,26,1307268.972
3264360.202,205.197026,14,0.515759,349,1,14,14,2872.758364
3270099.818,568.927336,20,1.807876,350,1,20,20,11378.54672
3270828.246,161.763626,16,0.818877,351,1,16,16,2588.218016
3277502.193,17352.11769,4,0.275206,352,1,4,4,69408.47077
3296809.28,164.198973,2,0.222346,353,1,2,2,328.397946
3297775.903,2473463.063,2,1.684743,354,1,2,2,4946926.125
3316997.926,2795224.237,14,1.77809,355,1,14,14,39133139.31
3317231.759,1472.947481,9,1.659024,356,1,9,9,13256.52733
3318291.611,112883.5418,10,1.362889,357,1,10,10,1128835.418
3323442.474,40.664998,16,1.956493,358,1,16,16,650.639968
3328032.012,15.400393,9,1.321048,359,1,9,9,138.603537
3384999.366,7903.646948,3,0.185325,360,1,3,3,23710.94084
3389278.758,76.844579,4,0.77491,361,1,4,4,307.378316
3393585.98,472.103977,8,0.536432,362,1,8,8,3776.831816
3394427.418,30.034188,28,1.108392,363,1,28,28,840.957264
3415321.288,22.635361,2,1.818036,364,1,2,2,45.270722
3425339.195,5096.948476,3,1.94546,365,1,3,3,15290.84543
3432736.011,2332441.765,15,1.357637,366,1,15,15,34986626.47
3450035.966,274.855465,3,1.137561,367,1,3,3,824.566395
3458443.816,58.039797,2,1.984048,368,1,2,2,116.079594
3471285.261,932113.0109,10,0.441847,369,1,10,10,9321130.109
3478192.586,336.341591,9,1.05755,370,1,9,9,3027.074319
3481237.74,693950.9692,16,1.948238,371,1,16,16,11103215.51
3481444.947,1441.657959,19,1.482418,372,1,19,19,27391.50122
3482419.436,965935.069,5,0.413976,373,1,5,5,4829675.345
3500353.341,19342.26783,12,0.473313,374,1,12,12,232107.2139
3517405.594,3420.208199,7,1.644937,375,1,7,7,23941.45739
3517438.443,244.732727,2,1.211867,376,1,2,2,489.465454
3528750.319,333.219315,13,0.197512,377,1,13,13,4331.851095
3533835.499,8.854556,14,0.864169,378,1,14,14,123.963784
3535086.867,326.828327,13,0.656131,379,1,13,13,4248.768251
3550266.78,2667.091508,2,1.813164,380,1,2,2,5334.183016
3552473.364,9.38947,3,0.662166,381,1,3,3,28.16841
3552886.943,285.67592,3,0.050803,382,1,3,3,857.02776
3579444.817,341.768503,3,1.600803,383,1,3,3,1025.305509
3584691.37,733.101571,7,0.685037,384,1,7,7,5131.710997
3595370.465,66.270021,2,0.135196,385,1,2,2,132.540042
3598734.113,147.153516,2,1.769617,386,1,2,2,294.307032
3601368.925,39963.44079,3,1.991279,387,1,3,3,119890.3224
3618550.645,1732112.451,4,0.788586,388,1,4,4,6928449.805
3631176.994,1816.418714,4,1.096272,389,1,4,4,7265.674856
3633869.517,19.209556,10,0.553904,390,1,10,10,192.09556
3640972.872,15112.24106,12,1.29877,391,1,12,12,181346.8927
3654580.69,440.100687,28,0.577022,392,1,28,28,12322.81924
3673339.616,6.246457,25,0.832134,393,1,25,25,156.161425
3673934.954,10828.35094,2,0.566076,394,1,2,2,21656.70187
3674109.038,7082.687104,5,0.605468,395,1,5,5,35413.43552
3677526.771,7.151637,3,0.724538,396,1,3,3,21.454911
3680794.205,387658.899,28,0.830258,397,1,28,28,10854449.17
3685268.099,30834.25294,20,1.188529,398,1,20,20,616685.0587
3707981.891,90143.1132,2,0.050523,399,1,2,2,180286.2264
3736558.91,2046639.613,14,0.113608,400,1,14,14,28652954.58
3739635.769,5.175016,17,0.349676,401,1,17,17,87.975272
3740507.522,619728.1489,5,0.3105,402,1,5,5,3098640.744
3743407.546,549267.7968,2,1.392886,403,1,2,2,1098535.594
3748656.465,294.330247,28,0.880195,404,1,28,28,8241.246916
3749641.567,5353.508364,11,1.820213,405,1,11,11,58888.592
3751543.371,1988274.22,7,1.141133,406,1,7,7,13917919.54
3753984.412,197.206926,2,1.175056,407,1,2,2,394.413852
3762909.963,3238.613055,4,1.613105,408,1,4,4,12954.45222
3767932.866,6308.341002,7,1.376372,409,1,7,7,44158.38701
3769923.397,134.326721,8,1.534976,410,1,8,8,1074.613768
3776698.786,34141.14401,3,0.333339,411,1,3,3,102423.432
3778692.062,2854759.566,7,0.692126,412,1,7,7,19983316.96
3784247.996,17.188129,20,1.254887,413,1,20,20,343.76258
3794882.085,4.528959,3,1.388185,414,1,3,3,13.586877
3796211.46,176.307777,4,0.804941,415,1,4,4,705.231108
3800687.095,62.687734,3,0.420037,416,1,3,3,188.063202
3801003.679,58724.98586,10,0.440633,417,1,10,10,587249.8586
3814991.127,4.967237,21,1.572169,418,1,21,21,104.311977
3823292.774,407.564237,6,0.580984,419,1,6,6,2445.385422
3838087.616,18638.81237,2,0.872814,420,1,2,2,37277.62474
3839720.515,221.820568,9,0.466034,421,1,9,9,1996.385112
3844781.311,509945.5505,26,1.702538,422,1,26,26,13258584.31
3845632.958,265809.7677,16,1.149425,423,1,16,16,4252956.284
3849634.166,248451.9446,2,1.065051,424,1,2,2,496903.8891
3857278.22,1904206.63,28,1.932409,425,1,28,28,53317785.65
3857939.466,40.461809,22,1.890171,426,1,22,22,890.159798
3873597.087,180376.0429,26,1.635437,427,1,26,26,4689777.116
3877892.477,952.052293,22,1.151444,428,1,22,22,20945.15045
3878218.156,2821.186959,2,1.509058,429,1,2,2,5642.373918
3898603.835,1019.7899,22,0.401816,430,1,22,22,22435.3778
3905744.548,28662.0545,24,0.873019,431,1,24,24,687889.308
3923426.915,523.099542,17,0.088912,432,1,17,17,8892.692214
